edge_id,dag_id,from_node_id,to_node_id,edge_type,condition_expression,condition_met,created_at,activated_at,data_transferred,transfer_size_bytes,metadata
edge-58676b92-19d,dag-ddbe50f9-bd3,node-5acc2d99-d29,node-a26173a3-c8d,DATA_FLOW,,true,2026-06-06 22:44:28,2026-06-06 22:44:28,"{""bytes"":2486}",1267,"{""hop"":1}"
edge-2d7361a4-923,dag-ddbe50f9-bd3,node-a26173a3-c8d,node-3350a826-fc1,CONTROL,action_required==true,true,2026-05-24 14:38:13,2026-05-24 14:38:13,"{""bytes"":2288}",1003,"{""hop"":2}"
edge-690760f0-d96,dag-ddbe50f9-bd3,node-3350a826-fc1,node-a97ddde2-245,DATA_FLOW,risk>0.65,true,2026-05-26 21:31:07,2026-05-26 21:31:07,"{""bytes"":2064}",391,"{""hop"":3}"
edge-16bcb425-a12,dag-67c7a1ab-1ef,node-77ecaf32-c2f,node-617b32df-c17,CONTROL,,true,2026-06-01 05:22:48,2026-06-01 05:22:48,"{""bytes"":4604}",482,"{""hop"":0}"
edge-03e6471f-f3a,dag-67c7a1ab-1ef,node-617b32df-c17,node-244de0ee-adb,DATA_FLOW,,true,2026-06-14 10:53:29,2026-06-14 10:53:29,"{""bytes"":3269}",4938,"{""hop"":1}"
edge-1378aacb-772,dag-67c7a1ab-1ef,node-244de0ee-adb,node-0e1cd235-95c,DATA_FLOW,,true,2026-06-13 16:24:15,2026-06-13 16:24:15,"{""bytes"":3724}",4055,"{""hop"":2}"
edge-8d52c8b8-e00,dag-67c7a1ab-1ef,node-0e1cd235-95c,node-bd9ed63d-67b,DATA_FLOW,action_required==true,true,2026-05-26 16:44:17,2026-05-26 16:44:17,"{""bytes"":1783}",2272,"{""hop"":3}"
edge-e6a6de16-e0d,dag-67c7a1ab-1ef,node-bd9ed63d-67b,node-b34903c6-593,DATA_FLOW,action_required==true,true,2026-06-08 08:13:58,2026-06-08 08:13:58,"{""bytes"":893}",1597,"{""hop"":4}"
edge-4f44e5fa-d64,dag-67c7a1ab-1ef,node-b34903c6-593,node-c1ce035e-831,DATA_FLOW,risk>0.65,true,2026-06-05 06:10:05,2026-06-05 06:10:05,"{""bytes"":4528}",4955,"{""hop"":5}"
edge-52ec55a5-9ca,dag-67c7a1ab-1ef,node-c1ce035e-831,node-c715a4ab-f64,DATA_FLOW,action_required==true,true,2026-05-31 08:37:42,2026-05-31 08:37:42,"{""bytes"":2103}",757,"{""hop"":6}"
edge-6223b8fe-f4f,dag-915059e0-d0b,node-b9574fdb-6ba,node-0f816b33-5ec,DATA_FLOW,sop_matched,true,2026-06-01 05:10:48,2026-06-01 05:10:48,"{""bytes"":2714}",4955,"{""hop"":0}"
edge-402e778f-0b5,dag-915059e0-d0b,node-0f816b33-5ec,node-7968cf1c-6e8,DATA_FLOW,sop_matched,true,2026-05-26 16:40:34,2026-05-26 16:40:34,"{""bytes"":936}",1736,"{""hop"":1}"
edge-fdf4c778-20a,dag-2a70e02f-d3d,node-130ef47b-47b,node-3fb5a6d7-2f8,DATA_FLOW,action_required==true,true,2026-06-11 09:11:50,2026-06-11 09:11:50,"{""bytes"":726}",1260,"{""hop"":0}"
edge-211acc54-618,dag-2a70e02f-d3d,node-3fb5a6d7-2f8,node-cc41cdbb-394,DATA_FLOW,risk>0.65,true,2026-06-16 13:36:11,2026-06-16 13:36:11,"{""bytes"":570}",432,"{""hop"":1}"
edge-aebdbbd5-8b0,dag-2a70e02f-d3d,node-cc41cdbb-394,node-ba5df299-e5d,CONTROL,,true,2026-05-30 21:43:45,2026-05-30 21:43:45,"{""bytes"":1322}",4219,"{""hop"":2}"
edge-ba503cb3-786,dag-2a70e02f-d3d,node-ba5df299-e5d,node-19216e06-f85,CONTROL,risk>0.65,true,2026-06-06 14:42:30,2026-06-06 14:42:30,"{""bytes"":3481}",3592,"{""hop"":3}"
edge-43104c14-60a,dag-2a70e02f-d3d,node-19216e06-f85,node-0daa9ab9-c23,DATA_FLOW,,false,2026-06-02 17:35:58,2026-06-02 17:35:58,"{""bytes"":3915}",3454,"{""hop"":4}"
edge-785303b7-d07,dag-9dd23e5a-eef,node-abdcc800-d2e,node-17655fd6-94e,DATA_FLOW,risk>0.65,true,2026-06-05 16:44:29,2026-06-05 16:44:29,"{""bytes"":4702}",402,"{""hop"":0}"
edge-b800626a-971,dag-9dd23e5a-eef,node-17655fd6-94e,node-a567a40b-4d2,CONDITIONAL,sop_matched,true,2026-06-14 06:50:38,2026-06-14 06:50:38,"{""bytes"":464}",4389,"{""hop"":1}"
edge-98233b9e-ee9,dag-9dd23e5a-eef,node-a567a40b-4d2,node-7e83ba64-9d6,DATA_FLOW,sop_matched,true,2026-05-26 16:45:29,2026-05-26 16:45:29,"{""bytes"":4849}",623,"{""hop"":2}"
edge-63dc1fa5-820,dag-9dd23e5a-eef,node-7e83ba64-9d6,node-b43a5fe1-822,DATA_FLOW,action_required==true,true,2026-06-21 17:40:30,2026-06-21 17:40:30,"{""bytes"":1663}",2572,"{""hop"":3}"
edge-768f553d-eca,dag-3517ec0b-3c7,node-01bfed5a-6dc,node-d3a5ee78-619,DATA_FLOW,sop_matched,true,2026-06-12 07:53:29,2026-06-12 07:53:29,"{""bytes"":3744}",1250,"{""hop"":0}"
edge-c0c2d077-906,dag-3517ec0b-3c7,node-d3a5ee78-619,node-a925d134-694,DATA_FLOW,action_required==true,true,2026-06-18 10:19:51,2026-06-18 10:19:51,"{""bytes"":2030}",1045,"{""hop"":1}"
edge-f66de379-fa7,dag-3517ec0b-3c7,node-a925d134-694,node-91e7e253-fc3,CONDITIONAL,,true,2026-06-13 00:17:39,2026-06-13 00:17:39,"{""bytes"":692}",2951,"{""hop"":2}"
edge-a12d9d3c-1b5,dag-3517ec0b-3c7,node-91e7e253-fc3,node-4a87fbbd-31f,DATA_FLOW,action_required==true,true,2026-06-09 23:04:59,2026-06-09 23:04:59,"{""bytes"":3539}",203,"{""hop"":3}"
edge-f68e27bf-475,dag-3517ec0b-3c7,node-4a87fbbd-31f,node-8209862a-d5b,DATA_FLOW,risk>0.65,true,2026-06-03 23:50:21,2026-06-03 23:50:21,"{""bytes"":1503}",2713,"{""hop"":4}"
edge-beffe09c-bcc,dag-3517ec0b-3c7,node-8209862a-d5b,node-cd2a9175-586,DATA_FLOW,,true,2026-06-09 21:14:18,2026-06-09 21:14:18,"{""bytes"":1869}",4959,"{""hop"":5}"
edge-8fa1f960-515,dag-3517ec0b-3c7,node-cd2a9175-586,node-e22d84af-7e4,CONDITIONAL,,true,2026-06-03 01:13:43,2026-06-03 01:13:43,"{""bytes"":812}",410,"{""hop"":6}"
edge-d8b72d82-791,dag-3517ec0b-3c7,node-e22d84af-7e4,node-ac5a7ec3-d4d,CONDITIONAL,sop_matched,false,2026-05-29 18:02:06,2026-05-29 18:02:06,"{""bytes"":3659}",2115,"{""hop"":7}"
edge-058b8c9f-2d5,dag-c7ef9cc1-6c5,node-e7996c69-fc6,node-34defb22-881,CONTROL,sop_matched,true,2026-06-07 09:40:55,2026-06-07 09:40:55,"{""bytes"":320}",4744,"{""hop"":0}"
edge-1f12321b-4f5,dag-c7ef9cc1-6c5,node-34defb22-881,node-dcb0fc6c-429,DATA_FLOW,sop_matched,true,2026-06-06 10:53:56,2026-06-06 10:53:56,"{""bytes"":4236}",2873,"{""hop"":1}"
edge-06c0cfa2-a95,dag-34df9d0a-087,node-f61da62b-6e3,node-e49be037-b02,DATA_FLOW,sop_matched,true,2026-06-22 21:21:21,2026-06-22 21:21:21,"{""bytes"":4783}",3282,"{""hop"":0}"
edge-5cb1d94c-c4e,dag-34df9d0a-087,node-e49be037-b02,node-b1cfff75-235,DATA_FLOW,sop_matched,true,2026-06-02 00:23:21,2026-06-02 00:23:21,"{""bytes"":210}",2586,"{""hop"":1}"
edge-59f1e8d2-53d,dag-34df9d0a-087,node-b1cfff75-235,node-e1258e66-928,CONDITIONAL,action_required==true,true,2026-06-09 15:53:51,2026-06-09 15:53:51,"{""bytes"":990}",3669,"{""hop"":2}"
edge-efef8d5e-239,dag-34df9d0a-087,node-e1258e66-928,node-8e4af3ac-76b,CONDITIONAL,action_required==true,true,2026-06-08 18:35:54,2026-06-08 18:35:54,"{""bytes"":338}",2867,"{""hop"":3}"
edge-324c32a9-6e9,dag-a6437579-413,node-280c6d24-193,node-87bf753a-8ed,CONTROL,action_required==true,true,2026-06-10 02:57:34,2026-06-10 02:57:34,"{""bytes"":4826}",505,"{""hop"":0}"
edge-51250693-7e4,dag-a6437579-413,node-87bf753a-8ed,node-e3da013e-928,DATA_FLOW,action_required==true,true,2026-06-09 01:08:19,2026-06-09 01:08:19,"{""bytes"":2357}",2373,"{""hop"":1}"
edge-134c8864-425,dag-62d179a2-956,node-f2c66348-b18,node-affbf76c-d07,DATA_FLOW,,false,2026-06-01 04:54:54,2026-06-01 04:54:54,"{""bytes"":2613}",2696,"{""hop"":0}"
edge-2589efaa-bfb,dag-62d179a2-956,node-affbf76c-d07,node-442010c9-615,DATA_FLOW,,true,2026-06-18 05:49:57,2026-06-18 05:49:57,"{""bytes"":3573}",2235,"{""hop"":1}"
edge-54f42d10-023,dag-62d179a2-956,node-442010c9-615,node-5627ee65-ba8,CONTROL,sop_matched,true,2026-06-02 01:54:26,2026-06-02 01:54:26,"{""bytes"":920}",81,"{""hop"":2}"
edge-7c84f25a-882,dag-62d179a2-956,node-5627ee65-ba8,node-4081f089-776,DATA_FLOW,action_required==true,true,2026-05-29 20:05:27,2026-05-29 20:05:27,"{""bytes"":4921}",4418,"{""hop"":3}"
edge-f5644c22-392,dag-62d179a2-956,node-4081f089-776,node-62a8b627-27f,CONDITIONAL,action_required==true,true,2026-06-21 23:32:49,2026-06-21 23:32:49,"{""bytes"":2750}",1588,"{""hop"":4}"
edge-47405e49-6f2,dag-62d179a2-956,node-62a8b627-27f,node-7b1592f5-3ae,CONDITIONAL,action_required==true,true,2026-06-05 10:25:59,2026-06-05 10:25:59,"{""bytes"":1865}",4778,"{""hop"":5}"
edge-66adfd52-81c,dag-62d179a2-956,node-7b1592f5-3ae,node-d8bc7f2c-038,DATA_FLOW,action_required==true,false,2026-05-31 03:37:27,2026-05-31 03:37:27,"{""bytes"":2781}",724,"{""hop"":6}"
edge-04a727d1-52c,dag-62d179a2-956,node-d8bc7f2c-038,node-2e7e1240-bb3,CONTROL,sop_matched,true,2026-05-26 23:57:51,2026-05-26 23:57:51,"{""bytes"":1506}",1005,"{""hop"":7}"
edge-be35c7bb-f55,dag-b74b29ce-bfe,node-11aeb300-6eb,node-a22a37d8-21d,CONDITIONAL,risk>0.65,true,2026-06-18 07:18:27,2026-06-18 07:18:27,"{""bytes"":446}",3511,"{""hop"":0}"
edge-64949125-875,dag-b74b29ce-bfe,node-a22a37d8-21d,node-3b506e4a-6ae,CONTROL,,true,2026-06-12 04:22:18,2026-06-12 04:22:18,"{""bytes"":255}",2181,"{""hop"":1}"
edge-88026ce8-256,dag-b74b29ce-bfe,node-3b506e4a-6ae,node-e50f39d8-08d,DATA_FLOW,action_required==true,true,2026-05-25 04:33:07,2026-05-25 04:33:07,"{""bytes"":796}",1861,"{""hop"":2}"
edge-3de04a2d-ebc,dag-b74b29ce-bfe,node-e50f39d8-08d,node-ec665c60-082,CONDITIONAL,risk>0.65,true,2026-05-28 23:10:19,2026-05-28 23:10:19,"{""bytes"":428}",2423,"{""hop"":3}"
edge-3290cf9c-a50,dag-b711e05e-6b7,node-4edfd1cc-ce9,node-9a7b0e61-499,DATA_FLOW,,false,2026-06-20 16:48:33,2026-06-20 16:48:33,"{""bytes"":3858}",1316,"{""hop"":0}"
edge-debb4770-8d7,dag-b711e05e-6b7,node-9a7b0e61-499,node-eeb4208c-057,DATA_FLOW,sop_matched,true,2026-06-15 11:37:13,2026-06-15 11:37:13,"{""bytes"":2016}",1501,"{""hop"":1}"
edge-9ca8e76a-8ad,dag-b711e05e-6b7,node-eeb4208c-057,node-5395f9ab-aff,CONDITIONAL,sop_matched,true,2026-06-20 19:20:51,2026-06-20 19:20:51,"{""bytes"":139}",4776,"{""hop"":2}"
edge-c24749a3-de5,dag-18c61d91-95d,node-706ca1c2-e3c,node-5620a0e8-ea7,CONTROL,,true,2026-06-07 01:42:41,2026-06-07 01:42:41,"{""bytes"":1141}",1661,"{""hop"":0}"
edge-e0f2c17f-624,dag-18c61d91-95d,node-5620a0e8-ea7,node-f0dad485-0d0,CONDITIONAL,sop_matched,true,2026-06-15 23:48:42,2026-06-15 23:48:42,"{""bytes"":3827}",2614,"{""hop"":1}"
edge-5ebb5f0c-421,dag-18c61d91-95d,node-f0dad485-0d0,node-b94bf4dc-2bb,CONDITIONAL,action_required==true,true,2026-05-26 13:27:01,2026-05-26 13:27:01,"{""bytes"":2098}",2656,"{""hop"":2}"
edge-1ace5ee8-ec3,dag-18c61d91-95d,node-b94bf4dc-2bb,node-83a69bd7-034,CONTROL,risk>0.65,true,2026-06-10 02:04:14,2026-06-10 02:04:14,"{""bytes"":2991}",2607,"{""hop"":3}"
edge-f012caae-f20,dag-18c61d91-95d,node-83a69bd7-034,node-08401b02-a5b,CONTROL,sop_matched,false,2026-05-28 02:32:15,2026-05-28 02:32:15,"{""bytes"":1577}",859,"{""hop"":4}"
edge-b602b3ed-ede,dag-b4fd76ee-f56,node-e24e2751-009,node-9e717a1a-ef4,DATA_FLOW,,true,2026-06-10 04:10:45,2026-06-10 04:10:45,"{""bytes"":4419}",549,"{""hop"":0}"
edge-f0e5ed84-6b0,dag-b4fd76ee-f56,node-9e717a1a-ef4,node-b4395b0b-8bd,CONTROL,,true,2026-05-28 01:54:29,2026-05-28 01:54:29,"{""bytes"":2378}",3625,"{""hop"":1}"
edge-2997f3a3-036,dag-b4fd76ee-f56,node-b4395b0b-8bd,node-c7d2afd8-a9b,CONDITIONAL,risk>0.65,true,2026-06-14 01:57:37,2026-06-14 01:57:37,"{""bytes"":4141}",2391,"{""hop"":2}"
edge-6fefaf0d-1f2,dag-b4fd76ee-f56,node-c7d2afd8-a9b,node-ac95b0ef-244,CONDITIONAL,,true,2026-06-18 09:38:15,2026-06-18 09:38:15,"{""bytes"":3266}",4833,"{""hop"":3}"
edge-1d03369a-57c,dag-b4fd76ee-f56,node-ac95b0ef-244,node-15ecf568-75c,DATA_FLOW,sop_matched,true,2026-06-18 03:06:01,2026-06-18 03:06:01,"{""bytes"":2292}",840,"{""hop"":4}"
edge-d14799e6-ef7,dag-b4fd76ee-f56,node-15ecf568-75c,node-03d7fa4e-b98,DATA_FLOW,risk>0.65,true,2026-06-20 06:20:56,2026-06-20 06:20:56,"{""bytes"":4742}",3987,"{""hop"":5}"
edge-7a631aad-9ae,dag-b4fd76ee-f56,node-03d7fa4e-b98,node-f8423c17-356,DATA_FLOW,action_required==true,true,2026-06-05 09:32:30,2026-06-05 09:32:30,"{""bytes"":1824}",1345,"{""hop"":6}"
edge-a391053e-dfe,dag-b4fd76ee-f56,node-f8423c17-356,node-492b5450-686,DATA_FLOW,risk>0.65,true,2026-06-01 00:55:51,2026-06-01 00:55:51,"{""bytes"":2127}",2906,"{""hop"":7}"
edge-a7c6dcb4-93e,dag-ac944ee6-668,node-70b6b6f7-1ba,node-53eea1ff-b58,CONDITIONAL,,true,2026-06-17 10:00:32,2026-06-17 10:00:32,"{""bytes"":4936}",1020,"{""hop"":0}"
edge-0fa74ac6-663,dag-ac944ee6-668,node-53eea1ff-b58,node-f81bcc2f-174,CONTROL,sop_matched,true,2026-05-30 11:38:16,2026-05-30 11:38:16,"{""bytes"":2163}",245,"{""hop"":1}"
edge-fb5bf6ac-a78,dag-ac944ee6-668,node-f81bcc2f-174,node-3827129d-90c,CONDITIONAL,,true,2026-06-02 04:41:51,2026-06-02 04:41:51,"{""bytes"":4613}",3966,"{""hop"":2}"
edge-8fc57adf-946,dag-ac944ee6-668,node-3827129d-90c,node-583550c8-67c,DATA_FLOW,,true,2026-06-08 16:14:09,2026-06-08 16:14:09,"{""bytes"":522}",847,"{""hop"":3}"
edge-c62e14b1-1c1,dag-ac944ee6-668,node-583550c8-67c,node-5c5bc862-3ba,DATA_FLOW,action_required==true,true,2026-06-18 12:47:00,2026-06-18 12:47:00,"{""bytes"":4767}",1284,"{""hop"":4}"
edge-6b9b459c-b52,dag-ac944ee6-668,node-5c5bc862-3ba,node-1137e028-e8b,CONTROL,risk>0.65,true,2026-06-08 12:06:56,2026-06-08 12:06:56,"{""bytes"":3116}",3788,"{""hop"":5}"
edge-6e916f97-33d,dag-ac944ee6-668,node-1137e028-e8b,node-6439ed1e-8e4,CONTROL,risk>0.65,true,2026-06-04 09:22:09,2026-06-04 09:22:09,"{""bytes"":752}",3952,"{""hop"":6}"
edge-cd632f70-504,dag-ac944ee6-668,node-6439ed1e-8e4,node-52a70cb5-8b6,CONDITIONAL,,true,2026-06-07 21:56:52,2026-06-07 21:56:52,"{""bytes"":1746}",4466,"{""hop"":7}"
edge-87d3ae32-3cb,dag-3a94a4d8-d78,node-09eacf16-c3f,node-98cec27c-264,DATA_FLOW,,true,2026-05-25 04:02:07,2026-05-25 04:02:07,"{""bytes"":4247}",1876,"{""hop"":0}"
edge-9210b0a5-5a3,dag-3a94a4d8-d78,node-98cec27c-264,node-d9deca86-63b,CONDITIONAL,,true,2026-05-25 18:08:09,2026-05-25 18:08:09,"{""bytes"":2240}",2282,"{""hop"":1}"
edge-fd3172e6-3d4,dag-3a94a4d8-d78,node-d9deca86-63b,node-d27041a8-182,CONDITIONAL,sop_matched,true,2026-06-22 23:26:22,2026-06-22 23:26:22,"{""bytes"":4747}",4516,"{""hop"":2}"
edge-a9c06dd4-cc6,dag-3a94a4d8-d78,node-d27041a8-182,node-948065b7-351,DATA_FLOW,action_required==true,true,2026-06-05 00:45:29,2026-06-05 00:45:29,"{""bytes"":761}",996,"{""hop"":3}"
edge-65ebd75a-594,dag-3a94a4d8-d78,node-948065b7-351,node-d28b7d97-d2c,CONTROL,,true,2026-06-06 08:25:19,2026-06-06 08:25:19,"{""bytes"":2107}",3573,"{""hop"":4}"
edge-107e2d85-814,dag-3a94a4d8-d78,node-d28b7d97-d2c,node-9f07abe9-8e9,CONTROL,sop_matched,true,2026-06-02 17:26:57,2026-06-02 17:26:57,"{""bytes"":3380}",2464,"{""hop"":5}"
edge-75096e23-502,dag-3a94a4d8-d78,node-9f07abe9-8e9,node-6f983704-257,CONDITIONAL,risk>0.65,true,2026-06-03 13:01:26,2026-06-03 13:01:26,"{""bytes"":3406}",1169,"{""hop"":6}"
edge-3b22bda6-b6e,dag-f0ae1854-ae0,node-5e6a30e8-955,node-2d3f3283-a83,DATA_FLOW,sop_matched,true,2026-06-03 22:08:29,2026-06-03 22:08:29,"{""bytes"":1373}",4250,"{""hop"":0}"
edge-fbe2896e-547,dag-f0ae1854-ae0,node-2d3f3283-a83,node-3c733096-1ac,CONTROL,sop_matched,true,2026-05-26 08:32:07,2026-05-26 08:32:07,"{""bytes"":4928}",688,"{""hop"":1}"
edge-c50199e1-dba,dag-f0ae1854-ae0,node-3c733096-1ac,node-370f09cb-e0a,DATA_FLOW,action_required==true,true,2026-06-21 07:14:35,2026-06-21 07:14:35,"{""bytes"":1431}",4473,"{""hop"":2}"
edge-3b8ed3cd-37c,dag-f0ae1854-ae0,node-370f09cb-e0a,node-f7b852a8-bb4,DATA_FLOW,,true,2026-06-08 18:17:40,2026-06-08 18:17:40,"{""bytes"":61}",2529,"{""hop"":3}"
edge-024208d0-6d3,dag-f0ae1854-ae0,node-f7b852a8-bb4,node-2842204e-785,DATA_FLOW,,true,2026-06-05 11:41:57,2026-06-05 11:41:57,"{""bytes"":105}",4081,"{""hop"":4}"
edge-97fd1712-b91,dag-f0ae1854-ae0,node-2842204e-785,node-223441c0-645,DATA_FLOW,sop_matched,true,2026-05-26 22:26:41,2026-05-26 22:26:41,"{""bytes"":4971}",3034,"{""hop"":5}"
edge-3764466d-3f7,dag-f0ae1854-ae0,node-223441c0-645,node-eb2d5e6f-f40,CONTROL,,false,2026-06-08 10:44:41,2026-06-08 10:44:41,"{""bytes"":1812}",2889,"{""hop"":6}"
edge-f1f4da56-99c,dag-a2e0a428-dca,node-5ad9eacc-55d,node-362dc837-dea,DATA_FLOW,,true,2026-06-04 04:29:12,2026-06-04 04:29:12,"{""bytes"":2990}",1257,"{""hop"":0}"
edge-57887d3b-b1e,dag-a2e0a428-dca,node-362dc837-dea,node-fa29f683-066,CONTROL,action_required==true,true,2026-05-29 03:27:16,2026-05-29 03:27:16,"{""bytes"":1006}",704,"{""hop"":1}"
edge-f821a0ed-134,dag-436f4bd5-f7c,node-cd9bf0e7-4fb,node-af96f6e1-cfd,CONTROL,sop_matched,true,2026-06-03 03:08:43,2026-06-03 03:08:43,"{""bytes"":362}",492,"{""hop"":0}"
edge-f7e35968-b11,dag-436f4bd5-f7c,node-af96f6e1-cfd,node-504d0d43-080,DATA_FLOW,,true,2026-06-18 22:28:42,2026-06-18 22:28:42,"{""bytes"":3028}",1594,"{""hop"":1}"
edge-d8a3c697-f02,dag-436f4bd5-f7c,node-504d0d43-080,node-2f3a3fe1-313,DATA_FLOW,sop_matched,true,2026-06-02 07:45:54,2026-06-02 07:45:54,"{""bytes"":394}",1224,"{""hop"":2}"
edge-62d65823-f60,dag-436f4bd5-f7c,node-2f3a3fe1-313,node-344fb49c-e99,CONTROL,risk>0.65,true,2026-05-30 16:25:06,2026-05-30 16:25:06,"{""bytes"":1750}",3792,"{""hop"":3}"
edge-f5b03135-214,dag-436f4bd5-f7c,node-344fb49c-e99,node-3971d4f6-175,DATA_FLOW,action_required==true,true,2026-06-16 12:43:22,2026-06-16 12:43:23,"{""bytes"":2887}",2722,"{""hop"":4}"
edge-c927f493-d2e,dag-436f4bd5-f7c,node-3971d4f6-175,node-94d3e38d-bc1,CONTROL,sop_matched,true,2026-05-26 08:50:26,2026-05-26 08:50:26,"{""bytes"":3232}",4101,"{""hop"":5}"
edge-ffff8a7c-fec,dag-47effce2-0b4,node-f8ab1a93-633,node-67d034e5-927,CONTROL,action_required==true,true,2026-06-13 04:39:44,2026-06-13 04:39:44,"{""bytes"":4025}",279,"{""hop"":0}"
edge-00154ea2-1c4,dag-47effce2-0b4,node-67d034e5-927,node-4aa349d8-0be,CONTROL,sop_matched,true,2026-06-12 06:58:32,2026-06-12 06:58:32,"{""bytes"":998}",3043,"{""hop"":1}"
edge-d94014d1-337,dag-47effce2-0b4,node-4aa349d8-0be,node-202c7fcb-8db,DATA_FLOW,,true,2026-06-23 08:36:11,2026-06-23 08:36:11,"{""bytes"":1070}",1269,"{""hop"":2}"
edge-dee5b150-8f3,dag-47effce2-0b4,node-202c7fcb-8db,node-5576e624-024,CONDITIONAL,sop_matched,true,2026-06-19 17:51:15,2026-06-19 17:51:15,"{""bytes"":4259}",2897,"{""hop"":3}"
edge-b1644712-9bb,dag-47effce2-0b4,node-5576e624-024,node-d079c2c6-903,CONTROL,action_required==true,true,2026-05-28 20:23:38,2026-05-28 20:23:38,"{""bytes"":2345}",3204,"{""hop"":4}"
edge-b26d77bf-d56,dag-47effce2-0b4,node-d079c2c6-903,node-b248502a-adb,CONDITIONAL,sop_matched,true,2026-06-19 02:51:50,2026-06-19 02:51:50,"{""bytes"":3486}",282,"{""hop"":5}"
edge-b2e46fcb-8b6,dag-47effce2-0b4,node-b248502a-adb,node-c4ba4731-63b,CONTROL,,true,2026-06-14 16:34:49,2026-06-14 16:34:49,"{""bytes"":841}",1680,"{""hop"":6}"
edge-34e3f53a-ca5,dag-47effce2-0b4,node-c4ba4731-63b,node-90b52ff4-4e5,DATA_FLOW,,true,2026-05-26 23:27:06,2026-05-26 23:27:06,"{""bytes"":3743}",1980,"{""hop"":7}"
edge-6bcb6763-35e,dag-a252da10-f56,node-a23d69e7-706,node-129b4eb5-511,DATA_FLOW,sop_matched,true,2026-06-19 16:42:26,2026-06-19 16:42:26,"{""bytes"":2311}",3655,"{""hop"":0}"
edge-c4740b8a-6db,dag-a252da10-f56,node-129b4eb5-511,node-d266e0aa-677,DATA_FLOW,,true,2026-05-25 05:09:31,2026-05-25 05:09:31,"{""bytes"":4851}",4832,"{""hop"":1}"
edge-3fa820f4-e21,dag-a252da10-f56,node-d266e0aa-677,node-765e57fc-34d,DATA_FLOW,sop_matched,true,2026-06-06 20:57:27,2026-06-06 20:57:27,"{""bytes"":2578}",995,"{""hop"":2}"
edge-d901856e-9c8,dag-a252da10-f56,node-765e57fc-34d,node-66de615d-477,CONTROL,sop_matched,true,2026-06-01 11:19:29,2026-06-01 11:19:29,"{""bytes"":3861}",2922,"{""hop"":3}"
edge-922ca543-a29,dag-5833c511-f27,node-de137345-b7f,node-fb98988e-a1f,CONTROL,risk>0.65,true,2026-05-28 02:13:43,2026-05-28 02:13:43,"{""bytes"":4114}",595,"{""hop"":0}"
edge-56887145-da0,dag-5833c511-f27,node-fb98988e-a1f,node-70389490-2ae,DATA_FLOW,action_required==true,false,2026-06-16 01:02:50,2026-06-16 01:02:50,"{""bytes"":4982}",1160,"{""hop"":1}"
edge-1b9ee0dd-c94,dag-5833c511-f27,node-70389490-2ae,node-9cffb50f-ea2,DATA_FLOW,,true,2026-06-07 13:58:52,2026-06-07 13:58:52,"{""bytes"":544}",1316,"{""hop"":2}"
edge-8e19a29b-1c6,dag-5833c511-f27,node-9cffb50f-ea2,node-3181d06c-f0c,CONDITIONAL,sop_matched,true,2026-06-05 20:42:53,2026-06-05 20:42:53,"{""bytes"":3694}",4744,"{""hop"":3}"
edge-c0ddd355-642,dag-5833c511-f27,node-3181d06c-f0c,node-a25f761f-9af,CONTROL,sop_matched,true,2026-06-06 20:12:57,2026-06-06 20:12:57,"{""bytes"":591}",2600,"{""hop"":4}"
edge-0726ec49-f44,dag-5833c511-f27,node-a25f761f-9af,node-974a9511-48e,CONDITIONAL,risk>0.65,true,2026-05-24 17:43:19,2026-05-24 17:43:19,"{""bytes"":2226}",1668,"{""hop"":5}"
edge-550673b2-b9c,dag-5833c511-f27,node-974a9511-48e,node-d77afd4d-2ec,CONTROL,action_required==true,true,2026-05-27 04:10:01,2026-05-27 04:10:01,"{""bytes"":793}",2985,"{""hop"":6}"
edge-6baeca83-b34,dag-5833c511-f27,node-d77afd4d-2ec,node-3d2aedd7-4fc,CONTROL,risk>0.65,true,2026-06-11 09:15:13,2026-06-11 09:15:13,"{""bytes"":4507}",4470,"{""hop"":7}"
edge-1471dfb0-b2b,dag-55b9eaf3-cd9,node-c711401c-eb8,node-2aad6380-a84,DATA_FLOW,,true,2026-06-02 01:01:11,2026-06-02 01:01:11,"{""bytes"":4132}",180,"{""hop"":0}"
edge-d742aa68-882,dag-55b9eaf3-cd9,node-2aad6380-a84,node-d0700e5b-3d4,CONTROL,action_required==true,true,2026-06-01 12:50:14,2026-06-01 12:50:14,"{""bytes"":3174}",1857,"{""hop"":1}"
edge-68c0727f-de0,dag-bcc95deb-ef0,node-4023b6ea-fd2,node-a96ede09-2bc,DATA_FLOW,sop_matched,true,2026-05-30 14:40:37,2026-05-30 14:40:37,"{""bytes"":3638}",414,"{""hop"":0}"
edge-c30aafa6-ba0,dag-bcc95deb-ef0,node-a96ede09-2bc,node-5601ba85-b8e,CONTROL,,true,2026-06-07 20:50:24,2026-06-07 20:50:24,"{""bytes"":3011}",1637,"{""hop"":1}"
edge-a60176b5-0d9,dag-bcc95deb-ef0,node-5601ba85-b8e,node-3a505cef-a60,DATA_FLOW,action_required==true,true,2026-06-09 21:50:20,2026-06-09 21:50:20,"{""bytes"":2390}",2651,"{""hop"":2}"
edge-c9ba03ad-0ba,dag-bcc95deb-ef0,node-3a505cef-a60,node-8d274ee5-184,CONTROL,sop_matched,false,2026-06-07 07:07:22,2026-06-07 07:07:22,"{""bytes"":217}",204,"{""hop"":3}"
