id,time_bucket,cluster_name,namespace,pod_name,metric_name,avg_value,min_value,max_value,stddev_value,sample_count,percentile_95,percentile_99,created_at
1111,2026-06-16 14:00:00,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,container_fs_usage_bytes,777.611,466.567,1399.7,116.642,115,1166.417,1360.82,2026-06-16 14:59:44
1112,2026-06-16 14:00:00,prod-use2-eks,search,search-api-eff0684-a368a,container_memory_working_set_bytes,4329.442,2597.665,7792.996,649.416,116,6494.163,7576.524,2026-06-16 14:59:44
1113,2026-06-16 14:00:00,prod-usw2-eks,identity,session-store-28ebc77-cf7c8,container_memory_rss,176.275,105.765,317.296,26.441,105,264.413,308.482,2026-06-16 14:59:44
1114,2026-06-16 14:00:00,prod-usw2-eks,inventory,inventory-svc-0d33458-c137f,go_gc_duration_seconds,1737.061,1042.236,3126.709,260.559,88,2605.591,3039.856,2026-06-16 14:59:44
1115,2026-06-16 14:00:00,prod-use2-eks,orders,orders-api-7f89525-97cdd,process_open_fds,1442.91,865.746,2597.237,216.436,84,2164.364,2525.092,2026-06-16 14:59:44
1116,2026-06-16 14:00:00,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,go_gc_duration_seconds,4224.74,2534.844,7604.533,633.711,116,6337.11,7393.296,2026-06-16 14:59:44
1117,2026-06-16 14:00:00,prod-use2-eks,inventory,inventory-svc-bfded25-1e6d2,process_open_fds,3425.598,2055.359,6166.077,513.84,30,5138.397,5994.797,2026-06-16 14:59:44
1118,2026-06-16 14:00:00,prod-usw2-eks,payments,payments-api-1e23165-1e35b,http_request_duration_ms,1784.498,1070.699,3212.097,267.675,86,2676.747,3122.872,2026-06-16 14:59:44
1119,2026-06-16 14:00:00,prod-usw2-eks,search,search-api-a47d446-4ffe2,container_memory_rss,4370.248,2622.149,7866.446,655.537,53,6555.371,7647.933,2026-06-16 14:59:44
1120,2026-06-16 14:00:00,prod-usw2-eks,search,recommendation-87e3198-026ea,process_open_fds,4573.902,2744.341,8233.024,686.085,68,6860.853,8004.329,2026-06-16 14:59:44
1121,2026-06-16 14:00:00,prod-use2-eks,search,indexer-b07f520-eaf04,process_open_fds,2487.957,1492.774,4478.322,373.194,108,3731.935,4353.924,2026-06-16 14:59:44
1122,2026-06-16 14:00:00,staging-use2-eks,checkout,checkout-web-aca9086-f5fe6,process_open_fds,4875.369,2925.221,8775.664,731.305,53,7313.053,8531.895,2026-06-16 14:59:44
1123,2026-06-16 14:00:00,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,http_request_duration_ms,2572.033,1543.22,4629.659,385.805,36,3858.049,4501.058,2026-06-16 14:59:44
1124,2026-06-16 14:00:00,prod-use2-eks,payments,payments-worker-7a57672-86691,container_cpu_usage_seconds_total,3136.652,1881.991,5645.974,470.498,73,4704.978,5489.142,2026-06-16 14:59:44
1125,2026-06-16 14:00:00,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,container_cpu_usage_seconds_total,4027.946,2416.768,7250.303,604.192,101,6041.919,7048.906,2026-06-16 14:59:44
1126,2026-06-16 14:00:00,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,container_memory_working_set_bytes,871.73,523.038,1569.115,130.76,56,1307.595,1525.528,2026-06-16 14:59:44
1127,2026-06-16 14:00:00,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,container_fs_usage_bytes,1956.043,1173.626,3520.877,293.406,43,2934.064,3423.075,2026-06-16 14:59:44
1128,2026-06-16 14:00:00,prod-use2-eks,payments,payments-api-58c5e74-26d34,http_requests_total,1326.926,796.156,2388.467,199.039,36,1990.389,2322.12,2026-06-16 14:59:44
1129,2026-06-16 14:00:00,prod-use2-eks,checkout,checkout-web-0101b48-2b2af,container_network_receive_bytes_total,2025.021,1215.013,3645.038,303.753,36,3037.531,3543.787,2026-06-16 14:59:44
1130,2026-06-16 14:00:00,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,container_cpu_usage_seconds_total,3933.169,2359.902,7079.705,589.975,116,5899.754,6883.047,2026-06-16 14:59:44
1131,2026-06-16 14:00:00,prod-use2-eks,notifications,notifications-c882a21-88bb7,container_cpu_usage_seconds_total,751.742,451.045,1353.136,112.761,93,1127.614,1315.549,2026-06-16 14:59:44
1132,2026-06-16 14:00:00,dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,tcp_established,4395.584,2637.351,7912.052,659.338,88,6593.377,7692.273,2026-06-16 14:59:44
1133,2026-06-16 14:00:00,dr-use1-eks,orders,orders-api-8330e48-f22f4,http_requests_total,1067.897,640.738,1922.214,160.184,99,1601.845,1868.819,2026-06-16 14:59:44
1134,2026-06-16 14:00:00,prod-usw2-eks,checkout,cart-svc-ee38458-64d46,kube_pod_container_status_restarts_total,2470.648,1482.389,4447.167,370.597,98,3705.973,4323.635,2026-06-16 14:59:44
1135,2026-06-16 14:00:00,prod-usw2-eks,payments,payments-api-6c2b997-3e07d,container_memory_rss,4544.609,2726.765,8180.296,681.691,92,6816.913,7953.066,2026-06-16 14:59:44
1136,2026-06-16 14:00:00,dr-use1-eks,orders,orders-worker-f884840-8265c,tcp_established,3470.253,2082.152,6246.455,520.538,31,5205.379,6072.942,2026-06-16 14:59:44
1137,2026-06-16 14:00:00,staging-use2-eks,search,search-api-8ca0b98-505ff,container_memory_rss,888.446,533.068,1599.203,133.267,107,1332.669,1554.781,2026-06-16 14:59:44
1138,2026-06-16 14:00:00,prod-usw2-eks,search,search-api-db28570-d359e,http_request_duration_ms,144.275,86.565,259.696,21.641,77,216.413,252.482,2026-06-16 14:59:44
1139,2026-06-16 14:00:00,prod-use2-eks,platform,config-svc-ddd1723-06ca5,go_gc_duration_seconds,4222.056,2533.234,7599.701,633.308,51,6333.084,7388.598,2026-06-16 14:59:44
1140,2026-06-16 14:00:00,staging-use2-eks,kube-system,coredns-b16ea15-07544,container_cpu_usage_seconds_total,1636.618,981.971,2945.913,245.493,94,2454.928,2864.082,2026-06-16 14:59:44
1141,2026-06-17 05:00:00,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,process_open_fds,1179.843,707.906,2123.718,176.977,108,1769.765,2064.726,2026-06-17 05:59:38
1142,2026-06-17 05:00:00,staging-use2-eks,identity,auth-gateway-c975434-e6ef9,go_gc_duration_seconds,1970.554,1182.332,3546.997,295.583,111,2955.831,3448.469,2026-06-17 05:59:38
1143,2026-06-17 05:00:00,prod-usw2-eks,notifications,notifications-b2aff41-e1772,http_request_duration_ms,4783.645,2870.187,8610.561,717.547,95,7175.467,8371.379,2026-06-17 05:59:38
1144,2026-06-17 05:00:00,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,tcp_established,4297.624,2578.574,7735.723,644.644,39,6446.436,7520.842,2026-06-17 05:59:38
1145,2026-06-17 05:00:00,staging-use2-eks,payments,payments-api-dde4d16-a3d09,container_memory_rss,2067.486,1240.492,3721.475,310.123,104,3101.229,3618.1,2026-06-17 05:59:38
1146,2026-06-17 05:00:00,prod-usw2-eks,platform,image-resizer-6542c92-1100b,container_cpu_usage_seconds_total,2294.026,1376.415,4129.246,344.104,69,3441.038,4014.545,2026-06-17 05:59:38
1147,2026-06-17 05:00:00,dr-use1-eks,orders,orders-worker-f884840-8265c,container_cpu_usage_seconds_total,67.555,40.533,121.599,10.133,66,101.333,118.221,2026-06-17 05:59:38
1148,2026-06-17 05:00:00,prod-use2-eks,search,recommendation-e5d5555-c6e9b,http_requests_total,129.054,77.432,232.297,19.358,34,193.58,225.844,2026-06-17 05:59:38
1149,2026-06-17 05:00:00,dr-use1-eks,platform,config-svc-0f5b883-4b9e2,http_requests_total,383.641,230.184,690.553,57.546,118,575.461,671.371,2026-06-17 05:59:38
1150,2026-06-17 05:00:00,prod-use2-eks,platform,config-svc-ddd1723-06ca5,tcp_established,4931.819,2959.091,8877.273,739.773,106,7397.728,8630.682,2026-06-17 05:59:38
1151,2026-06-17 05:00:00,prod-usw2-eks,payments,payments-api-423b015-b80bd,container_memory_working_set_bytes,3217.97,1930.782,5792.347,482.696,94,4826.956,5631.448,2026-06-17 05:59:38
1152,2026-06-17 05:00:00,prod-usw2-eks,search,recommendation-87e3198-026ea,container_memory_rss,2770.004,1662.002,4986.007,415.501,118,4155.006,4847.507,2026-06-17 05:59:38
1153,2026-06-17 05:00:00,prod-usw2-eks,checkout,checkout-web-f628153-c1833,container_network_receive_bytes_total,139.541,83.724,251.173,20.931,117,209.311,244.196,2026-06-17 05:59:38
1154,2026-06-17 05:00:00,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,http_request_duration_ms,830.874,498.525,1495.574,124.631,88,1246.312,1454.03,2026-06-17 05:59:38
1155,2026-06-17 05:00:00,dr-use1-eks,search,search-api-be84964-d972c,container_memory_working_set_bytes,4362.934,2617.761,7853.282,654.44,73,6544.401,7635.135,2026-06-17 05:59:38
1156,2026-06-17 05:00:00,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,container_cpu_usage_seconds_total,2560.962,1536.577,4609.732,384.144,76,3841.443,4481.684,2026-06-17 05:59:38
1157,2026-06-17 05:00:00,dr-use1-eks,checkout,cart-svc-da3cf51-00806,container_memory_working_set_bytes,2020.444,1212.266,3636.799,303.067,77,3030.665,3535.776,2026-06-17 05:59:38
1158,2026-06-17 05:00:00,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,kube_pod_container_status_restarts_total,79.529,47.718,143.153,11.929,36,119.294,139.177,2026-06-17 05:59:38
1159,2026-06-17 05:00:00,staging-use2-eks,identity,session-store-a097c68-649a1,container_memory_working_set_bytes,3718.707,2231.224,6693.672,557.806,55,5578.06,6507.737,2026-06-17 05:59:38
1160,2026-06-17 05:00:00,prod-usw2-eks,ledger,ledger-svc-0744083-43011,container_memory_working_set_bytes,513.733,308.24,924.719,77.06,110,770.599,899.032,2026-06-17 05:59:38
1161,2026-06-17 05:00:00,prod-usw2-eks,platform,config-svc-370d832-a686a,http_requests_total,4647.698,2788.619,8365.856,697.155,115,6971.546,8133.471,2026-06-17 05:59:38
1162,2026-06-17 05:00:00,prod-use2-eks,identity,auth-gateway-ec6b034-0575b,container_memory_rss,3807.787,2284.672,6854.017,571.168,67,5711.681,6663.628,2026-06-17 05:59:38
1163,2026-06-17 05:00:00,prod-use2-eks,payments,payments-api-c9c2b74-00142,http_request_duration_ms,411.156,246.694,740.082,61.673,69,616.735,719.524,2026-06-17 05:59:38
1164,2026-06-17 05:00:00,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,container_memory_rss,1686.532,1011.919,3035.758,252.98,76,2529.799,2951.432,2026-06-17 05:59:38
1165,2026-06-17 05:00:00,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,container_cpu_usage_seconds_total,1801.919,1081.151,3243.454,270.288,94,2702.878,3153.358,2026-06-17 05:59:38
1166,2026-06-17 05:00:00,prod-use2-eks,checkout,checkout-web-c2eb578-2d181,container_fs_usage_bytes,1840.379,1104.228,3312.683,276.057,41,2760.569,3220.664,2026-06-17 05:59:38
1167,2026-06-17 05:00:00,prod-usw2-eks,kube-system,coredns-37f1521-4cd3d,kube_pod_container_status_restarts_total,2087.712,1252.627,3757.881,313.157,84,3131.568,3653.495,2026-06-17 05:59:38
1168,2026-06-17 05:00:00,prod-usw2-eks,platform,config-svc-d193d56-68bd9,container_network_receive_bytes_total,1950.326,1170.196,3510.588,292.549,83,2925.49,3413.071,2026-06-17 05:59:38
1169,2026-06-17 05:00:00,prod-use2-eks,inventory,inventory-svc-df6d343-0a45b,container_fs_usage_bytes,133.895,80.337,241.011,20.084,34,200.842,234.316,2026-06-17 05:59:38
1170,2026-06-17 05:00:00,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,http_requests_total,3059.847,1835.908,5507.725,458.977,79,4589.771,5354.732,2026-06-17 05:59:38
1171,2026-06-17 21:00:00,prod-usw2-eks,identity,session-store-d825e25-14f9f,container_network_receive_bytes_total,3589.854,2153.913,6461.738,538.478,66,5384.781,6282.245,2026-06-17 21:00:02
1172,2026-06-17 21:00:00,staging-use2-eks,search,search-api-8ca0b98-505ff,container_cpu_usage_seconds_total,3612.225,2167.335,6502.006,541.834,61,5418.338,6321.395,2026-06-17 21:00:02
1173,2026-06-17 21:00:00,prod-usw2-eks,checkout,checkout-web-c2b3638-fa6d0,container_memory_working_set_bytes,1463.379,878.028,2634.083,219.507,110,2195.069,2560.914,2026-06-17 21:00:02
1174,2026-06-17 21:00:00,dr-use1-eks,checkout,checkout-web-4263246-52f3a,tcp_established,777.035,466.221,1398.663,116.555,106,1165.552,1359.811,2026-06-17 21:00:02
1175,2026-06-17 21:00:00,prod-usw2-eks,notifications,notifications-b2aff41-e1772,container_network_receive_bytes_total,3676.988,2206.193,6618.578,551.548,102,5515.482,6434.729,2026-06-17 21:00:02
1176,2026-06-17 21:00:00,prod-use2-eks,checkout,checkout-web-47df111-4e24c,container_cpu_usage_seconds_total,1416.934,850.16,2550.481,212.54,114,2125.401,2479.635,2026-06-17 21:00:02
1177,2026-06-17 21:00:00,prod-use2-eks,identity,auth-gateway-bf1d422-2018d,container_cpu_usage_seconds_total,4372.358,2623.415,7870.244,655.854,41,6558.537,7651.626,2026-06-17 21:00:02
1178,2026-06-17 21:00:00,prod-usw2-eks,search,search-api-8352074-5b766,process_open_fds,3492.757,2095.654,6286.962,523.914,89,5239.135,6112.324,2026-06-17 21:00:02
1179,2026-06-17 21:00:00,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,container_memory_working_set_bytes,2450.095,1470.057,4410.171,367.514,98,3675.142,4287.666,2026-06-17 21:00:02
1180,2026-06-17 21:00:00,prod-usw2-eks,payments,payments-api-1e23165-1e35b,container_memory_rss,470.761,282.457,847.371,70.614,53,706.142,823.833,2026-06-17 21:00:02
1181,2026-06-17 21:00:00,prod-usw2-eks,identity,session-store-28ebc77-cf7c8,container_cpu_usage_seconds_total,215.891,129.535,388.604,32.384,99,323.837,377.81,2026-06-17 21:00:02
1182,2026-06-17 21:00:00,prod-use2-eks,payments,payments-worker-bff7264-02c23,tcp_established,449.414,269.648,808.944,67.412,96,674.12,786.474,2026-06-17 21:00:02
1183,2026-06-17 21:00:00,prod-use2-eks,checkout,cart-svc-527eb80-045c0,http_requests_total,3361.765,2017.059,6051.178,504.265,104,5042.648,5883.089,2026-06-17 21:00:02
1184,2026-06-17 21:00:00,prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,tcp_established,4997.085,2998.251,8994.753,749.563,112,7495.627,8744.898,2026-06-17 21:00:02
1185,2026-06-17 21:00:00,prod-use2-eks,notifications,notifications-1938743-28dca,container_memory_rss,462.231,277.338,832.015,69.335,45,693.346,808.903,2026-06-17 21:00:02
1186,2026-06-17 21:00:00,staging-use2-eks,payments,payments-api-2729261-453da,kube_pod_container_status_restarts_total,2399.198,1439.519,4318.557,359.88,92,3598.798,4198.597,2026-06-17 21:00:02
1187,2026-06-17 21:00:00,prod-usw2-eks,platform,config-svc-370d832-a686a,http_request_duration_ms,4454.625,2672.775,8018.325,668.194,56,6681.938,7795.594,2026-06-17 21:00:02
1188,2026-06-17 21:00:00,staging-use2-eks,inventory,inventory-svc-1d6f570-1b50d,container_memory_working_set_bytes,37.755,22.653,67.959,5.663,47,56.633,66.071,2026-06-17 21:00:02
1189,2026-06-17 21:00:00,prod-use2-eks,notifications,notifications-c882a21-88bb7,container_memory_working_set_bytes,755.506,453.304,1359.911,113.326,46,1133.259,1322.135,2026-06-17 21:00:02
1190,2026-06-17 21:00:00,staging-use2-eks,identity,session-store-a097c68-649a1,container_memory_rss,2184.701,1310.821,3932.463,327.705,75,3277.052,3823.228,2026-06-17 21:00:02
1191,2026-06-17 21:00:00,prod-use2-eks,orders,orders-worker-9681c18-374c7,http_requests_total,3693.333,2216.0,6647.999,554.0,99,5539.999,6463.332,2026-06-17 21:00:02
1192,2026-06-17 21:00:00,prod-usw2-eks,checkout,checkout-web-f628153-c1833,container_cpu_usage_seconds_total,545.842,327.505,982.515,81.876,78,818.763,955.223,2026-06-17 21:00:02
1193,2026-06-17 21:00:00,dr-use1-eks,orders,orders-worker-f884840-8265c,process_open_fds,4236.74,2542.044,7626.133,635.511,40,6355.111,7414.296,2026-06-17 21:00:02
1194,2026-06-17 21:00:00,staging-use2-eks,identity,auth-gateway-c975434-e6ef9,go_gc_duration_seconds,2490.927,1494.556,4483.669,373.639,49,3736.391,4359.123,2026-06-17 21:00:02
1195,2026-06-17 21:00:00,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,container_cpu_usage_seconds_total,978.942,587.365,1762.096,146.841,46,1468.414,1713.149,2026-06-17 21:00:02
1196,2026-06-17 21:00:00,prod-usw2-eks,orders,orders-worker-0696c96-a62c8,container_fs_usage_bytes,2373.524,1424.114,4272.343,356.029,76,3560.285,4153.666,2026-06-17 21:00:02
1197,2026-06-17 21:00:00,prod-use2-eks,search,search-api-1271443-2f040,kube_pod_container_status_restarts_total,3370.476,2022.286,6066.858,505.571,76,5055.715,5898.334,2026-06-17 21:00:02
1198,2026-06-17 21:00:00,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,container_memory_rss,3225.553,1935.332,5805.996,483.833,44,4838.33,5644.718,2026-06-17 21:00:02
1199,2026-06-17 21:00:00,prod-use2-eks,identity,session-store-4732511-0dba8,kube_pod_container_status_restarts_total,3956.121,2373.673,7121.018,593.418,106,5934.181,6923.212,2026-06-17 21:00:02
1200,2026-06-17 21:00:00,prod-use2-eks,payments,payments-worker-7a57672-86691,container_fs_usage_bytes,3827.943,2296.766,6890.297,574.191,50,5741.914,6698.9,2026-06-17 21:00:02
1201,2026-06-18 12:00:00,prod-use2-eks,search,recommendation-e5d5555-c6e9b,container_memory_working_set_bytes,1758.649,1055.189,3165.568,263.797,92,2637.974,3077.636,2026-06-18 12:00:02
1202,2026-06-18 12:00:00,prod-use2-eks,search,recommendation-c460126-52814,container_cpu_usage_seconds_total,934.19,560.514,1681.542,140.129,57,1401.285,1634.833,2026-06-18 12:00:02
1203,2026-06-18 12:00:00,dr-use1-eks,search,indexer-6af7422-f66fc,http_request_duration_ms,452.791,271.675,815.024,67.919,74,679.187,792.385,2026-06-18 12:00:02
1204,2026-06-18 12:00:00,prod-usw2-eks,notifications,notifications-abd2926-3451e,http_requests_total,4252.163,2551.298,7653.893,637.824,68,6378.244,7441.285,2026-06-18 12:00:02
1205,2026-06-18 12:00:00,prod-usw2-eks,search,search-api-db28570-d359e,container_memory_working_set_bytes,4195.965,2517.579,7552.737,629.395,41,6293.948,7342.939,2026-06-18 12:00:02
1206,2026-06-18 12:00:00,prod-usw2-eks,platform,config-svc-370d832-a686a,container_memory_rss,3007.008,1804.205,5412.615,451.051,112,4510.512,5262.264,2026-06-18 12:00:02
1207,2026-06-18 12:00:00,prod-use2-eks,orders,orders-api-e9b4a39-c3784,kube_pod_container_status_restarts_total,2829.98,1697.988,5093.963,424.497,107,4244.97,4952.465,2026-06-18 12:00:02
1208,2026-06-18 12:00:00,dr-use1-eks,search,search-api-be84964-d972c,container_memory_working_set_bytes,2770.783,1662.47,4987.41,415.617,113,4156.175,4848.871,2026-06-18 12:00:02
1209,2026-06-18 12:00:00,prod-use2-eks,notifications,notifications-c882a21-88bb7,container_network_receive_bytes_total,3908.656,2345.194,7035.581,586.298,75,5862.984,6840.148,2026-06-18 12:00:02
1210,2026-06-18 12:00:00,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,container_memory_working_set_bytes,3556.014,2133.608,6400.824,533.402,41,5334.02,6223.024,2026-06-18 12:00:02
1211,2026-06-18 12:00:00,prod-usw2-eks,ledger,ledger-svc-0744083-43011,container_fs_usage_bytes,178.687,107.212,321.637,26.803,65,268.03,312.702,2026-06-18 12:00:02
1212,2026-06-18 12:00:00,prod-use2-eks,checkout,cart-svc-26a7d77-aafdc,go_gc_duration_seconds,2628.357,1577.014,4731.043,394.254,84,3942.536,4599.625,2026-06-18 12:00:02
1213,2026-06-18 12:00:00,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,tcp_established,4548.613,2729.168,8187.503,682.292,88,6822.919,7960.072,2026-06-18 12:00:02
1214,2026-06-18 12:00:00,staging-use2-eks,checkout,checkout-web-aca9086-f5fe6,container_fs_usage_bytes,3077.95,1846.77,5540.31,461.693,89,4616.925,5386.413,2026-06-18 12:00:02
1215,2026-06-18 12:00:00,prod-usw2-eks,search,search-api-a47d446-4ffe2,container_memory_rss,2886.159,1731.695,5195.086,432.924,72,4329.239,5050.778,2026-06-18 12:00:02
1216,2026-06-18 12:00:00,dr-use1-eks,checkout,cart-svc-da3cf51-00806,container_memory_rss,2355.278,1413.167,4239.5,353.292,52,3532.917,4121.736,2026-06-18 12:00:02
1217,2026-06-18 12:00:00,prod-use2-eks,search,indexer-4680271-0a829,process_open_fds,333.113,199.868,599.603,49.967,39,499.669,582.947,2026-06-18 12:00:02
1218,2026-06-18 12:00:00,dr-use1-eks,orders,orders-api-8330e48-f22f4,go_gc_duration_seconds,2685.947,1611.568,4834.704,402.892,111,4028.92,4700.407,2026-06-18 12:00:02
1219,2026-06-18 12:00:00,staging-use2-eks,identity,auth-gateway-c975434-e6ef9,container_cpu_usage_seconds_total,4596.777,2758.066,8274.198,689.517,53,6895.165,8044.359,2026-06-18 12:00:02
1220,2026-06-18 12:00:00,prod-use2-eks,identity,session-store-1ac5266-1ca26,container_fs_usage_bytes,2720.568,1632.341,4897.022,408.085,100,4080.852,4760.994,2026-06-18 12:00:02
1221,2026-06-18 12:00:00,dr-use1-eks,checkout,checkout-web-6e9e217-a5c79,tcp_established,793.991,476.395,1429.184,119.099,32,1190.987,1389.485,2026-06-18 12:00:02
1222,2026-06-18 12:00:00,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,container_network_receive_bytes_total,878.681,527.209,1581.627,131.802,115,1318.022,1537.693,2026-06-18 12:00:02
1223,2026-06-18 12:00:00,prod-usw2-eks,identity,session-store-28ebc77-cf7c8,http_requests_total,259.319,155.591,466.774,38.898,120,388.978,453.808,2026-06-18 12:00:02
1224,2026-06-18 12:00:00,prod-usw2-eks,platform,config-svc-d193d56-68bd9,http_request_duration_ms,4112.259,2467.355,7402.066,616.839,97,6168.388,7196.453,2026-06-18 12:00:02
1225,2026-06-18 12:00:00,prod-use2-eks,search,search-api-eff0684-a368a,http_requests_total,2353.132,1411.879,4235.638,352.97,118,3529.698,4117.981,2026-06-18 12:00:02
1226,2026-06-18 12:00:00,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,tcp_established,4841.535,2904.921,8714.763,726.23,90,7262.302,8472.686,2026-06-18 12:00:02
1227,2026-06-18 12:00:00,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,tcp_established,3722.706,2233.623,6700.87,558.406,86,5584.059,6514.735,2026-06-18 12:00:02
1228,2026-06-18 12:00:00,prod-use2-eks,identity,session-store-4732511-0dba8,container_network_receive_bytes_total,4446.504,2667.902,8003.707,666.976,91,6669.756,7781.382,2026-06-18 12:00:02
1229,2026-06-18 12:00:00,prod-usw2-eks,identity,auth-gateway-7d2aa28-56f78,http_request_duration_ms,3570.059,2142.035,6426.106,535.509,97,5355.089,6247.603,2026-06-18 12:00:02
1230,2026-06-18 12:00:00,prod-use2-eks,inventory,inventory-svc-bfded25-1e6d2,container_cpu_usage_seconds_total,2291.98,1375.188,4125.563,343.797,46,3437.969,4010.964,2026-06-18 12:00:02
1231,2026-06-19 03:00:00,prod-use2-eks,payments,payments-api-c9c2b74-00142,container_memory_working_set_bytes,84.421,50.653,151.958,12.663,109,126.632,147.737,2026-06-19 03:00:02
1232,2026-06-19 03:00:00,prod-usw2-eks,orders,orders-api-402bb51-ad48f,container_network_receive_bytes_total,4041.041,2424.624,7273.873,606.156,107,6061.561,7071.821,2026-06-19 03:00:02
1233,2026-06-19 03:00:00,prod-use2-eks,payments,payments-worker-7a57672-86691,tcp_established,1963.122,1177.873,3533.62,294.468,46,2944.684,3435.464,2026-06-19 03:00:02
1234,2026-06-19 03:00:00,staging-use2-eks,payments,payments-api-2729261-453da,tcp_established,4722.285,2833.371,8500.113,708.343,63,7083.427,8263.999,2026-06-19 03:00:02
1235,2026-06-19 03:00:00,prod-usw2-eks,inventory,inventory-svc-bf8f159-02345,process_open_fds,3022.774,1813.664,5440.993,453.416,87,4534.161,5289.854,2026-06-19 03:00:02
1236,2026-06-19 03:00:00,prod-use2-eks,identity,auth-gateway-9bddb17-f3d59,kube_pod_container_status_restarts_total,1349.883,809.93,2429.79,202.482,58,2024.825,2362.295,2026-06-19 03:00:02
1237,2026-06-19 03:00:00,prod-use2-eks,identity,session-store-4732511-0dba8,go_gc_duration_seconds,573.914,344.349,1033.046,86.087,54,860.872,1004.35,2026-06-19 03:00:02
1238,2026-06-19 03:00:00,staging-use2-eks,search,search-api-8ca0b98-505ff,process_open_fds,2238.081,1342.848,4028.545,335.712,57,3357.121,3916.641,2026-06-19 03:00:02
1239,2026-06-19 03:00:00,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,container_fs_usage_bytes,991.553,594.932,1784.796,148.733,114,1487.33,1735.218,2026-06-19 03:00:02
1240,2026-06-19 03:00:00,prod-use2-eks,orders,orders-api-bfb2f93-32ad3,kube_pod_container_status_restarts_total,485.201,291.12,873.361,72.78,66,727.801,849.101,2026-06-19 03:00:02
1241,2026-06-19 03:00:00,staging-use2-eks,identity,session-store-a097c68-649a1,http_request_duration_ms,377.953,226.772,680.315,56.693,33,566.929,661.417,2026-06-19 03:00:02
1242,2026-06-19 03:00:00,dr-use1-eks,orders,orders-worker-f884840-8265c,container_fs_usage_bytes,3040.002,1824.001,5472.004,456.0,81,4560.004,5320.004,2026-06-19 03:00:02
1243,2026-06-19 03:00:00,prod-use2-eks,orders,orders-api-7f89525-97cdd,container_fs_usage_bytes,1998.188,1198.913,3596.739,299.728,50,2997.283,3496.83,2026-06-19 03:00:02
1244,2026-06-19 03:00:00,prod-use2-eks,search,search-api-4350294-dbefb,http_request_duration_ms,2086.154,1251.692,3755.077,312.923,42,3129.231,3650.77,2026-06-19 03:00:02
1245,2026-06-19 03:00:00,staging-use2-eks,kube-system,coredns-b16ea15-07544,container_memory_working_set_bytes,3230.443,1938.266,5814.797,484.566,104,4845.664,5653.275,2026-06-19 03:00:02
1246,2026-06-19 03:00:00,prod-use2-eks,payments,payments-api-58c5e74-26d34,process_open_fds,3197.704,1918.622,5755.867,479.656,49,4796.556,5595.982,2026-06-19 03:00:02
1247,2026-06-19 03:00:00,dr-use1-eks,search,indexer-6af7422-f66fc,tcp_established,41.954,25.172,75.516,6.293,51,62.93,73.419,2026-06-19 03:00:02
1248,2026-06-19 03:00:00,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,container_memory_rss,129.98,77.988,233.964,19.497,53,194.97,227.465,2026-06-19 03:00:02
1249,2026-06-19 03:00:00,prod-usw2-eks,kube-system,coredns-4a8b365-1d9fc,tcp_established,4702.658,2821.595,8464.784,705.399,71,7053.987,8229.651,2026-06-19 03:00:02
1250,2026-06-19 03:00:00,prod-use2-eks,search,search-api-61d1d17-0014f,go_gc_duration_seconds,2382.698,1429.619,4288.857,357.405,81,3574.048,4169.722,2026-06-19 03:00:02
1251,2026-06-19 03:00:00,prod-usw2-eks,search,search-api-8352074-5b766,http_requests_total,134.247,80.548,241.645,20.137,115,201.371,234.933,2026-06-19 03:00:02
1252,2026-06-19 03:00:00,prod-use2-eks,platform,image-resizer-7bb3c89-50e74,container_memory_rss,3429.373,2057.624,6172.872,514.406,66,5144.06,6001.403,2026-06-19 03:00:02
1253,2026-06-19 03:00:00,prod-usw2-eks,identity,session-store-28ebc77-cf7c8,http_request_duration_ms,3540.097,2124.058,6372.174,531.014,102,5310.145,6195.169,2026-06-19 03:00:02
