id,metric_name,metric_value,unit,cluster_name,namespace,pod_name,container_name,timestamp,metadata,node_name,source
1703,container_fs_usage_bytes,948711.354,bytes,prod-usw2-eks,search,recommendation-1e52697-e4756,recommendation,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
1704,http_request_duration_ms,29300.39,count,prod-use2-eks,checkout,cart-svc-527eb80-045c0,cart-svc,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
1705,go_gc_duration_seconds,325640.41,ms,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,payments-worker,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1706,http_request_duration_ms,312842.882,cores,prod-usw2-eks,orders,orders-worker-0696c96-a62c8,orders-worker,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
1707,container_cpu_usage_seconds_total,957770.916,bytes,prod-usw2-eks,platform,image-resizer-6542c92-1100b,image-resizer,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,sysdig
1708,container_network_receive_bytes_total,438183.596,bytes,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,auth-gateway,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1709,process_open_fds,66407.38,cores,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,payments-api,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
1710,container_cpu_usage_seconds_total,817996.253,ms,prod-usw2-eks,search,indexer-6c1eb29-ca471,indexer,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
1711,container_memory_rss,816338.457,bytes,prod-usw2-eks,identity,auth-gateway-d4d3364-aac01,auth-gateway,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,prometheus
1712,container_cpu_usage_seconds_total,973507.845,ms,prod-use2-eks,search,search-api-eff0684-a368a,search-api,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1713,container_cpu_usage_seconds_total,746215.483,count,prod-usw2-eks,checkout,checkout-web-c2b3638-fa6d0,checkout-web,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
1714,container_memory_rss,859787.832,cores,prod-use2-eks,identity,session-store-4732511-0dba8,session-store,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,prometheus
1715,http_requests_total,918233.377,count,prod-use2-eks,checkout,cart-svc-26a7d77-aafdc,cart-svc,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
1716,container_fs_usage_bytes,202421.288,bytes,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,payments-worker,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
1717,kube_pod_container_status_restarts_total,147375.399,bytes,prod-usw2-eks,payments,payments-api-1e23165-1e35b,payments-api,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,prometheus
1718,container_memory_rss,153154.01,ms,prod-use2-eks,search,recommendation-c460126-52814,recommendation,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
1719,go_gc_duration_seconds,39496.471,bytes,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,cart-svc,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
1720,process_open_fds,403129.116,bytes,prod-use2-eks,notifications,notifications-c882a21-88bb7,notifications,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1721,http_request_duration_ms,466391.172,ms,staging-use2-eks,payments,payments-api-2729261-453da,payments-api,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,sysdig
1722,go_gc_duration_seconds,13071.021,ms,prod-use2-eks,identity,auth-gateway-7b28269-a7447,auth-gateway,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
1723,process_open_fds,874413.269,bytes,prod-use2-eks,search,search-api-61d1d17-0014f,search-api,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
1724,kube_pod_container_status_restarts_total,227129.073,cores,prod-use2-eks,payments,payments-worker-7a57672-86691,payments-worker,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1725,go_gc_duration_seconds,283492.037,bytes,prod-use2-eks,search,search-api-1271443-2f040,search-api,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
1726,container_fs_usage_bytes,776346.103,ms,dr-use1-eks,orders,orders-worker-f884840-8265c,orders-worker,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,sysdig
1727,container_memory_working_set_bytes,121609.121,ms,dr-use1-eks,checkout,checkout-web-4263246-52f3a,checkout-web,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,prometheus
1728,http_requests_total,775912.067,ms,prod-use2-eks,checkout,checkout-web-c2eb578-2d181,checkout-web,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1729,kube_pod_container_status_restarts_total,910254.145,cores,dr-use1-eks,ledger,ledger-svc-e00a046-6e2d6,ledger-svc,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,prometheus
1730,container_memory_rss,651970.933,count,prod-usw2-eks,inventory,inventory-svc-0d33458-c137f,inventory-svc,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,sysdig
1731,kube_pod_container_status_restarts_total,740847.212,ms,prod-usw2-eks,search,search-api-8352074-5b766,search-api,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1732,container_memory_rss,889598.859,cores,prod-use2-eks,payments,payments-api-7fa4649-debd8,payments-api,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,prometheus
1733,http_request_duration_ms,377372.864,cores,dr-use1-eks,checkout,cart-svc-da3cf51-00806,cart-svc,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-128-5.use1.compute.internal,sysdig
1734,container_memory_rss,628934.131,bytes,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,cart-svc,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,sysdig
1735,container_fs_usage_bytes,572781.866,cores,prod-use2-eks,checkout,cart-svc-51c2594-4d271,cart-svc,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,sysdig
1736,http_request_duration_ms,935976.428,cores,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,ledger-svc,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
1737,container_network_receive_bytes_total,905344.695,cores,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,checkout-web,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
1738,process_open_fds,94179.682,ms,prod-use2-eks,platform,image-resizer-9994630-7c707,image-resizer,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
1739,http_request_duration_ms,187485.837,cores,prod-use2-eks,ledger,ledger-svc-1232e29-49ea1,ledger-svc,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
1740,process_open_fds,950391.565,count,prod-usw2-eks,payments,payments-api-6c2b997-3e07d,payments-api,2026-06-14 11:59:44,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,sysdig
1741,container_memory_rss,843139.901,count,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,payments-worker,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1742,container_memory_rss,110353.379,cores,dr-use1-eks,search,indexer-6af7422-f66fc,indexer,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,prometheus
1743,container_memory_rss,628068.284,bytes,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,ledger-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1744,go_gc_duration_seconds,940921.828,count,prod-usw2-eks,orders,orders-worker-b907131-2627d,orders-worker,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1745,tcp_established,217586.676,ms,prod-usw2-eks,inventory,inventory-svc-0d33458-c137f,inventory-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,prometheus
1746,container_network_receive_bytes_total,151190.109,count,prod-use2-eks,inventory,inventory-svc-bfded25-1e6d2,inventory-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
1747,tcp_established,146960.005,cores,prod-use2-eks,notifications,notifications-c882a21-88bb7,notifications,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1748,kube_pod_container_status_restarts_total,859714.634,count,staging-use2-eks,search,recommendation-2071c72-c0b22,recommendation,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,sysdig
1749,container_network_receive_bytes_total,580546.671,cores,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,checkout-web,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-8-126-134.use2.compute.internal,sysdig
1750,container_cpu_usage_seconds_total,218123.636,count,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,payments-worker,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1751,go_gc_duration_seconds,544596.697,cores,prod-usw2-eks,search,search-api-15a6d76-12766,search-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
1752,container_memory_rss,356556.387,ms,prod-use2-eks,orders,orders-worker-9681c18-374c7,orders-worker,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
1753,kube_pod_container_status_restarts_total,396292.119,ms,prod-use2-eks,notifications,notifications-1938743-28dca,notifications,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
1754,container_fs_usage_bytes,989302.702,bytes,dr-use1-eks,notifications,notifications-b036879-82982,notifications,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,sysdig
1755,container_cpu_usage_seconds_total,249878.143,cores,prod-use2-eks,platform,image-resizer-9994630-7c707,image-resizer,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
1756,http_requests_total,838621.988,bytes,prod-usw2-eks,checkout,checkout-web-f628153-c1833,checkout-web,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,sysdig
1757,container_cpu_usage_seconds_total,214955.496,bytes,prod-use2-eks,checkout,checkout-web-c343d41-6a8d2,checkout-web,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
1758,http_request_duration_ms,526171.95,ms,prod-use2-eks,identity,auth-gateway-bf1d422-2018d,auth-gateway,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
1759,container_memory_rss,886447.306,cores,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,payments-worker,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,prometheus
1760,container_network_receive_bytes_total,417942.375,count,prod-use2-eks,payments,payments-api-1ce3577-591ac,payments-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
1761,go_gc_duration_seconds,639609.4,ms,prod-use2-eks,search,search-api-61d1d17-0014f,search-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
1762,container_memory_working_set_bytes,385935.549,bytes,prod-use2-eks,search,indexer-4680271-0a829,indexer,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
1763,tcp_established,511890.934,count,dr-use1-eks,ledger,ledger-svc-e00a046-6e2d6,ledger-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,sysdig
1764,container_memory_working_set_bytes,327229.136,bytes,prod-usw2-eks,platform,config-svc-d193d56-68bd9,config-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,sysdig
1765,container_cpu_usage_seconds_total,388286.168,cores,prod-usw2-eks,search,search-api-8352074-5b766,search-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1766,tcp_established,244083.293,bytes,prod-use2-eks,checkout,checkout-web-47df111-4e24c,checkout-web,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
1767,container_cpu_usage_seconds_total,414092.076,bytes,staging-use2-eks,payments,payments-api-2729261-453da,payments-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,sysdig
1768,tcp_established,512090.063,ms,dr-use1-eks,checkout,checkout-web-6e9e217-a5c79,checkout-web,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,sysdig
1769,container_memory_rss,758465.469,ms,prod-usw2-eks,payments,payments-api-423b015-b80bd,payments-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
1770,container_network_receive_bytes_total,618549.569,ms,prod-use2-eks,payments,payments-api-7fa4649-debd8,payments-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,prometheus
1771,container_memory_working_set_bytes,388881.873,bytes,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,payments-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
1772,container_memory_working_set_bytes,13851.511,count,staging-use2-eks,platform,config-svc-929cd33-16be4,config-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-8-126-134.use2.compute.internal,sysdig
1773,container_network_receive_bytes_total,219957.84,ms,prod-use2-eks,identity,auth-gateway-9bddb17-f3d59,auth-gateway,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
1774,container_memory_working_set_bytes,934162.145,bytes,prod-usw2-eks,search,search-api-db28570-d359e,search-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
1775,http_request_duration_ms,77079.372,count,dr-use1-eks,orders,orders-api-8330e48-f22f4,orders-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-128-5.use1.compute.internal,prometheus
1776,tcp_established,565396.969,count,staging-use2-eks,kube-system,coredns-b16ea15-07544,coredns,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-8-126-134.use2.compute.internal,prometheus
1777,http_request_duration_ms,58199.74,ms,prod-use2-eks,checkout,checkout-web-0101b48-2b2af,checkout-web,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
1778,container_cpu_usage_seconds_total,610316.934,bytes,prod-usw2-eks,identity,session-store-d825e25-14f9f,session-store,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
1779,container_network_receive_bytes_total,593399.554,ms,staging-use2-eks,identity,session-store-a097c68-649a1,session-store,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,prometheus
1780,process_open_fds,996569.663,cores,prod-usw2-eks,notifications,notifications-abd2926-3451e,notifications,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
1781,go_gc_duration_seconds,737429.113,ms,prod-usw2-eks,checkout,checkout-web-2e5d994-d724e,checkout-web,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,sysdig
1782,http_request_duration_ms,846551.276,cores,prod-use2-eks,checkout,cart-svc-527eb80-045c0,cart-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
1783,go_gc_duration_seconds,10053.934,bytes,staging-use2-eks,payments,payments-api-dde4d16-a3d09,payments-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,sysdig
1784,container_memory_working_set_bytes,905703.87,cores,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,inventory-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
1785,container_fs_usage_bytes,436497.39,count,prod-use2-eks,identity,auth-gateway-ec6b034-0575b,auth-gateway,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
1786,container_cpu_usage_seconds_total,499470.932,ms,prod-usw2-eks,checkout,cart-svc-ee38458-64d46,cart-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
1787,kube_pod_container_status_restarts_total,555820.939,count,prod-use2-eks,ledger,ledger-svc-1232e29-49ea1,ledger-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
1788,container_network_receive_bytes_total,874713.884,bytes,prod-use2-eks,search,search-api-eff0684-a368a,search-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
1789,container_cpu_usage_seconds_total,903613.395,count,dr-use1-eks,search,search-api-d416b43-7cb20,search-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,sysdig
1790,process_open_fds,766317.102,bytes,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,orders-worker,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
1791,go_gc_duration_seconds,624484.901,count,prod-usw2-eks,search,indexer-6c1eb29-ca471,indexer,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,sysdig
1792,go_gc_duration_seconds,303737.287,cores,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,ledger-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
1793,container_memory_rss,498451.498,cores,prod-use2-eks,checkout,cart-svc-51c2594-4d271,cart-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,sysdig
1794,container_network_receive_bytes_total,541950.399,bytes,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,metrics-server,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
1795,container_fs_usage_bytes,401080.484,cores,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,metrics-server,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
1796,http_requests_total,388758.821,count,dr-use1-eks,platform,config-svc-0f5b883-4b9e2,config-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,sysdig
1797,container_memory_rss,291203.031,cores,prod-usw2-eks,ledger,ledger-svc-0744083-43011,ledger-svc,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
1798,http_request_duration_ms,54112.478,bytes,prod-usw2-eks,orders,orders-worker-8482791-f2d9f,orders-worker,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1799,container_cpu_usage_seconds_total,744169.459,count,prod-use2-eks,search,recommendation-e5d5555-c6e9b,recommendation,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
1800,process_open_fds,108957.841,ms,prod-usw2-eks,payments,payments-api-6c2b997-3e07d,payments-api,2026-06-15 06:00:27,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,prometheus
1801,container_cpu_usage_seconds_total,965943.102,bytes,dr-use1-eks,ledger,ledger-svc-e00a046-6e2d6,ledger-svc,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,prometheus
1802,go_gc_duration_seconds,570696.974,count,staging-use2-eks,identity,auth-gateway-41b4f33-14ef9,auth-gateway,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,prometheus
1803,container_memory_rss,575416.929,bytes,prod-use2-eks,inventory,inventory-svc-3e28589-98330,inventory-svc,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1804,kube_pod_container_status_restarts_total,424440.255,count,prod-use2-eks,payments,payments-api-c9c2b74-00142,payments-api,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
1805,container_memory_working_set_bytes,396151.536,count,dr-use1-eks,platform,config-svc-0f5b883-4b9e2,config-svc,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,prometheus
1806,container_fs_usage_bytes,647129.726,count,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,checkout-web,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
1807,kube_pod_container_status_restarts_total,401204.083,bytes,prod-usw2-eks,inventory,inventory-svc-bf8f159-02345,inventory-svc,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
1808,container_memory_rss,310611.219,cores,prod-usw2-eks,payments,payments-api-423b015-b80bd,payments-api,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
1809,http_request_duration_ms,662630.463,ms,prod-use2-eks,platform,config-svc-027a395-39a4d,config-svc,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
1810,container_network_receive_bytes_total,412943.341,count,prod-use2-eks,checkout,cart-svc-51c2594-4d271,cart-svc,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,prometheus
1811,http_requests_total,320264.107,count,prod-use2-eks,search,indexer-b07f520-eaf04,indexer,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
1812,container_memory_rss,863530.149,cores,prod-use2-eks,orders,orders-worker-06e2683-7270e,orders-worker,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
1813,container_network_receive_bytes_total,366922.639,cores,prod-usw2-eks,platform,image-resizer-6542c92-1100b,image-resizer,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,prometheus
1814,container_network_receive_bytes_total,613957.982,ms,prod-usw2-eks,orders,orders-api-21c5d48-15186,orders-api,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,prometheus
1815,container_memory_working_set_bytes,433320.718,ms,prod-use2-eks,search,recommendation-c460126-52814,recommendation,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
1816,kube_pod_container_status_restarts_total,164768.823,cores,prod-use2-eks,checkout,checkout-web-47df111-4e24c,checkout-web,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
1817,container_network_receive_bytes_total,710156.669,ms,prod-usw2-eks,search,recommendation-87e3198-026ea,recommendation,2026-06-15 23:59:50,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,prometheus
