node_id,dag_id,node_type,task_name,agent_name,agent_layer,status,created_at,started_at,completed_at,duration_ms,input_data,output_data,error_message,retry_count,max_retries,cpu_usage_ms,memory_usage_mb,metadata,updated_at
node-6428e789-a97,dag-23fe1267-ed8,decision,notify,cluster_manager-prod-use2-eks-01,manager,COMPLETED,2026-06-20 11:23:17,2026-06-20 11:23:17,2026-06-20 11:23:25,7547,"{""k"":2}","{""ok"":true}",,0,3,2010,385,"{""layer"":""manager""}",2026-06-23 12:00:00
node-a24f686e-9d5,dag-23fe1267-ed8,task,notify,strategist-prod-usw2-eks-00,strategist,COMPLETED,2026-06-20 11:23:20,2026-06-20 11:23:20,2026-06-20 11:23:21,522,"{""k"":3}","{""ok"":true}",,0,3,3137,500,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-1e3b46e0-d72,dag-23fe1267-ed8,action,evaluate_risk,worker-prod-usw2-eks-03,worker,COMPLETED,2026-06-20 11:23:23,2026-06-20 11:23:23,2026-06-20 11:23:28,4068,"{""k"":4}","{""ok"":true}",,0,3,1081,300,"{""layer"":""worker""}",2026-06-23 12:00:00
node-3abd30e2-7ab,dag-23fe1267-ed8,task,collect_metrics,worker-dr-use1-eks-05,worker,COMPLETED,2026-06-20 11:23:26,2026-06-20 11:23:26,2026-06-20 11:23:29,2696,"{""k"":5}","{""ok"":true}",,0,3,3795,452,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d615af12-39f,dag-23fe1267-ed8,task,notify,worker-staging-use2-eks-00,worker,COMPLETED,2026-06-20 11:23:29,2026-06-20 11:23:29,2026-06-20 11:23:30,608,"{""k"":6}","{""ok"":true}",,0,3,3571,33,"{""layer"":""worker""}",2026-06-23 12:00:00
node-4cbf43c2-bdb,dag-23fe1267-ed8,io,collect_metrics,worker-dr-use1-eks-02,worker,COMPLETED,2026-06-20 11:23:32,2026-06-20 11:23:32,2026-06-20 11:23:36,3879,"{""k"":7}","{""ok"":true}",,0,3,168,311,"{""layer"":""worker""}",2026-06-23 12:00:00
node-63ad74b2-c01,dag-a2bd231c-4cd,action,decide_action,worker-staging-use2-eks-04,worker,COMPLETED,2026-06-06 01:37:00,2026-06-06 01:37:00,2026-06-06 01:37:03,3246,"{""k"":0}","{""ok"":true}",,0,3,2297,468,"{""layer"":""worker""}",2026-06-23 12:00:00
node-9e8085ba-22a,dag-a2bd231c-4cd,decision,verify_outcome,worker-prod-usw2-eks-05,worker,COMPLETED,2026-06-06 01:37:03,2026-06-06 01:37:03,2026-06-06 01:37:08,5048,"{""k"":1}","{""ok"":true}",,0,3,552,496,"{""layer"":""worker""}",2026-06-23 12:00:00
node-591c724e-c0f,dag-a2bd231c-4cd,task,decide_action,strategist-staging-use2-eks-00,strategist,COMPLETED,2026-06-06 01:37:06,2026-06-06 01:37:06,2026-06-06 01:37:08,2893,"{""k"":2}","{""ok"":true}",,0,3,2039,218,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-da7cb7ee-496,dag-a2bd231c-4cd,decision,run_prediction,worker-staging-use2-eks-05,worker,COMPLETED,2026-06-06 01:37:09,2026-06-06 01:37:09,2026-06-06 01:37:10,1200,"{""k"":3}","{""ok"":true}",,0,3,510,422,"{""layer"":""worker""}",2026-06-23 12:00:00
node-76dfa9f2-d62,dag-a2bd231c-4cd,action,verify_outcome,cluster_manager-dr-use1-eks-00,manager,COMPLETED,2026-06-06 01:37:12,2026-06-06 01:37:12,2026-06-06 01:37:17,5270,"{""k"":4}","{""ok"":true}",,0,3,288,68,"{""layer"":""manager""}",2026-06-23 12:00:00
node-f7d76b0e-cd8,dag-a2bd231c-4cd,decision,collect_metrics,worker-staging-use2-eks-00,worker,COMPLETED,2026-06-06 01:37:15,2026-06-06 01:37:15,2026-06-06 01:37:19,4840,"{""k"":5}","{""ok"":true}",,0,3,245,176,"{""layer"":""worker""}",2026-06-23 12:00:00
node-7b7da608-1b0,dag-a2bd231c-4cd,action,collect_metrics,worker-prod-usw2-eks-03,worker,COMPLETED,2026-06-06 01:37:18,2026-06-06 01:37:18,2026-06-06 01:37:18,755,"{""k"":6}","{""ok"":true}",,0,3,555,171,"{""layer"":""worker""}",2026-06-23 12:00:00
node-209dc1e9-1c9,dag-24b18191-3d8,action,evaluate_risk,worker-prod-use2-eks-05,worker,COMPLETED,2026-06-18 09:40:17,2026-06-18 09:40:17,2026-06-18 09:40:17,128,"{""k"":0}","{""ok"":true}",,0,3,3218,59,"{""layer"":""worker""}",2026-06-23 12:00:00
node-3af81fcc-0ef,dag-24b18191-3d8,task,evaluate_risk,worker-dr-use1-eks-04,worker,COMPLETED,2026-06-18 09:40:20,2026-06-18 09:40:20,2026-06-18 09:40:23,3694,"{""k"":1}","{""ok"":true}",,0,3,1349,474,"{""layer"":""worker""}",2026-06-23 12:00:00
node-4c1e9ee0-fea,dag-24b18191-3d8,decision,evaluate_risk,cluster_manager-dr-use1-eks-00,manager,COMPLETED,2026-06-18 09:40:23,2026-06-18 09:40:23,2026-06-18 09:40:29,6565,"{""k"":2}","{""ok"":true}",,0,3,1577,187,"{""layer"":""manager""}",2026-06-23 12:00:00
node-5b7db478-1ec,dag-24b18191-3d8,action,verify_outcome,cluster_manager-staging-use2-eks-01,manager,COMPLETED,2026-06-18 09:40:26,2026-06-18 09:40:26,2026-06-18 09:40:29,3280,"{""k"":3}","{""ok"":true}",,0,3,3185,187,"{""layer"":""manager""}",2026-06-23 12:00:00
node-0b295789-a5c,dag-3f79c752-217,action,decide_action,worker-prod-use2-eks-02,worker,COMPLETED,2026-06-10 14:55:01,2026-06-10 14:55:02,2026-06-10 14:55:05,3290,"{""k"":0}","{""ok"":true}",,0,3,235,474,"{""layer"":""worker""}",2026-06-23 12:00:00
node-1ce94dec-690,dag-3f79c752-217,io,execute_action,cluster_manager-prod-use2-eks-00,manager,COMPLETED,2026-06-10 14:55:04,2026-06-10 14:55:05,2026-06-10 14:55:11,6489,"{""k"":1}","{""ok"":true}",,0,3,3300,472,"{""layer"":""manager""}",2026-06-23 12:00:00
node-f780709f-b9c,dag-3f79c752-217,io,run_prediction,worker-prod-use2-eks-02,worker,COMPLETED,2026-06-10 14:55:07,2026-06-10 14:55:08,2026-06-10 14:55:08,105,"{""k"":2}","{""ok"":true}",,0,3,165,72,"{""layer"":""worker""}",2026-06-23 12:00:00
node-35e718fc-1da,dag-3f79c752-217,action,verify_outcome,worker-prod-usw2-eks-00,worker,COMPLETED,2026-06-10 14:55:10,2026-06-10 14:55:11,2026-06-10 14:55:12,1208,"{""k"":3}","{""ok"":true}",,0,3,267,350,"{""layer"":""worker""}",2026-06-23 12:00:00
node-40ab04c6-d86,dag-3f79c752-217,action,collect_metrics,cluster_manager-prod-use2-eks-01,manager,COMPLETED,2026-06-10 14:55:13,2026-06-10 14:55:14,2026-06-10 14:55:16,2907,"{""k"":4}","{""ok"":true}",,0,3,3079,338,"{""layer"":""manager""}",2026-06-23 12:00:00
node-ce2a8fa5-ce7,dag-3f79c752-217,decision,evaluate_risk,worker-dr-use1-eks-04,worker,COMPLETED,2026-06-10 14:55:16,2026-06-10 14:55:17,2026-06-10 14:55:18,1386,"{""k"":5}","{""ok"":true}",,0,3,3542,31,"{""layer"":""worker""}",2026-06-23 12:00:00
node-8d2766bd-874,dag-e75d55e6-5af,task,verify_outcome,worker-prod-use2-eks-02,worker,COMPLETED,2026-06-03 04:06:53,2026-06-03 04:06:53,2026-06-03 04:06:55,2803,"{""k"":0}","{""ok"":true}",,0,3,1744,494,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2b9fd86e-1f1,dag-e75d55e6-5af,io,decide_action,cluster_manager-dr-use1-eks-01,manager,COMPLETED,2026-06-03 04:06:56,2026-06-03 04:06:56,2026-06-03 04:06:57,1436,"{""k"":1}","{""ok"":true}",,0,3,3367,158,"{""layer"":""manager""}",2026-06-23 12:00:00
node-52baded3-6c4,dag-e75d55e6-5af,io,collect_metrics,worker-prod-usw2-eks-03,worker,COMPLETED,2026-06-03 04:06:59,2026-06-03 04:06:59,2026-06-03 04:07:02,3351,"{""k"":2}","{""ok"":true}",,0,3,1234,267,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2db521bc-f05,dag-e75d55e6-5af,decision,decide_action,worker-prod-usw2-eks-01,worker,COMPLETED,2026-06-03 04:07:02,2026-06-03 04:07:02,2026-06-03 04:07:08,6039,"{""k"":3}","{""ok"":true}",,0,3,960,402,"{""layer"":""worker""}",2026-06-23 12:00:00
node-7539e886-c62,dag-e75d55e6-5af,action,collect_metrics,worker-prod-usw2-eks-03,worker,COMPLETED,2026-06-03 04:07:05,2026-06-03 04:07:05,2026-06-03 04:07:05,181,"{""k"":4}","{""ok"":true}",,0,3,963,105,"{""layer"":""worker""}",2026-06-23 12:00:00
node-34cef125-478,dag-af70db7a-897,action,verify_outcome,worker-prod-use2-eks-00,worker,COMPLETED,2026-06-08 06:37:56,2026-06-08 06:37:56,2026-06-08 06:37:56,308,"{""k"":0}","{""ok"":true}",,0,3,39,447,"{""layer"":""worker""}",2026-06-23 12:00:00
node-066e48fc-d2d,dag-af70db7a-897,task,run_prediction,cluster_manager-staging-use2-eks-00,manager,COMPLETED,2026-06-08 06:37:59,2026-06-08 06:37:59,2026-06-08 06:38:01,1863,"{""k"":1}","{""ok"":true}",,0,3,3509,115,"{""layer"":""manager""}",2026-06-23 12:00:00
node-dce439da-391,dag-af70db7a-897,decision,verify_outcome,worker-staging-use2-eks-01,worker,COMPLETED,2026-06-08 06:38:02,2026-06-08 06:38:02,2026-06-08 06:38:03,1580,"{""k"":2}","{""ok"":true}",,0,3,2868,257,"{""layer"":""worker""}",2026-06-23 12:00:00
node-4c7d0e04-6bd,dag-af70db7a-897,task,evaluate_risk,cluster_manager-staging-use2-eks-01,manager,COMPLETED,2026-06-08 06:38:05,2026-06-08 06:38:05,2026-06-08 06:38:09,3810,"{""k"":3}","{""ok"":true}",,0,3,1356,169,"{""layer"":""manager""}",2026-06-23 12:00:00
node-4f90e947-899,dag-af70db7a-897,task,collect_metrics,worker-dr-use1-eks-05,worker,COMPLETED,2026-06-08 06:38:08,2026-06-08 06:38:08,2026-06-08 06:38:14,6551,"{""k"":4}","{""ok"":true}",,0,3,2242,457,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d02fd601-684,dag-af70db7a-897,decision,match_sop,worker-prod-use2-eks-03,worker,FAILED,2026-06-08 06:38:11,2026-06-08 06:38:11,2026-06-08 06:38:13,2427,"{""k"":5}","{""ok"":false}",exception,2,3,1990,371,"{""layer"":""worker""}",2026-06-23 12:00:00
node-8a46da11-790,dag-af70db7a-897,decision,evaluate_risk,worker-prod-use2-eks-05,worker,RUNNING,2026-06-08 06:38:14,2026-06-08 06:38:14,,,"{""k"":6}","{""ok"":false}",,0,3,1455,153,"{""layer"":""worker""}",2026-06-23 12:00:00
node-efecbd24-2b0,dag-af70db7a-897,action,evaluate_risk,worker-dr-use1-eks-04,worker,FAILED,2026-06-08 06:38:17,2026-06-08 06:38:17,2026-06-08 06:38:17,624,"{""k"":7}","{""ok"":false}",invalid input,2,3,3960,262,"{""layer"":""worker""}",2026-06-23 12:00:00
node-5b07efaa-1c3,dag-0151e4b3-7c0,decision,run_prediction,worker-prod-use2-eks-00,worker,COMPLETED,2026-05-28 23:03:22,2026-05-28 23:03:22,2026-05-28 23:03:25,3354,"{""k"":0}","{""ok"":true}",,0,3,1176,412,"{""layer"":""worker""}",2026-06-23 12:00:00
node-bedec171-881,dag-0151e4b3-7c0,decision,decide_action,worker-prod-use2-eks-01,worker,PENDING,2026-05-28 23:03:25,2026-05-28 23:03:25,,,"{""k"":1}","{""ok"":false}",,0,3,2608,240,"{""layer"":""worker""}",2026-06-23 12:00:00
node-94578869-d0d,dag-0151e4b3-7c0,action,decide_action,worker-prod-use2-eks-04,worker,RUNNING,2026-05-28 23:03:28,2026-05-28 23:03:28,,,"{""k"":2}","{""ok"":false}",,0,3,3068,492,"{""layer"":""worker""}",2026-06-23 12:00:00
node-89ade939-e52,dag-0151e4b3-7c0,io,verify_outcome,worker-prod-usw2-eks-04,worker,FAILED,2026-05-28 23:03:31,2026-05-28 23:03:31,2026-05-28 23:03:33,1851,"{""k"":3}","{""ok"":false}",timeout,2,3,3911,451,"{""layer"":""worker""}",2026-06-23 12:00:00
node-6bc517b1-e9a,dag-0151e4b3-7c0,action,verify_outcome,worker-prod-use2-eks-02,worker,FAILED,2026-05-28 23:03:34,2026-05-28 23:03:34,2026-05-28 23:03:39,4546,"{""k"":4}","{""ok"":false}",invalid input,1,3,2536,234,"{""layer"":""worker""}",2026-06-23 12:00:00
node-c95f0001-0ac,dag-0151e4b3-7c0,io,match_sop,worker-prod-use2-eks-01,worker,COMPLETED,2026-05-28 23:03:37,2026-05-28 23:03:37,2026-05-28 23:03:39,1577,"{""k"":5}","{""ok"":true}",,0,3,1467,234,"{""layer"":""worker""}",2026-06-23 12:00:00
node-0dd8ce71-ac3,dag-0151e4b3-7c0,task,notify,worker-prod-usw2-eks-02,worker,FAILED,2026-05-28 23:03:40,2026-05-28 23:03:40,2026-05-28 23:03:42,1449,"{""k"":6}","{""ok"":false}",invalid input,2,3,226,500,"{""layer"":""worker""}",2026-06-23 12:00:00
node-83da812b-d55,dag-0151e4b3-7c0,decision,evaluate_risk,worker-staging-use2-eks-02,worker,PENDING,2026-05-28 23:03:43,2026-05-28 23:03:43,,,"{""k"":7}","{""ok"":false}",,0,3,3047,296,"{""layer"":""worker""}",2026-06-23 12:00:00
node-9230bea3-381,dag-3613b15d-7a4,decision,match_sop,worker-dr-use1-eks-05,worker,COMPLETED,2026-05-27 07:30:09,2026-05-27 07:30:09,2026-05-27 07:30:12,3399,"{""k"":0}","{""ok"":true}",,0,3,3532,324,"{""layer"":""worker""}",2026-06-23 12:00:00
node-02548330-40f,dag-3613b15d-7a4,io,run_prediction,cluster_manager-prod-use2-eks-00,manager,FAILED,2026-05-27 07:30:12,2026-05-27 07:30:12,2026-05-27 07:30:15,3494,"{""k"":1}","{""ok"":false}",invalid input,3,3,880,103,"{""layer"":""manager""}",2026-06-23 12:00:00
node-68b50e2a-0d5,dag-3613b15d-7a4,task,collect_metrics,cluster_manager-prod-use2-eks-00,manager,RUNNING,2026-05-27 07:30:15,2026-05-27 07:30:15,,,"{""k"":2}","{""ok"":false}",,0,3,1067,257,"{""layer"":""manager""}",2026-06-23 12:00:00
node-7798f2b8-7aa,dag-3613b15d-7a4,io,run_prediction,cluster_manager-prod-use2-eks-01,manager,PENDING,2026-05-27 07:30:18,2026-05-27 07:30:18,,,"{""k"":3}","{""ok"":false}",,0,3,3173,390,"{""layer"":""manager""}",2026-06-23 12:00:00
node-ca74d538-2bc,dag-69b374ff-5ae,task,execute_action,worker-dr-use1-eks-01,worker,RUNNING,2026-06-02 22:39:34,2026-06-02 22:39:34,,,"{""k"":0}","{""ok"":false}",,0,3,2725,92,"{""layer"":""worker""}",2026-06-23 12:00:00
node-51efa113-6c8,dag-69b374ff-5ae,action,notify,strategist-prod-usw2-eks-00,strategist,PENDING,2026-06-02 22:39:37,2026-06-02 22:39:37,,,"{""k"":1}","{""ok"":false}",,0,3,1246,126,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-c15d5af7-ae9,dag-69b374ff-5ae,action,collect_metrics,worker-staging-use2-eks-02,worker,COMPLETED,2026-06-02 22:39:40,2026-06-02 22:39:40,2026-06-02 22:39:48,7902,"{""k"":2}","{""ok"":true}",,0,3,1418,445,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d70874b4-9cc,dag-69b374ff-5ae,task,run_prediction,worker-prod-usw2-eks-03,worker,PENDING,2026-06-02 22:39:43,2026-06-02 22:39:43,,,"{""k"":3}","{""ok"":false}",,0,3,3087,219,"{""layer"":""worker""}",2026-06-23 12:00:00
node-be0589ec-701,dag-69b374ff-5ae,decision,collect_metrics,cluster_manager-dr-use1-eks-01,manager,FAILED,2026-06-02 22:39:46,2026-06-02 22:39:46,2026-06-02 22:39:47,954,"{""k"":4}","{""ok"":false}",exception,2,3,1389,17,"{""layer"":""manager""}",2026-06-23 12:00:00
node-d765a933-65d,dag-69b374ff-5ae,action,verify_outcome,worker-prod-use2-eks-02,worker,FAILED,2026-06-02 22:39:49,2026-06-02 22:39:49,2026-06-02 22:39:51,2398,"{""k"":5}","{""ok"":false}",invalid input,1,3,3836,55,"{""layer"":""worker""}",2026-06-23 12:00:00
node-3f9ff621-6db,dag-69b374ff-5ae,action,run_prediction,worker-prod-use2-eks-05,worker,RUNNING,2026-06-02 22:39:52,2026-06-02 22:39:52,,,"{""k"":6}","{""ok"":false}",,0,3,1384,111,"{""layer"":""worker""}",2026-06-23 12:00:00
node-152a9442-cd5,dag-9270037f-7af,io,notify,worker-prod-use2-eks-05,worker,COMPLETED,2026-06-20 10:21:51,2026-06-20 10:21:51,2026-06-20 10:21:54,3320,"{""k"":0}","{""ok"":true}",,0,3,1466,407,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d51e4f00-06a,dag-9270037f-7af,decision,collect_metrics,worker-prod-use2-eks-03,worker,COMPLETED,2026-06-20 10:21:54,2026-06-20 10:21:54,2026-06-20 10:21:58,4410,"{""k"":1}","{""ok"":true}",,0,3,1135,441,"{""layer"":""worker""}",2026-06-23 12:00:00
node-c2b93046-9c1,dag-9270037f-7af,decision,collect_metrics,worker-prod-usw2-eks-05,worker,COMPLETED,2026-06-20 10:21:57,2026-06-20 10:21:57,2026-06-20 10:22:02,4725,"{""k"":2}","{""ok"":true}",,0,3,346,226,"{""layer"":""worker""}",2026-06-23 12:00:00
node-96c61de3-0a7,dag-9270037f-7af,action,notify,cluster_manager-dr-use1-eks-00,manager,COMPLETED,2026-06-20 10:22:00,2026-06-20 10:22:00,2026-06-20 10:22:04,3738,"{""k"":3}","{""ok"":true}",,0,3,3887,439,"{""layer"":""manager""}",2026-06-23 12:00:00
node-99c36c7a-d27,dag-9270037f-7af,decision,evaluate_risk,worker-dr-use1-eks-01,worker,COMPLETED,2026-06-20 10:22:03,2026-06-20 10:22:03,2026-06-20 10:22:08,4850,"{""k"":4}","{""ok"":true}",,0,3,3504,470,"{""layer"":""worker""}",2026-06-23 12:00:00
node-452d1e63-106,dag-9270037f-7af,task,collect_metrics,worker-staging-use2-eks-02,worker,COMPLETED,2026-06-20 10:22:06,2026-06-20 10:22:06,2026-06-20 10:22:06,60,"{""k"":5}","{""ok"":true}",,0,3,896,490,"{""layer"":""worker""}",2026-06-23 12:00:00
node-95cfa64b-a0e,dag-033936b7-a70,io,notify,cluster_manager-prod-usw2-eks-00,manager,RUNNING,2026-06-21 22:15:09,2026-06-21 22:15:09,,,"{""k"":0}","{""ok"":false}",,0,3,1342,40,"{""layer"":""manager""}",2026-06-23 12:00:00
node-ea5b5501-dac,dag-033936b7-a70,io,verify_outcome,worker-prod-use2-eks-00,worker,COMPLETED,2026-06-21 22:15:12,2026-06-21 22:15:12,2026-06-21 22:15:18,6171,"{""k"":1}","{""ok"":true}",,0,3,902,25,"{""layer"":""worker""}",2026-06-23 12:00:00
node-9015001f-ec3,dag-033936b7-a70,action,notify,worker-staging-use2-eks-02,worker,COMPLETED,2026-06-21 22:15:15,2026-06-21 22:15:15,2026-06-21 22:15:21,6065,"{""k"":2}","{""ok"":true}",,0,3,937,134,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d5ce309d-9bf,dag-033936b7-a70,task,evaluate_risk,worker-prod-usw2-eks-00,worker,COMPLETED,2026-06-21 22:15:18,2026-06-21 22:15:18,2026-06-21 22:15:20,1818,"{""k"":3}","{""ok"":true}",,0,3,601,258,"{""layer"":""worker""}",2026-06-23 12:00:00
node-7c4cf24d-bbf,dag-033936b7-a70,action,execute_action,cluster_manager-dr-use1-eks-01,manager,PENDING,2026-06-21 22:15:21,2026-06-21 22:15:21,,,"{""k"":4}","{""ok"":false}",,0,3,1722,158,"{""layer"":""manager""}",2026-06-23 12:00:00
node-92c198cd-6e9,dag-033936b7-a70,task,execute_action,worker-prod-usw2-eks-00,worker,PENDING,2026-06-21 22:15:24,2026-06-21 22:15:24,,,"{""k"":5}","{""ok"":false}",,0,3,3387,506,"{""layer"":""worker""}",2026-06-23 12:00:00
node-0c3487f2-1f6,dag-033936b7-a70,io,decide_action,worker-staging-use2-eks-05,worker,PENDING,2026-06-21 22:15:27,2026-06-21 22:15:27,,,"{""k"":6}","{""ok"":false}",,0,3,523,287,"{""layer"":""worker""}",2026-06-23 12:00:00
node-8ef214b6-f41,dag-033936b7-a70,decision,notify,worker-staging-use2-eks-01,worker,PENDING,2026-06-21 22:15:30,2026-06-21 22:15:30,,,"{""k"":7}","{""ok"":false}",,0,3,1497,120,"{""layer"":""worker""}",2026-06-23 12:00:00
node-a1df0062-097,dag-033936b7-a70,action,execute_action,worker-staging-use2-eks-02,worker,RUNNING,2026-06-21 22:15:33,2026-06-21 22:15:33,,,"{""k"":8}","{""ok"":false}",,0,3,2718,102,"{""layer"":""worker""}",2026-06-23 12:00:00
node-465b6536-b53,dag-a885138e-4c6,action,collect_metrics,worker-dr-use1-eks-00,worker,COMPLETED,2026-06-20 17:23:23,2026-06-20 17:23:23,2026-06-20 17:23:31,7759,"{""k"":0}","{""ok"":true}",,0,3,253,23,"{""layer"":""worker""}",2026-06-23 12:00:00
node-a7b0ae70-8d3,dag-a885138e-4c6,decision,execute_action,worker-staging-use2-eks-00,worker,COMPLETED,2026-06-20 17:23:26,2026-06-20 17:23:26,2026-06-20 17:23:28,2344,"{""k"":1}","{""ok"":true}",,0,3,1827,217,"{""layer"":""worker""}",2026-06-23 12:00:00
node-40d0cf0a-f23,dag-a885138e-4c6,io,verify_outcome,worker-prod-use2-eks-01,worker,COMPLETED,2026-06-20 17:23:29,2026-06-20 17:23:29,2026-06-20 17:23:31,2393,"{""k"":2}","{""ok"":true}",,0,3,3758,163,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2f0e6247-d73,dag-a885138e-4c6,io,run_prediction,worker-staging-use2-eks-05,worker,COMPLETED,2026-06-20 17:23:32,2026-06-20 17:23:32,2026-06-20 17:23:37,5603,"{""k"":3}","{""ok"":true}",,0,3,3677,382,"{""layer"":""worker""}",2026-06-23 12:00:00
node-de473376-f07,dag-a885138e-4c6,io,evaluate_risk,worker-prod-usw2-eks-01,worker,COMPLETED,2026-06-20 17:23:35,2026-06-20 17:23:35,2026-06-20 17:23:35,403,"{""k"":4}","{""ok"":true}",,0,3,58,311,"{""layer"":""worker""}",2026-06-23 12:00:00
node-78611b27-fca,dag-feef87ce-524,decision,verify_outcome,strategist-prod-usw2-eks-00,strategist,COMPLETED,2026-05-31 17:32:28,2026-05-31 17:32:28,2026-05-31 17:32:35,6794,"{""k"":0}","{""ok"":true}",,0,3,3555,340,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-fc9d4316-9df,dag-feef87ce-524,task,execute_action,worker-staging-use2-eks-02,worker,COMPLETED,2026-05-31 17:32:31,2026-05-31 17:32:31,2026-05-31 17:32:34,3634,"{""k"":1}","{""ok"":true}",,0,3,2758,173,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f14f7fa9-fa0,dag-feef87ce-524,action,execute_action,cluster_manager-staging-use2-eks-00,manager,COMPLETED,2026-05-31 17:32:34,2026-05-31 17:32:34,2026-05-31 17:32:37,3426,"{""k"":2}","{""ok"":true}",,0,3,2225,459,"{""layer"":""manager""}",2026-06-23 12:00:00
node-a66629b0-1fe,dag-feef87ce-524,io,evaluate_risk,worker-prod-usw2-eks-04,worker,COMPLETED,2026-05-31 17:32:37,2026-05-31 17:32:37,2026-05-31 17:32:39,1948,"{""k"":3}","{""ok"":true}",,0,3,2611,49,"{""layer"":""worker""}",2026-06-23 12:00:00
node-b6d5097b-7a3,dag-feef87ce-524,decision,decide_action,worker-prod-usw2-eks-05,worker,COMPLETED,2026-05-31 17:32:40,2026-05-31 17:32:40,2026-05-31 17:32:41,987,"{""k"":4}","{""ok"":true}",,0,3,420,263,"{""layer"":""worker""}",2026-06-23 12:00:00
node-62387cf7-eb7,dag-feef87ce-524,decision,run_prediction,worker-staging-use2-eks-01,worker,COMPLETED,2026-05-31 17:32:43,2026-05-31 17:32:43,2026-05-31 17:32:50,7386,"{""k"":5}","{""ok"":true}",,0,3,1522,327,"{""layer"":""worker""}",2026-06-23 12:00:00
node-17486875-070,dag-feef87ce-524,decision,execute_action,cluster_manager-staging-use2-eks-00,manager,COMPLETED,2026-05-31 17:32:46,2026-05-31 17:32:46,2026-05-31 17:32:48,2141,"{""k"":6}","{""ok"":true}",,0,3,2380,302,"{""layer"":""manager""}",2026-06-23 12:00:00
node-db630ac5-5d0,dag-7e6db466-92b,task,match_sop,worker-prod-use2-eks-03,worker,PENDING,2026-06-02 01:30:05,2026-06-02 01:30:05,,,"{""k"":0}","{""ok"":false}",,0,3,1669,477,"{""layer"":""worker""}",2026-06-23 12:00:00
node-da35b5ca-671,dag-7e6db466-92b,task,evaluate_risk,worker-prod-usw2-eks-02,worker,FAILED,2026-06-02 01:30:08,2026-06-02 01:30:08,2026-06-02 01:30:14,5506,"{""k"":1}","{""ok"":false}",invalid input,1,3,456,408,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f3b6d812-51a,dag-7e6db466-92b,decision,decide_action,worker-dr-use1-eks-04,worker,RUNNING,2026-06-02 01:30:11,2026-06-02 01:30:11,,,"{""k"":2}","{""ok"":false}",,0,3,1134,316,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f3854827-64c,dag-7e6db466-92b,io,match_sop,cluster_manager-prod-usw2-eks-00,manager,COMPLETED,2026-06-02 01:30:14,2026-06-02 01:30:14,2026-06-02 01:30:16,2369,"{""k"":3}","{""ok"":true}",,0,3,2316,347,"{""layer"":""manager""}",2026-06-23 12:00:00
node-64a2faf4-dae,dag-7e6db466-92b,decision,match_sop,cluster_manager-prod-usw2-eks-00,manager,FAILED,2026-06-02 01:30:17,2026-06-02 01:30:17,2026-06-02 01:30:18,583,"{""k"":4}","{""ok"":false}",exception,1,3,3079,421,"{""layer"":""manager""}",2026-06-23 12:00:00
node-fa1a1a49-f34,dag-7e6db466-92b,io,execute_action,worker-dr-use1-eks-00,worker,PENDING,2026-06-02 01:30:20,2026-06-02 01:30:20,,,"{""k"":5}","{""ok"":false}",,0,3,3134,296,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f8946420-a30,dag-7e6db466-92b,action,run_prediction,cluster_manager-dr-use1-eks-01,manager,COMPLETED,2026-06-02 01:30:23,2026-06-02 01:30:23,2026-06-02 01:30:28,4710,"{""k"":6}","{""ok"":true}",,0,3,2967,264,"{""layer"":""manager""}",2026-06-23 12:00:00
node-c3013d3f-a75,dag-7e6db466-92b,decision,match_sop,worker-prod-usw2-eks-01,worker,FAILED,2026-06-02 01:30:26,2026-06-02 01:30:26,2026-06-02 01:30:28,1552,"{""k"":7}","{""ok"":false}",exception,3,3,2304,373,"{""layer"":""worker""}",2026-06-23 12:00:00
node-26e8b0fc-8ba,dag-3d57f329-7be,task,verify_outcome,worker-prod-usw2-eks-00,worker,RUNNING,2026-06-13 01:17:13,2026-06-13 01:17:13,,,"{""k"":0}","{""ok"":false}",,0,3,1728,229,"{""layer"":""worker""}",2026-06-23 12:00:00
node-3c6d8cae-b8d,dag-3d57f329-7be,decision,verify_outcome,worker-prod-usw2-eks-00,worker,RUNNING,2026-06-13 01:17:16,2026-06-13 01:17:16,,,"{""k"":1}","{""ok"":false}",,0,3,2033,148,"{""layer"":""worker""}",2026-06-23 12:00:00
