id,pod_name,namespace,cluster_name,node_name,environment,jvm_heap_used,jvm_heap_max,jvm_metaspace_used,container_memory_usage,container_memory_limit,container_memory_rss,container_memory_working_set,memory_pressure,swap_usage,cpu_usage_percent,cpu_throttled_periods,gc_duration_seconds,gc_count,thread_count,thread_blocked_count,response_time_ms,network_latency_ms,packet_drops,tcp_connections,dns_resolution_time_ms,http_request_count,http_error_rate,fs_usage_bytes,fs_limit_bytes,io_wait_time_ms,disk_read_bytes,disk_write_bytes,pod_ready,restart_count,oom_events,health_check_failures,startup_time_seconds,security_violations,unauthorized_access_attempts,policy_violations,node_ready,node_memory_available,node_cpu_available,cluster_capacity_percent,collection_timestamp,created_at
2994,session-store-1ac5266-1ca26,identity,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,732535193,1674366156,83886080,1046478848,2092957696,889507020,994154905,0.5,0,45.67,0,0.017515,79,70,0,76.1,30.44,0,154,9.9,62542,0.0028,3231935,62914560,14.38,1049256,8752122,true,0,0,0,17.1,0,0,0,true,10737418240,62.24,62.34,2026-06-05 12:00:22,2026-06-05 12:00:22
2995,session-store-4732511-0dba8,identity,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,prod,732535193,1674366156,83886080,1046478848,2092957696,889507020,994154905,0.5,0,30.24,0,0.043742,66,169,0,95.97,38.39,0,87,22.02,9137,0.0054,23317900,62914560,6.35,2469347,6023684,true,0,0,0,13.28,0,0,0,true,25769803776,14.06,41.12,2026-06-05 12:00:22,2026-06-05 12:00:22
2996,search-api-61d1d17-0014f,search,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,1345762998,2576980377,83886080,1922518569,3221225472,1634140783,1826392640,0.5968,0,34.38,0,0.021779,20,141,0,85.7,34.28,0,51,2.88,30361,0.0063,32977432,62914560,11.73,1968597,5828906,true,0,0,0,8.27,0,0,0,true,10737418240,53.22,62.46,2026-06-05 12:00:22,2026-06-05 12:00:22
2997,search-api-1271443-2f040,search,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,1176136014,2576980377,83886080,1680194306,3221225472,1428165160,1596184590,0.5216,0,24.75,0,0.00211,45,79,0,101.85,40.74,0,201,21.45,88724,0.0045,25549889,62914560,5.1,4279737,2825777,true,0,0,0,29.55,0,0,0,true,27917287424,65.35,89.75,2026-06-05 12:00:22,2026-06-05 12:00:22
2998,search-api-4350294-dbefb,search,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,prod,1101951223,2576980377,83886080,1574216034,3221225472,1338083628,1495505232,0.4887,0,23.8,0,0.019695,30,48,0,58.43,23.37,0,282,5.14,73729,0.0055,10444293,62914560,3.72,1022449,3245945,true,0,0,0,10.34,0,0,0,true,18253611008,67.9,42.62,2026-06-05 12:00:22,2026-06-05 12:00:22
2999,search-api-eff0684-a368a,search,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,1787314212,3435973836,83886080,2553306018,4294967296,2170310115,2425640717,0.5945,0,46.04,0,0.011245,65,92,0,77.86,31.14,0,263,18.77,82561,0.0068,41725578,62914560,5.93,4852111,4677565,true,0,0,0,23.0,0,0,0,true,13958643712,63.06,41.38,2026-06-05 12:00:22,2026-06-05 12:00:22
3000,indexer-4680271-0a829,search,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,prod,1995294489,5153960755,83886080,2850420700,6442450944,2422857595,2707899665,0.4424,0,38.93,0,0.041348,52,124,0,73.34,29.34,0,141,5.82,37098,0.0068,40864035,62914560,11.93,1991387,8988746,true,0,0,0,26.21,0,0,0,true,26843545600,42.54,57.32,2026-06-05 12:00:22,2026-06-05 12:00:22
3001,indexer-b07f520-eaf04,search,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,prod,1470601235,3349571174,83886080,2100858908,4186963968,1785730071,1995815962,0.5018,0,36.17,0,0.046915,18,100,0,64.3,25.72,0,300,13.84,85641,0.0079,25619750,62914560,7.71,237489,4694990,true,0,0,0,16.14,0,0,0,true,15032385536,7.97,60.8,2026-06-05 12:00:22,2026-06-05 12:00:22
3002,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,270428998,557842432,83886080,386327141,697303040,328378069,367010783,0.554,0,48.47,0,0.013791,34,176,0,119.25,47.7,0,85,6.38,73754,0.0018,6538002,62914560,7.04,2763855,869318,true,0,0,0,10.39,0,0,0,true,32212254720,60.04,82.86,2026-06-05 12:00:22,2026-06-05 12:00:22
3003,inventory-svc-3e28589-98330,inventory,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,307705702,644245094,83886080,439579575,805306368,373642638,417600596,0.5459,0,35.18,0,0.031335,30,87,0,95.3,38.12,0,272,19.75,65036,0.0058,26511088,62914560,16.28,4068804,8127394,true,0,0,0,16.44,0,0,0,true,31138512896,36.87,55.38,2026-06-05 12:00:22,2026-06-05 12:00:22
3004,inventory-svc-df6d343-0a45b,inventory,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,prod,435986041,858993459,83886080,622837202,1073741824,529411621,591695341,0.5801,0,35.57,0,0.034592,61,48,0,45.78,18.31,0,158,7.35,58714,0.003,2458594,62914560,12.4,1979583,3322449,true,0,0,0,18.5,0,0,0,true,23622320128,49.19,68.92,2026-06-05 12:00:22,2026-06-05 12:00:22
3005,checkout-web-0101b48-2b2af,checkout,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,558077312,644245094,83886080,797253304,805306368,677665308,757390638,0.99,0,29.62,0,0.050007,46,33,0,58.36,23.35,0,243,4.1,63818,0.0014,27847884,62914560,13.19,1814574,2917636,false,14,7,2,12.31,0,0,0,true,3221225472,24.26,45.69,2026-06-05 12:00:22,2026-06-05 12:00:22
3006,checkout-web-47df111-4e24c,checkout,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,413695495,858993459,83886080,590993565,1073741824,502344530,561443886,0.5504,0,36.34,0,0.01767,77,39,0,68.8,27.52,0,120,12.02,65699,0.0075,19165360,62914560,15.05,2036071,4300637,true,0,0,0,20.86,0,0,0,true,30064771072,76.99,53.92,2026-06-05 12:00:22,2026-06-05 12:00:22
3007,checkout-web-c2eb578-2d181,checkout,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,744103083,858993459,83886080,1063004405,1073741824,903553744,1009854184,0.99,0,22.14,0,0.033673,66,73,0,92.42,36.97,0,198,4.19,80134,0.0007,34837800,62914560,9.86,563684,3771870,false,14,7,1,10.2,0,0,0,true,26843545600,33.87,55.49,2026-06-05 12:00:22,2026-06-05 12:00:22
3008,checkout-web-c343d41-6a8d2,checkout,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,558077312,644245094,83886080,797253304,805306368,677665308,757390638,0.99,0,30.33,0,0.004921,62,135,0,62.88,25.15,0,374,16.61,61123,0.0036,34281709,62914560,2.09,1163691,539177,false,14,7,0,8.54,0,0,0,true,26843545600,24.86,75.64,2026-06-05 12:00:22,2026-06-05 12:00:22
3009,cart-svc-26a7d77-aafdc,checkout,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,281857228,644245094,83886080,402653184,805306368,342255206,382520524,0.5,0,23.34,0,0.016026,76,181,0,50.22,20.09,0,148,2.34,71717,0.0057,16386403,62914560,9.25,3963858,2591908,true,0,0,0,10.03,0,0,0,true,2147483648,29.98,74.37,2026-06-05 12:00:22,2026-06-05 12:00:22
3010,cart-svc-51c2594-4d271,checkout,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,prod,183133798,418591539,83886080,261619712,523239424,222376755,248538726,0.5,0,30.84,0,0.03929,61,130,0,83.87,33.55,0,276,7.49,12217,0.005,24143663,62914560,11.46,1234982,7305826,true,0,0,0,7.32,0,0,0,true,4294967296,70.44,72.51,2026-06-05 12:00:22,2026-06-05 12:00:22
3011,cart-svc-527eb80-045c0,checkout,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,211392921,483183820,83886080,301989888,603979776,256691404,286890393,0.5,0,24.78,0,0.001273,40,48,0,85.88,34.35,0,228,13.78,27712,0.0055,19737701,62914560,6.22,3473209,7413771,true,0,0,0,2.13,0,0,0,true,7516192768,48.25,60.43,2026-06-05 12:00:22,2026-06-05 12:00:22
3012,notifications-1938743-28dca,notifications,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,200439893,483183820,83886080,286342705,603979776,243391299,272025569,0.4741,0,99.0,552,0.017036,17,85,16,477.89,191.15,0,81,63.69,83095,0.0012,21120145,62914560,12.51,1227020,2509729,true,0,0,0,29.72,0,0,0,true,11811160064,43.57,61.83,2026-06-05 12:00:22,2026-06-05 12:00:22
3013,notifications-c882a21-88bb7,notifications,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,196539297,483183820,83886080,280770425,603979776,238654861,266731903,0.4649,0,35.88,0,0.063493,36,155,0,110.37,44.15,0,344,20.59,40077,0.005,24846687,62914560,5.76,3359794,2950485,true,0,0,0,8.69,0,0,0,true,23622320128,5.71,78.88,2026-06-05 12:00:22,2026-06-05 12:00:22
3014,ledger-svc-204e643-7d23b,ledger,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,585437474,1717986918,83886080,836339249,2147483648,710888361,794522286,0.3895,0,60.0,0,0.014535,24,174,0,413.55,165.42,0,292,37.1,40561,0.0078,22816542,62914560,19.36,1108952,3031210,true,0,0,0,7.14,0,0,0,true,30064771072,24.25,46.86,2026-06-05 12:00:22,2026-06-05 12:00:22
3015,ledger-svc-f4a6d64-16dde,ledger,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,511075036,1116523724,83886080,730107195,1395654656,620591115,693601835,0.5231,0,60.0,0,0.018001,67,152,0,549.0,219.6,0,56,33.4,73403,0.0096,5680794,62914560,7.74,4599812,1026304,true,0,0,0,7.03,0,0,0,true,25769803776,72.18,79.94,2026-06-05 12:00:22,2026-06-05 12:00:22
3016,ledger-svc-1232e29-49ea1,ledger,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,423874073,1116523724,83886080,605534391,1395654656,514704232,575257671,0.4339,0,23.91,0,0.013791,19,161,0,93.9,37.56,0,371,10.43,77878,0.0062,3410094,62914560,7.05,3390265,4006945,true,0,0,0,16.05,0,0,0,true,2147483648,27.9,58.99,2026-06-05 12:00:22,2026-06-05 12:00:22
3017,recommendation-c460126-52814,search,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,1571778261,3221225472,83886080,2245397516,4026531840,1908587888,2133127640,0.5577,0,47.56,0,0.020766,27,124,0,72.76,29.1,0,277,11.16,31336,0.0028,11229988,62914560,18.81,3136545,8833042,true,0,0,0,27.89,0,0,0,true,25769803776,51.24,52.5,2026-06-05 12:00:22,2026-06-05 12:00:22
3018,recommendation-e5d5555-c6e9b,search,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,1854809190,4294967296,83886080,2649727415,5368709120,2252268302,2517241044,0.4936,0,42.48,0,0.010855,56,188,0,107.5,43.0,0,175,19.83,64551,0.0036,22052191,62914560,2.93,954593,3826126,true,0,0,0,29.93,0,0,0,true,2147483648,40.93,62.65,2026-06-05 12:00:22,2026-06-05 12:00:22
3019,image-resizer-7bb3c89-50e74,platform,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,290893242,557842432,83886080,415561775,697303040,353227508,394783686,0.596,0,32.07,0,0.036936,32,113,0,203.04,81.22,0,276,31.82,65823,0.0752,16777883,62914560,7.96,1623887,1780145,true,0,0,0,26.81,0,0,0,true,22548578304,46.39,62.75,2026-06-05 12:00:22,2026-06-05 12:00:22
3020,image-resizer-9994630-7c707,platform,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,prod,232747919,644245094,83886080,332497028,805306368,282622473,315872176,0.4129,0,21.54,0,0.005054,19,22,0,885.57,354.23,0,224,17.18,24181,0.0585,36299595,62914560,9.59,2809922,2402474,true,0,0,0,29.9,0,0,0,true,3221225472,28.46,70.99,2026-06-05 12:00:22,2026-06-05 12:00:22
3021,config-svc-027a395-39a4d,platform,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,98908086,278501785,83886080,141297266,348127232,120102676,134232402,0.4059,0,60.0,0,0.025632,74,101,0,581.64,232.65,0,64,33.53,65024,0.0069,29607333,62914560,5.18,2726918,6743623,true,0,0,0,3.27,0,0,0,true,3221225472,40.97,64.27,2026-06-05 12:00:22,2026-06-05 12:00:22
3022,config-svc-ddd1723-06ca5,platform,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,144411640,278501785,83886080,206302344,348127232,175356992,195987226,0.5926,0,48.87,0,0.032672,25,27,0,100.95,40.38,0,183,20.51,17044,0.0051,8418198,62914560,18.26,1975802,2723122,true,0,0,0,5.85,0,0,0,true,5368709120,72.86,53.12,2026-06-05 12:00:22,2026-06-05 12:00:22
3023,coredns-47d4438-c55d7,kube-system,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,prod,133383621,285212672,83886080,190548031,356515840,161965826,181020629,0.5345,0,33.41,0,0.016527,37,196,0,109.54,43.82,0,114,23.7,38839,0.0048,35127848,62914560,203.6,1312109,697303,true,0,0,0,18.64,0,0,0,true,3221225472,59.75,73.62,2026-06-05 12:00:22,2026-06-05 12:00:22
3024,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,prod,99276352,213909504,83886080,141823360,267386880,120549856,134732192,0.5304,0,27.39,0,0.054585,45,133,0,60.79,24.31,0,368,16.92,85991,0.0051,21207764,62914560,194.84,2635818,4361136,true,0,0,0,7.27,0,0,0,true,31138512896,70.24,88.21,2026-06-05 12:00:22,2026-06-05 12:00:22
3025,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,128466442,278501785,83886080,183523490,348127232,155994966,174347315,0.5272,0,47.26,0,0.007317,15,50,0,957.13,382.85,13,399,178.37,52862,0.0767,24883090,62914560,18.95,3691303,3186102,true,0,0,0,26.08,0,0,0,true,13958643712,25.42,78.68,2026-06-05 12:00:22,2026-06-05 12:00:22
3026,payments-api-1e23165-1e35b,payments,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,prod,1488206167,1717986918,83886080,2126008811,2147483648,1807107489,2019708370,0.99,0,46.75,0,0.01997,71,93,0,42.67,17.07,0,63,7.91,57325,0.0098,40552433,62914560,7.01,230055,5314222,false,4,1,1,19.27,0,0,0,true,3221225472,51.7,88.86,2026-06-05 12:00:22,2026-06-05 12:00:22
3027,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,967188676,1116523724,83886080,1381698109,1395654656,1174443392,1312613203,0.99,0,36.87,0,0.065143,49,127,0,62.14,24.86,0,182,15.82,46023,0.0052,40406324,62914560,3.66,3324472,6637831,false,4,1,1,7.55,0,0,0,true,20401094656,5.71,88.39,2026-06-05 12:00:22,2026-06-05 12:00:22
3028,payments-api-423b015-b80bd,payments,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,1116154625,1288490188,83886080,1594506608,1610612736,1355330616,1514781277,0.99,0,34.05,0,0.014241,44,121,0,48.16,19.26,0,154,14.15,4011,0.0039,29612558,62914560,9.55,3312282,3109694,true,4,1,0,27.57,0,0,0,true,4294967296,7.36,68.43,2026-06-05 12:00:22,2026-06-05 12:00:22
3029,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,prod,882121414,1717986918,83886080,1260173449,2147483648,1071147431,1197164776,0.5868,0,42.79,0,0.036071,60,174,0,44.25,17.7,0,225,6.18,56676,0.0067,13050130,62914560,15.47,4498601,8047024,true,0,0,0,7.59,0,0,0,true,5368709120,18.86,79.52,2026-06-05 12:00:22,2026-06-05 12:00:22
3030,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,837115969,966367641,83886080,1195879956,1207959552,1016497962,1136085958,0.99,0,38.5,0,0.040031,55,166,0,103.22,41.29,0,263,15.66,47967,0.0036,9476174,62914560,17.67,3272696,344644,false,14,7,3,9.85,0,0,0,true,6442450944,72.32,80.4,2026-06-05 12:00:22,2026-06-05 12:00:22
3031,payments-worker-b4be648-d2dcb,payments,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,prod,397999056,966367641,83886080,568570080,1207959552,483284568,540141576,0.4707,0,30.43,0,0.071092,19,63,0,108.14,43.26,0,199,23.79,84943,0.0053,29946038,62914560,13.83,1832309,3824180,true,0,0,0,19.33,0,0,0,true,18253611008,17.98,65.76,2026-06-05 12:00:22,2026-06-05 12:00:22
3032,payments-worker-bbc0947-0aa1a,payments,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,725209841,837183078,83886080,1036014059,1046478848,880611950,984213356,0.99,0,49.72,0,0.096339,75,98,0,110.82,44.33,0,51,24.21,89782,0.0083,3935018,62914560,3.22,3056076,8107775,false,14,7,1,24.91,0,0,0,true,16106127360,10.91,85.33,2026-06-05 12:00:22,2026-06-05 12:00:22
3033,orders-api-cbca488-26609,orders,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,591900180,966367641,83886080,845571686,1207959552,718735933,803293101,0.7,0,21.24,0,0.019938,9,120,0,51.46,20.58,0,182,2.61,57088,0.0064,21675579,62914560,5.41,90535,3704877,true,2,1,0,4.65,0,0,0,true,32212254720,72.6,52.27,2026-06-05 12:00:22,2026-06-05 12:00:22
3034,orders-api-21c5d48-15186,orders,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,prod,512774635,837183078,83886080,732535193,1046478848,622654914,695908433,0.7,0,31.04,0,0.03254,24,129,0,91.41,36.56,0,154,23.22,35597,0.0015,2740544,62914560,4.21,4884726,2814542,true,2,1,0,20.42,0,0,0,true,23622320128,36.83,89.94,2026-06-05 12:00:22,2026-06-05 12:00:22
3035,orders-api-402bb51-ad48f,orders,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,591900180,966367641,83886080,845571686,1207959552,718735933,803293101,0.7,0,39.92,0,0.021476,26,22,0,72.85,29.14,0,368,9.32,23903,0.0086,4088796,62914560,13.0,1645506,8683592,true,2,1,0,14.92,0,0,0,true,7516192768,67.16,88.13,2026-06-05 12:00:22,2026-06-05 12:00:22
3036,orders-worker-b907131-2627d,orders,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,173954914,557842432,83886080,248507020,697303040,211230967,236081669,0.3564,0,27.01,0,0.01063,43,148,0,76.65,30.66,0,251,2.85,27378,0.0072,13649957,62914560,93.18,300788,8937353,true,0,0,0,23.72,0,0,0,true,13958643712,54.18,72.83,2026-06-05 12:00:22,2026-06-05 12:00:22
3037,orders-worker-8482791-f2d9f,orders,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,226985110,644245094,83886080,324264443,805306368,275624776,308051220,0.4027,0,28.63,0,0.049405,68,131,0,100.41,40.16,0,377,21.21,43761,0.0035,1261446,62914560,183.34,343861,7795701,true,0,0,0,9.78,0,0,0,true,11811160064,16.79,49.65,2026-06-05 12:00:22,2026-06-05 12:00:22
3038,orders-worker-0696c96-a62c8,orders,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,247408858,557842432,83886080,353441227,697303040,300425042,335769165,0.5069,0,33.85,0,0.043277,48,138,0,46.78,18.71,0,149,2.61,59436,0.0095,26394781,62914560,19.26,1743962,2977461,true,0,0,0,27.81,0,0,0,true,11811160064,70.04,42.17,2026-06-05 12:00:22,2026-06-05 12:00:22
3039,auth-gateway-ebb2b70-575e4,identity,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,238623745,557842432,83886080,340891065,697303040,289757405,323846511,0.4889,0,27.75,0,0.030849,5,106,0,49.01,19.61,0,94,14.28,76191,0.0014,35373217,62914560,4.06,4712847,1606593,true,0,0,0,10.03,0,0,0,true,4294967296,78.52,89.69,2026-06-05 12:00:22,2026-06-05 12:00:22
3040,auth-gateway-fb1c283-81cc8,identity,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,373527478,858993459,83886080,533610683,1073741824,453569080,506930148,0.497,0,41.29,0,0.038953,43,121,0,71.22,28.49,0,197,14.94,77493,0.0032,29844400,62914560,19.96,3300629,6590032,true,0,0,0,8.66,0,0,0,true,17179869184,57.24,67.14,2026-06-05 12:00:22,2026-06-05 12:00:22
3041,auth-gateway-7d2aa28-56f78,identity,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,306788993,858993459,83886080,438269990,1073741824,372529491,416356490,0.4082,0,42.36,0,0.012703,37,61,0,49.85,19.94,0,130,10.73,15425,0.0009,37404877,62914560,9.39,3657045,7140504,true,0,0,0,26.19,0,0,0,true,13958643712,73.95,66.5,2026-06-05 12:00:22,2026-06-05 12:00:22
3042,auth-gateway-d4d3364-aac01,identity,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,prod,262758586,557842432,83886080,375369410,697303040,319063998,356600939,0.5383,0,29.03,0,0.043382,36,45,0,98.96,39.59,0,74,1.68,21260,0.0063,39990765,62914560,13.65,4912515,87922,true,0,0,0,7.78,0,0,0,true,32212254720,25.69,81.77,2026-06-05 12:00:22,2026-06-05 12:00:22
3043,session-store-d825e25-14f9f,identity,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,688810669,1674366156,83886080,984015242,2092957696,836412955,934814479,0.4702,0,23.66,0,0.099715,36,51,0,114.24,45.7,0,291,13.94,72285,0.0066,18995149,62914560,243.35,576902,1261914,false,1,0,0,25.29,0,0,0,true,17179869184,67.49,83.74,2026-06-05 12:00:22,2026-06-05 12:00:22
3044,session-store-28ebc77-cf7c8,identity,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,1160211374,2576980377,83886080,1657444821,3221225472,1408828097,1574572579,0.5145,0,38.84,0,0.014551,23,92,0,93.89,37.56,0,30,12.4,82904,0.0007,35318539,62914560,131.07,3182088,491759,false,0,0,1,25.12,0,0,0,true,15032385536,55.4,48.44,2026-06-05 12:00:22,2026-06-05 12:00:22
3045,search-api-8352074-5b766,search,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,1755108486,3435973836,83886080,2507297838,4294967296,2131203162,2381932946,0.5838,0,45.82,0,0.046011,44,170,0,91.47,36.59,0,182,19.36,8279,0.008,18635487,62914560,119.69,3031138,3568913,true,0,0,0,2.31,0,0,0,true,8589934592,20.62,75.18,2026-06-05 12:00:22,2026-06-05 12:00:22
3046,search-api-db28570-d359e,search,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,959711911,2576980377,83886080,1371017017,3221225472,1165364464,1302466166,0.4256,0,26.95,0,0.011495,77,146,0,104.57,41.83,0,25,5.75,40607,0.0051,35744941,62914560,2.56,891711,6067047,true,0,0,0,26.65,0,0,0,true,5368709120,79.59,77.12,2026-06-05 12:00:22,2026-06-05 12:00:22
3047,search-api-15a6d76-12766,search,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,1062211287,3435973836,83886080,1517444696,4294967296,1289827991,1441572461,0.3533,0,28.2,0,0.039491,12,125,0,64.29,25.72,0,262,8.71,32404,0.0033,9773275,62914560,103.2,3253634,6757249,true,0,0,0,12.23,0,0,0,true,30064771072,18.64,47.33,2026-06-05 12:00:22,2026-06-05 12:00:22
3048,search-api-a47d446-4ffe2,search,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,843209956,2576980377,83886080,1204585652,3221225472,1023897804,1144356369,0.374,0,33.99,0,0.014156,63,180,0,71.63,28.65,0,399,13.65,46469,0.0002,19920449,62914560,169.75,344538,614437,true,0,0,0,24.02,0,0,0,true,32212254720,69.8,78.33,2026-06-05 12:00:22,2026-06-05 12:00:22
3049,indexer-6c1eb29-ca471,search,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,1913778393,3865470566,83886080,2733969134,4831838208,2323873763,2597270677,0.5658,0,33.54,0,0.02597,16,184,0,113.8,45.52,0,380,22.06,73334,0.001,18946878,62914560,9.9,1704956,1571703,true,0,0,0,9.94,0,0,0,true,30064771072,36.99,40.29,2026-06-05 12:00:22,2026-06-05 12:00:22
3050,indexer-b957537-8aa20,search,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,1225704529,3865470566,83886080,1751006470,4831838208,1488355499,1663456146,0.3624,0,33.32,0,0.016312,35,22,0,78.99,31.6,0,358,17.23,62555,0.0036,32102589,62914560,3.35,912442,670859,true,0,0,0,12.98,0,0,0,true,19327352832,31.31,47.24,2026-06-05 12:00:22,2026-06-05 12:00:22
3051,inventory-svc-bf8f159-02345,inventory,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,744103083,858993459,83886080,1063004405,1073741824,903553744,1009854184,0.99,0,40.02,0,0.079245,48,148,0,83.69,33.48,0,340,19.38,44500,0.0092,4951876,62914560,12.22,1123397,2748682,false,14,7,2,9.91,0,0,0,true,19327352832,56.61,65.51,2026-06-05 12:00:22,2026-06-05 12:00:22
3052,inventory-svc-0d33458-c137f,inventory,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,prod,259226410,557842432,83886080,370323444,697303040,314774927,351807271,0.5311,0,41.01,0,0.064719,39,149,0,57.09,22.84,0,164,11.75,58120,0.004,25377025,62914560,10.15,4995901,3333138,true,0,0,0,20.23,0,0,0,true,9663676416,34.01,60.91,2026-06-05 12:00:22,2026-06-05 12:00:22
3053,inventory-svc-4453f63-e15f3,inventory,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,274721582,858993459,83886080,392459403,1073741824,333590492,372836432,0.3655,0,33.51,0,0.05552,61,50,0,95.35,38.14,0,390,2.48,61590,0.0082,37356373,62914560,5.0,585523,6377314,true,0,0,0,5.27,0,0,0,true,15032385536,42.67,73.3,2026-06-05 12:00:22,2026-06-05 12:00:22
3054,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,211993227,644245094,83886080,302847468,805306368,257420347,287705094,0.3761,0,45.85,0,0.034603,70,115,0,87.67,35.07,0,186,10.12,44390,0.0056,19679096,62914560,16.4,306323,349569,true,0,0,0,14.61,0,0,0,true,30064771072,64.17,48.23,2026-06-05 12:00:22,2026-06-05 12:00:22
3055,checkout-web-f628153-c1833,checkout,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,271746363,858993459,83886080,388209091,1073741824,329977727,368798636,0.3615,0,48.07,0,0.041022,45,92,0,58.33,23.33,0,309,7.66,13520,0.0069,30638762,62914560,7.1,2013298,5169651,true,0,0,0,17.01,0,0,0,true,24696061952,19.23,67.31,2026-06-05 12:00:22,2026-06-05 12:00:22
3056,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,369601687,858993459,83886080,528002411,1073741824,448802049,501602290,0.4917,0,44.31,0,0.021902,41,165,0,86.67,34.67,0,231,10.65,75331,0.0049,30397206,62914560,10.24,2181878,8334140,true,0,0,0,25.36,0,0,0,true,31138512896,65.37,76.05,2026-06-05 12:00:22,2026-06-05 12:00:22
3057,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,prod,200504433,557842432,83886080,286434905,697303040,243469669,272113159,0.4108,0,34.17,0,0.020963,45,70,0,103.97,41.59,0,263,12.86,44119,0.006,12643807,62914560,3.48,1452475,5049487,true,0,0,0,29.96,0,0,0,true,15032385536,54.54,77.99,2026-06-05 12:00:22,2026-06-05 12:00:22
