id,prediction_id,use_case_id,namespace,pod_name,cluster_name,gbm_prob,risk_level,delivered,channel,suppressed,suppress_reason,alerted_at
653,831,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.7257,high,true,teams,false,,2026-06-11 09:31:46
654,832,10,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.7428,high,true,slack,false,,2026-06-14 21:47:58
655,834,5,checkout,cart-svc-ee38458-64d46,prod-usw2-eks,0.7727,high,false,email,true,duplicate within suppression window,2026-06-05 20:51:04
656,835,10,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.8263,high,true,email,false,,2026-06-15 12:58:03
657,836,8,identity,session-store-a097c68-649a1,staging-use2-eks,0.9155,critical,true,slack,false,,2026-06-21 19:04:10
658,837,1,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.8134,high,true,teams,false,,2026-06-11 18:01:34
659,838,5,search,search-api-8352074-5b766,prod-usw2-eks,0.9679,critical,true,teams,false,,2026-06-15 03:48:39
660,839,8,kube-system,metrics-server-e2e6924-29c37,prod-use2-eks,0.67,high,true,teams,false,,2026-06-21 06:58:23
661,842,5,ledger,ledger-svc-2014124-29b88,prod-usw2-eks,0.7211,high,true,slack,false,,2026-06-16 12:43:18
662,843,1,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.8922,critical,true,teams,false,,2026-05-30 23:31:18
663,844,2,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.8729,critical,false,pagerduty,true,duplicate within suppression window,2026-06-06 23:12:16
664,845,1,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.8835,critical,true,email,false,,2026-06-13 08:45:23
665,846,10,payments,payments-api-b9a1287-dbbfe,prod-usw2-eks,0.9132,critical,true,email,false,,2026-05-29 13:16:17
666,847,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.7073,high,false,teams,true,duplicate within suppression window,2026-06-10 14:56:00
667,848,7,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.8158,high,true,teams,false,,2026-06-19 13:40:19
668,851,5,ledger,ledger-svc-842cd31-95bfa,prod-usw2-eks,0.6317,medium,true,pagerduty,false,,2026-06-18 08:26:26
669,852,2,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.7264,high,true,pagerduty,false,,2026-06-09 22:41:26
670,853,7,search,search-api-1605640-8abaf,staging-use2-eks,0.6372,medium,false,pagerduty,true,duplicate within suppression window,2026-06-22 19:55:03
671,854,5,search,search-api-15a6d76-12766,prod-usw2-eks,0.7797,high,false,pagerduty,true,duplicate within suppression window,2026-06-20 01:13:18
672,856,1,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.8833,critical,false,email,true,duplicate within suppression window,2026-05-28 07:56:09
673,857,3,platform,config-svc-027a395-39a4d,prod-use2-eks,0.6254,medium,true,slack,false,,2026-06-18 03:56:49
674,858,2,payments,payments-api-b9a1287-dbbfe,prod-usw2-eks,0.6555,high,true,slack,false,,2026-05-28 20:10:44
675,859,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.7195,high,true,email,false,,2026-06-18 21:24:30
676,861,5,kube-system,coredns-47d4438-c55d7,prod-use2-eks,0.9629,critical,true,teams,false,,2026-06-19 03:29:19
677,863,2,payments,payments-api-c9c2b74-00142,prod-use2-eks,0.9256,critical,false,slack,true,duplicate within suppression window,2026-06-22 23:38:47
678,864,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.9135,critical,true,pagerduty,false,,2026-06-19 15:36:03
679,865,10,checkout,cart-svc-527eb80-045c0,prod-use2-eks,0.8494,high,true,teams,false,,2026-06-23 00:48:36
680,867,8,identity,session-store-a097c68-649a1,staging-use2-eks,0.6558,high,true,teams,false,,2026-06-07 17:51:42
681,868,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.8343,high,true,teams,false,,2026-06-02 06:02:14
682,869,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.8477,high,false,email,true,duplicate within suppression window,2026-06-07 08:52:36
683,870,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.6319,medium,true,email,false,,2026-06-16 10:49:35
684,871,4,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.7458,high,true,email,false,,2026-06-21 13:38:41
685,872,10,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.8643,critical,true,slack,false,,2026-05-29 08:24:40
686,873,1,payments,payments-api-7fa4649-debd8,prod-use2-eks,0.7707,high,true,email,false,,2026-06-22 18:04:01
687,874,8,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.6344,medium,true,teams,false,,2026-06-17 16:46:58
688,876,1,identity,session-store-4732511-0dba8,prod-use2-eks,0.9569,critical,true,pagerduty,false,,2026-06-16 23:50:55
689,877,1,payments,payments-api-b9a1287-dbbfe,prod-usw2-eks,0.7062,high,true,teams,false,,2026-06-05 19:30:43
690,878,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.6809,high,true,teams,false,,2026-06-14 06:17:45
691,879,2,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.7425,high,true,slack,false,,2026-06-07 01:56:46
692,880,1,orders,orders-api-402bb51-ad48f,prod-usw2-eks,0.6284,medium,true,slack,false,,2026-06-17 08:56:06
693,882,8,platform,image-resizer-9994630-7c707,prod-use2-eks,0.8572,critical,true,teams,false,,2026-06-22 13:46:03
694,883,8,orders,orders-api-8330e48-f22f4,dr-use1-eks,0.8704,critical,true,email,false,,2026-06-15 22:01:24
695,884,10,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.8769,critical,true,teams,false,,2026-06-18 10:13:19
696,885,2,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.9266,critical,true,teams,false,,2026-06-22 17:44:20
697,886,7,platform,image-resizer-7bb3c89-50e74,prod-use2-eks,0.8736,critical,true,teams,false,,2026-06-23 00:14:05
698,887,1,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.6331,medium,false,slack,true,duplicate within suppression window,2026-06-01 02:06:26
699,888,1,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.8913,critical,true,pagerduty,false,,2026-06-20 00:18:51
700,889,1,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.9525,critical,true,teams,false,,2026-06-05 12:35:26
701,890,13,platform,image-resizer-9994630-7c707,prod-use2-eks,0.6738,high,true,slack,false,,2026-06-22 10:32:43
702,891,1,inventory,inventory-svc-1d6f570-1b50d,staging-use2-eks,0.7702,high,true,teams,false,,2026-06-19 04:05:36
703,892,6,kube-system,metrics-server-6162d13-d4a14,prod-usw2-eks,0.8935,critical,false,teams,true,duplicate within suppression window,2026-06-18 11:18:28
704,893,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.7835,high,true,teams,false,,2026-06-07 02:47:05
705,894,2,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.9091,critical,true,email,false,,2026-06-20 14:54:38
706,895,14,checkout,checkout-web-aca9086-f5fe6,staging-use2-eks,0.6936,high,true,pagerduty,false,,2026-06-22 22:05:20
707,896,2,checkout,cart-svc-527eb80-045c0,prod-use2-eks,0.8736,critical,true,teams,false,,2026-06-15 22:24:01
708,897,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.6683,high,true,teams,false,,2026-06-02 15:54:34
709,898,4,payments,payments-worker-1d1bf52-dff66,prod-usw2-eks,0.9695,critical,true,teams,false,,2026-06-08 13:29:00
710,902,4,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.9684,critical,true,slack,false,,2026-06-22 16:34:55
711,903,5,checkout,cart-svc-0a94879-c1bba,prod-usw2-eks,0.8111,high,true,slack,false,,2026-06-20 19:40:11
712,904,1,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.8918,critical,false,pagerduty,true,duplicate within suppression window,2026-06-19 04:43:17
713,905,1,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.7404,high,true,teams,false,,2026-06-11 00:57:45
714,906,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.6419,medium,true,email,false,,2026-06-13 19:14:03
715,907,5,search,search-api-8352074-5b766,prod-usw2-eks,0.808,high,false,teams,true,duplicate within suppression window,2026-06-17 17:52:41
716,908,10,payments,payments-api-7fa4649-debd8,prod-use2-eks,0.9189,critical,true,pagerduty,false,,2026-06-22 14:07:14
717,910,3,notifications,notifications-1938743-28dca,prod-use2-eks,0.7409,high,true,slack,false,,2026-06-14 13:53:47
718,911,2,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.6616,high,true,teams,false,,2026-06-22 11:13:04
719,912,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.7233,high,false,pagerduty,true,duplicate within suppression window,2026-06-21 10:50:57
720,913,8,orders,orders-api-8330e48-f22f4,dr-use1-eks,0.7937,high,false,teams,true,duplicate within suppression window,2026-06-08 20:03:23
721,916,10,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.7049,high,true,teams,false,,2026-06-10 16:39:56
722,918,2,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.8608,critical,true,email,false,,2026-06-22 18:23:59
723,919,5,kube-system,coredns-e513a45-fb7bf,prod-use2-eks,0.8048,high,true,slack,false,,2026-06-21 11:58:49
724,921,7,identity,session-store-a097c68-649a1,staging-use2-eks,0.9507,critical,true,teams,false,,2026-06-07 22:22:36
725,922,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.6836,high,true,teams,false,,2026-06-02 04:50:43
726,924,5,ledger,ledger-svc-2014124-29b88,prod-usw2-eks,0.7815,high,true,teams,false,,2026-06-20 16:56:38
727,925,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.8607,critical,true,email,false,,2026-06-23 05:34:03
728,926,8,search,search-api-1605640-8abaf,staging-use2-eks,0.8939,critical,true,teams,false,,2026-06-22 17:53:28
729,927,13,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.7205,high,true,teams,false,,2026-06-18 12:42:33
730,928,5,payments,payments-api-2729261-453da,staging-use2-eks,0.9632,critical,true,email,false,,2026-06-19 15:47:33
731,929,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.924,critical,true,pagerduty,false,,2026-06-01 10:54:29
732,931,2,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.8503,critical,true,slack,false,,2026-06-01 23:27:02
733,932,2,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.8375,high,false,slack,true,duplicate within suppression window,2026-06-20 20:44:43
734,934,5,search,search-api-be84964-d972c,dr-use1-eks,0.8643,critical,true,email,false,,2026-06-13 09:43:47
735,935,1,orders,orders-api-402bb51-ad48f,prod-usw2-eks,0.656,high,true,slack,false,,2026-06-18 21:04:03
736,936,1,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.9221,critical,true,teams,false,,2026-06-23 01:18:57
737,937,13,platform,image-resizer-9994630-7c707,prod-use2-eks,0.7752,high,true,teams,false,,2026-06-21 18:47:15
738,938,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.6344,medium,true,slack,false,,2026-06-20 09:36:43
739,939,8,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.8165,high,true,email,false,,2026-06-18 19:23:33
740,941,4,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.7273,high,true,teams,false,,2026-06-09 16:00:56
741,943,2,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.6414,medium,true,slack,false,,2026-06-22 01:58:21
742,944,10,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.9146,critical,true,email,false,,2026-06-03 10:15:37
743,946,5,payments,payments-api-2729261-453da,staging-use2-eks,0.6755,high,true,pagerduty,false,,2026-06-02 18:02:28
744,947,5,ledger,ledger-svc-0744083-43011,prod-usw2-eks,0.6837,high,true,teams,false,,2026-06-20 05:33:11
745,948,2,notifications,notifications-b036879-82982,dr-use1-eks,0.7066,high,true,slack,false,,2026-06-23 09:18:58
746,949,1,payments,payments-api-7fa4649-debd8,prod-use2-eks,0.8344,high,true,email,false,,2026-06-22 16:59:04
747,950,2,payments,payments-api-c9c2b74-00142,prod-use2-eks,0.924,critical,true,teams,false,,2026-06-23 01:42:15
748,951,1,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.776,high,true,teams,false,,2026-06-20 01:51:43
749,953,5,payments,payments-api-2729261-453da,staging-use2-eks,0.6442,medium,true,email,false,,2026-06-21 03:21:49
750,954,2,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.9067,critical,true,teams,false,,2026-06-11 18:47:00
751,955,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.6594,high,true,slack,false,,2026-06-03 11:12:34
752,956,1,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.9341,critical,true,teams,false,,2026-06-18 15:29:46
753,957,6,kube-system,metrics-server-6162d13-d4a14,prod-usw2-eks,0.8048,high,false,email,true,duplicate within suppression window,2026-06-20 13:18:46
754,958,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.9278,critical,true,email,false,,2026-06-07 23:38:51
755,959,10,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.8246,high,true,teams,false,,2026-06-06 18:30:13
756,960,14,search,indexer-6af7422-f66fc,dr-use1-eks,0.7926,high,true,pagerduty,false,,2026-06-16 12:40:00
757,961,7,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.6928,high,true,teams,false,,2026-06-22 10:18:50
758,962,1,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.7266,high,true,teams,false,,2026-06-19 06:09:13
759,965,2,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.6116,medium,false,teams,true,duplicate within suppression window,2026-06-21 10:11:30
760,966,5,payments,payments-api-2729261-453da,staging-use2-eks,0.7009,high,false,slack,true,duplicate within suppression window,2026-05-31 16:57:29
761,967,1,orders,orders-api-7f89525-97cdd,prod-use2-eks,0.7717,high,true,pagerduty,false,,2026-06-21 23:34:22
762,968,5,search,search-api-be84964-d972c,dr-use1-eks,0.6737,high,true,email,false,,2026-06-18 18:08:42
763,969,5,kube-system,coredns-e513a45-fb7bf,prod-use2-eks,0.6358,medium,true,slack,false,,2026-06-11 04:18:51
764,971,2,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.895,critical,true,email,false,,2026-06-15 09:38:12
765,972,1,orders,orders-api-cbca488-26609,prod-usw2-eks,0.9324,critical,true,teams,false,,2026-06-20 11:07:35
766,973,10,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.7613,high,true,teams,false,,2026-06-22 21:51:08
767,974,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.7183,high,true,pagerduty,false,,2026-06-20 16:32:01
768,975,14,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.7239,high,true,slack,false,,2026-06-23 06:23:38
769,976,1,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.9157,critical,true,teams,false,,2026-06-19 07:33:03
770,977,1,checkout,cart-svc-527eb80-045c0,prod-use2-eks,0.8506,critical,false,teams,true,duplicate within suppression window,2026-06-23 00:22:25
771,978,13,notifications,notifications-1938743-28dca,prod-use2-eks,0.7235,high,true,teams,false,,2026-06-10 02:24:33
772,979,3,notifications,notifications-1938743-28dca,prod-use2-eks,0.9669,critical,true,email,false,,2026-06-05 21:14:51
773,980,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.8494,high,true,teams,false,,2026-06-04 19:19:28
774,982,1,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.7596,high,true,teams,false,,2026-06-16 12:15:29
775,986,2,identity,session-store-4732511-0dba8,prod-use2-eks,0.7868,high,true,teams,false,,2026-06-19 11:47:06
776,987,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.7646,high,true,slack,false,,2026-06-06 17:12:02
777,988,13,ledger,ledger-svc-204e643-7d23b,prod-use2-eks,0.7866,high,true,pagerduty,false,,2026-06-18 15:03:32
778,990,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.7767,high,true,teams,false,,2026-06-20 14:20:29
779,991,1,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.7982,high,true,teams,false,,2026-06-03 20:20:45
780,992,14,kube-system,metrics-server-6162d13-d4a14,prod-usw2-eks,0.8149,high,true,email,false,,2026-06-16 18:53:40
781,993,6,search,indexer-6af7422-f66fc,dr-use1-eks,0.7535,high,true,teams,false,,2026-06-04 12:25:32
782,994,6,search,indexer-6af7422-f66fc,dr-use1-eks,0.8687,critical,true,pagerduty,false,,2026-06-03 22:52:34
783,995,3,notifications,notifications-1938743-28dca,prod-use2-eks,0.6604,high,true,slack,false,,2026-06-14 09:38:05
784,996,6,checkout,checkout-web-aca9086-f5fe6,staging-use2-eks,0.6084,medium,true,email,false,,2026-06-23 07:07:20
785,997,10,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.9511,critical,true,teams,false,,2026-06-09 16:12:36
786,998,10,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.6238,medium,true,teams,false,,2026-06-22 08:08:43
787,1000,7,identity,session-store-a097c68-649a1,staging-use2-eks,0.712,high,true,teams,false,,2026-06-07 10:06:12
788,1002,2,orders,orders-api-402bb51-ad48f,prod-usw2-eks,0.744,high,false,teams,true,duplicate within suppression window,2026-06-22 07:26:28
789,1007,10,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.601,medium,true,email,false,,2026-06-21 09:11:16
790,1009,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.6219,medium,true,teams,false,,2026-06-13 09:01:48
791,1010,13,orders,orders-api-8330e48-f22f4,dr-use1-eks,0.6203,medium,true,slack,false,,2026-06-12 04:31:06
792,1011,10,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.9097,critical,false,pagerduty,true,duplicate within suppression window,2026-06-16 11:44:59
793,1012,6,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.654,high,true,slack,false,,2026-06-23 00:33:39
794,1013,4,checkout,checkout-web-0101b48-2b2af,prod-use2-eks,0.7758,high,true,email,false,,2026-06-13 15:10:25
795,1014,13,identity,session-store-a097c68-649a1,staging-use2-eks,0.6471,medium,true,slack,false,,2026-06-07 12:46:58
796,1016,10,payments,payments-api-b9a1287-dbbfe,prod-usw2-eks,0.744,high,true,email,false,,2026-06-04 19:17:34
797,1017,13,orders,orders-api-8330e48-f22f4,dr-use1-eks,0.891,critical,true,teams,false,,2026-06-09 07:34:10
798,1018,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.7501,high,true,teams,false,,2026-06-23 00:21:01
799,1019,5,orders,orders-worker-b907131-2627d,prod-usw2-eks,0.8841,critical,true,teams,false,,2026-06-21 19:29:47
800,1020,5,kube-system,coredns-47d4438-c55d7,prod-use2-eks,0.6324,medium,true,teams,false,,2026-06-07 11:24:01
801,1021,5,orders,orders-worker-8482791-f2d9f,prod-usw2-eks,0.968,critical,true,pagerduty,false,,2026-06-19 14:27:14
802,1023,2,payments,payments-api-c9c2b74-00142,prod-use2-eks,0.6745,high,true,email,false,,2026-06-23 07:07:05
803,1024,5,orders,orders-worker-b907131-2627d,prod-usw2-eks,0.7851,high,true,email,false,,2026-06-19 13:58:08
804,1025,10,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.8245,high,true,pagerduty,false,,2026-06-18 16:46:09
805,1026,4,checkout,checkout-web-0101b48-2b2af,prod-use2-eks,0.8207,high,false,teams,true,duplicate within suppression window,2026-06-09 01:25:39
806,1027,2,orders,orders-api-cbca488-26609,prod-usw2-eks,0.9694,critical,true,teams,false,,2026-06-18 03:58:26
807,1028,10,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.9254,critical,true,teams,false,,2026-06-19 20:47:10
808,1030,5,payments,payments-api-2729261-453da,staging-use2-eks,0.9287,critical,true,teams,false,,2026-06-04 08:04:29
809,1031,5,orders,orders-worker-8482791-f2d9f,prod-usw2-eks,0.6743,high,true,teams,false,,2026-06-18 12:02:52
810,1032,10,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.9496,critical,true,slack,false,,2026-06-18 19:13:00
811,1034,2,payments,payments-worker-bbc0947-0aa1a,prod-usw2-eks,0.8852,critical,true,slack,false,,2026-06-15 09:40:47
812,1035,4,payments,payments-worker-1d1bf52-dff66,prod-usw2-eks,0.8665,critical,false,teams,true,duplicate within suppression window,2026-06-16 09:12:02
813,1036,7,search,search-api-1605640-8abaf,staging-use2-eks,0.9594,critical,true,pagerduty,false,,2026-06-22 03:21:34
814,1037,10,identity,session-store-4732511-0dba8,prod-use2-eks,0.8838,critical,true,teams,false,,2026-06-08 12:19:13
815,1039,1,payments,payments-api-7fa4649-debd8,prod-use2-eks,0.9184,critical,true,pagerduty,false,,2026-06-23 05:04:54
816,1041,14,checkout,checkout-web-aca9086-f5fe6,staging-use2-eks,0.92,critical,true,teams,false,,2026-06-22 16:43:46
817,1043,1,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.9116,critical,true,email,false,,2026-06-22 20:57:37
818,1044,4,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.8664,critical,false,slack,true,duplicate within suppression window,2026-06-15 02:23:38
819,1045,2,identity,session-store-4732511-0dba8,prod-use2-eks,0.8471,high,false,pagerduty,true,duplicate within suppression window,2026-06-16 20:42:16
820,1046,10,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.7953,high,false,email,true,duplicate within suppression window,2026-06-22 13:38:15
821,1047,7,platform,image-resizer-7bb3c89-50e74,prod-use2-eks,0.8007,high,true,pagerduty,false,,2026-06-20 23:55:45
822,1048,2,checkout,cart-svc-527eb80-045c0,prod-use2-eks,0.8335,high,false,email,true,duplicate within suppression window,2026-06-13 10:07:21
823,1049,1,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.8274,high,true,teams,false,,2026-06-14 04:35:08
824,1050,4,orders,orders-api-cbca488-26609,prod-usw2-eks,0.6618,high,false,teams,true,duplicate within suppression window,2026-06-23 04:59:26
825,1051,2,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.8559,critical,true,slack,false,,2026-06-18 15:52:09
826,1055,6,checkout,checkout-web-aca9086-f5fe6,staging-use2-eks,0.7629,high,true,teams,false,,2026-06-22 23:59:33
827,1056,6,search,indexer-6af7422-f66fc,dr-use1-eks,0.9672,critical,true,slack,false,,2026-06-08 16:32:02
828,1057,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.6111,medium,true,pagerduty,false,,2026-06-18 05:35:34
829,1059,1,orders,orders-api-cbca488-26609,prod-usw2-eks,0.9563,critical,true,slack,false,,2026-06-23 04:27:52
830,1061,4,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.9218,critical,false,teams,true,duplicate within suppression window,2026-06-22 02:50:39
831,1062,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.612,medium,false,pagerduty,true,duplicate within suppression window,2026-06-19 00:00:33
832,1063,5,checkout,cart-svc-0a94879-c1bba,prod-usw2-eks,0.6061,medium,true,slack,false,,2026-06-12 16:26:02
833,1064,6,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.8719,critical,true,pagerduty,false,,2026-06-23 08:50:09
834,1065,1,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.8103,high,true,teams,false,,2026-06-07 10:58:57
835,1066,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.8431,high,true,slack,false,,2026-06-06 08:42:45
836,1067,13,ledger,ledger-svc-f4a6d64-16dde,prod-use2-eks,0.867,critical,true,slack,false,,2026-06-19 00:43:14
837,1069,5,search,search-api-8352074-5b766,prod-usw2-eks,0.7226,high,true,teams,false,,2026-06-20 10:07:36
838,1070,1,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.9295,critical,true,teams,false,,2026-06-02 13:42:04
839,1071,5,search,search-api-8352074-5b766,prod-usw2-eks,0.9299,critical,true,email,false,,2026-06-12 20:26:34
840,1072,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.6289,medium,true,teams,false,,2026-06-08 08:25:51
841,1075,13,ledger,ledger-svc-f4a6d64-16dde,prod-use2-eks,0.8823,critical,true,teams,false,,2026-06-20 23:06:45
842,1076,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.738,high,true,pagerduty,false,,2026-06-04 22:53:20
843,1077,10,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.7513,high,true,slack,false,,2026-06-20 17:04:41
844,1081,5,orders,orders-worker-8482791-f2d9f,prod-usw2-eks,0.9168,critical,true,teams,false,,2026-06-21 04:27:23
845,1082,5,ledger,ledger-svc-2014124-29b88,prod-usw2-eks,0.8615,critical,true,teams,false,,2026-06-16 22:30:39
846,1085,14,search,indexer-6af7422-f66fc,dr-use1-eks,0.6031,medium,false,teams,true,duplicate within suppression window,2026-06-16 03:07:28
847,1086,13,platform,config-svc-027a395-39a4d,prod-use2-eks,0.628,medium,false,teams,true,duplicate within suppression window,2026-06-21 03:10:13
848,1087,2,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.6694,high,true,email,false,,2026-06-23 11:49:28
849,1088,1,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.7278,high,true,teams,false,,2026-06-15 08:58:51
850,1090,7,platform,image-resizer-7bb3c89-50e74,prod-use2-eks,0.9619,critical,true,slack,false,,2026-06-20 06:39:13
851,1092,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.7785,high,true,teams,false,,2026-06-21 11:13:12
852,1093,2,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.7088,high,true,pagerduty,false,,2026-06-14 04:50:39
853,1097,10,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.8662,critical,true,teams,false,,2026-06-17 02:53:01
854,1098,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.8026,high,true,slack,false,,2026-06-05 00:45:41
855,1099,10,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.6806,high,true,email,false,,2026-06-18 02:11:47
856,1101,2,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.6498,medium,true,slack,false,,2026-05-31 23:29:05
857,1102,7,platform,image-resizer-7bb3c89-50e74,prod-use2-eks,0.7742,high,true,teams,false,,2026-06-22 06:18:06
858,1103,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.7989,high,true,slack,false,,2026-06-21 10:00:08
859,1104,1,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.78,high,true,email,false,,2026-06-12 18:12:08
860,1105,2,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.6195,medium,true,pagerduty,false,,2026-06-15 12:56:11
861,1106,5,ledger,ledger-svc-2014124-29b88,prod-usw2-eks,0.9085,critical,true,teams,false,,2026-06-17 22:00:41
862,1108,1,payments,payments-worker-1d1bf52-dff66,prod-usw2-eks,0.7207,high,true,email,false,,2026-06-20 16:46:48
863,1109,10,payments,payments-api-c9c2b74-00142,prod-use2-eks,0.8509,critical,true,email,false,,2026-06-22 19:04:08
864,1110,1,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.8127,high,true,pagerduty,false,,2026-06-16 05:13:31
865,1112,6,checkout,checkout-web-aca9086-f5fe6,staging-use2-eks,0.6552,high,false,email,true,duplicate within suppression window,2026-06-22 17:58:20
866,1113,6,search,indexer-6af7422-f66fc,dr-use1-eks,0.8489,high,true,pagerduty,false,,2026-06-06 18:31:17
867,1114,13,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.8103,high,true,teams,false,,2026-06-22 02:23:16
868,1115,5,kube-system,coredns-47d4438-c55d7,prod-use2-eks,0.8291,high,true,slack,false,,2026-06-10 15:51:50
869,1118,5,kube-system,coredns-e513a45-fb7bf,prod-use2-eks,0.6568,high,true,teams,false,,2026-06-05 17:35:24
