id,pod_name,namespace,cluster_name,metric_name,mean_value,stddev_value,p95_value,min_value,max_value,sample_count,window_days,computed_at
1053,coredns-4a8b365-1d9fc,kube-system,prod-usw2-eks,container_network_receive_bytes_total,2458.857,295.063,3442.4,1229.429,4671.829,2247,7,2026-06-22 11:36:31
1054,coredns-4a8b365-1d9fc,kube-system,prod-usw2-eks,go_gc_duration_seconds,484.87,58.184,678.818,242.435,921.253,1017,7,2026-06-21 18:33:50
1055,coredns-4a8b365-1d9fc,kube-system,prod-usw2-eks,process_open_fds,2051.909,246.229,2872.672,1025.954,3898.626,3622,7,2026-06-22 13:56:17
1056,coredns-4a8b365-1d9fc,kube-system,prod-usw2-eks,tcp_established,4733.794,568.055,6627.311,2366.897,8994.208,4686,7,2026-06-23 09:58:56
1057,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,container_memory_working_set_bytes,3555.871,426.704,4978.219,1777.935,6756.154,3615,7,2026-06-22 05:59:29
1058,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,container_cpu_usage_seconds_total,2215.657,265.879,3101.92,1107.828,4209.748,3991,7,2026-06-23 00:27:41
1059,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,container_memory_rss,1008.103,120.972,1411.344,504.051,1915.395,4492,7,2026-06-22 09:48:12
1060,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,kube_pod_container_status_restarts_total,259.063,31.088,362.688,129.532,492.22,1700,7,2026-06-23 01:58:29
1061,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,http_request_duration_ms,4494.265,539.312,6291.971,2247.132,8539.103,1080,7,2026-06-23 10:09:34
1062,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,http_requests_total,871.128,104.535,1219.579,435.564,1655.143,4956,7,2026-06-23 11:56:53
1063,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,container_fs_usage_bytes,496.484,59.578,695.078,248.242,943.32,1362,7,2026-06-21 13:34:37
1064,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,container_network_receive_bytes_total,4005.618,480.674,5607.865,2002.809,7610.674,2253,7,2026-06-23 03:25:12
1065,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,go_gc_duration_seconds,814.556,97.747,1140.379,407.278,1547.657,4769,7,2026-06-22 10:01:02
1066,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,process_open_fds,844.973,101.397,1182.962,422.487,1605.449,544,7,2026-06-22 14:38:07
1067,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,tcp_established,2224.72,266.966,3114.608,1112.36,4226.968,3018,7,2026-06-22 00:09:10
1068,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,container_memory_working_set_bytes,3752.443,450.293,5253.42,1876.221,7129.642,2342,7,2026-06-21 19:04:06
1069,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,container_cpu_usage_seconds_total,669.028,80.283,936.639,334.514,1271.153,2376,7,2026-06-22 21:06:46
1070,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,container_memory_rss,3986.225,478.347,5580.715,1993.112,7573.827,2584,7,2026-06-22 23:45:17
1071,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,kube_pod_container_status_restarts_total,1085.848,130.302,1520.187,542.924,2063.111,3163,7,2026-06-22 12:22:52
1072,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,http_request_duration_ms,3409.239,409.109,4772.934,1704.619,6477.553,1673,7,2026-06-22 22:52:04
1073,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,http_requests_total,3816.341,457.961,5342.877,1908.17,7251.048,2813,7,2026-06-22 20:05:21
1074,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,container_fs_usage_bytes,170.276,20.433,238.386,85.138,323.524,4422,7,2026-06-21 20:56:29
1075,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,container_network_receive_bytes_total,3517.769,422.132,4924.877,1758.885,6683.761,1047,7,2026-06-22 23:37:23
1076,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,go_gc_duration_seconds,1990.721,238.886,2787.009,995.36,3782.369,3761,7,2026-06-22 11:07:31
1077,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,process_open_fds,4208.609,505.033,5892.053,2104.305,7996.357,616,7,2026-06-22 16:54:45
1078,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,tcp_established,3823.491,458.819,5352.887,1911.745,7264.633,798,7,2026-06-23 01:40:35
1079,search-api-1605640-8abaf,search,staging-use2-eks,container_memory_working_set_bytes,3949.983,473.998,5529.976,1974.991,7504.967,1376,7,2026-06-22 11:50:29
1080,search-api-1605640-8abaf,search,staging-use2-eks,container_cpu_usage_seconds_total,4801.912,576.229,6722.677,2400.956,9123.633,2359,7,2026-06-22 06:14:22
1081,search-api-1605640-8abaf,search,staging-use2-eks,container_memory_rss,3813.879,457.666,5339.431,1906.94,7246.371,3504,7,2026-06-23 05:48:14
1082,search-api-1605640-8abaf,search,staging-use2-eks,kube_pod_container_status_restarts_total,658.48,79.018,921.872,329.24,1251.112,1139,7,2026-06-21 17:18:58
1083,search-api-1605640-8abaf,search,staging-use2-eks,http_request_duration_ms,194.365,23.324,272.111,97.183,369.294,4021,7,2026-06-22 08:39:03
1084,search-api-1605640-8abaf,search,staging-use2-eks,http_requests_total,2940.615,352.874,4116.861,1470.308,5587.169,819,7,2026-06-22 09:19:46
1085,search-api-1605640-8abaf,search,staging-use2-eks,container_fs_usage_bytes,1237.095,148.451,1731.933,618.548,2350.481,1443,7,2026-06-21 18:11:19
1086,search-api-1605640-8abaf,search,staging-use2-eks,container_network_receive_bytes_total,861.676,103.401,1206.346,430.838,1637.184,1188,7,2026-06-23 07:41:45
1087,search-api-1605640-8abaf,search,staging-use2-eks,go_gc_duration_seconds,4415.663,529.88,6181.928,2207.831,8389.759,657,7,2026-06-22 22:03:36
1088,search-api-1605640-8abaf,search,staging-use2-eks,process_open_fds,4552.161,546.259,6373.025,2276.081,8649.106,1531,7,2026-06-22 06:37:08
1089,search-api-1605640-8abaf,search,staging-use2-eks,tcp_established,2537.279,304.474,3552.191,1268.64,4820.831,1911,7,2026-06-22 20:33:40
1090,search-api-8ca0b98-505ff,search,staging-use2-eks,container_memory_working_set_bytes,316.342,37.961,442.878,158.171,601.049,4420,7,2026-06-21 14:04:51
1091,search-api-8ca0b98-505ff,search,staging-use2-eks,container_cpu_usage_seconds_total,2924.962,350.995,4094.947,1462.481,5557.429,2743,7,2026-06-21 13:35:31
1092,search-api-8ca0b98-505ff,search,staging-use2-eks,container_memory_rss,909.493,109.139,1273.29,454.746,1728.036,975,7,2026-06-23 07:18:39
1093,search-api-8ca0b98-505ff,search,staging-use2-eks,kube_pod_container_status_restarts_total,1963.68,235.642,2749.152,981.84,3730.992,1886,7,2026-06-22 20:35:17
1094,search-api-8ca0b98-505ff,search,staging-use2-eks,http_request_duration_ms,1596.338,191.561,2234.873,798.169,3033.042,982,7,2026-06-22 06:59:53
1095,search-api-8ca0b98-505ff,search,staging-use2-eks,http_requests_total,1913.835,229.66,2679.369,956.917,3636.286,4728,7,2026-06-22 00:04:40
1096,search-api-8ca0b98-505ff,search,staging-use2-eks,container_fs_usage_bytes,1022.506,122.701,1431.509,511.253,1942.762,3182,7,2026-06-22 05:45:47
1097,search-api-8ca0b98-505ff,search,staging-use2-eks,container_network_receive_bytes_total,888.651,106.638,1244.111,444.325,1688.437,2800,7,2026-06-22 04:48:00
1098,search-api-8ca0b98-505ff,search,staging-use2-eks,go_gc_duration_seconds,1924.353,230.922,2694.094,962.176,3656.27,2038,7,2026-06-22 05:12:26
1099,search-api-8ca0b98-505ff,search,staging-use2-eks,process_open_fds,3087.69,370.523,4322.767,1543.845,5866.612,2413,7,2026-06-21 18:52:51
1100,search-api-8ca0b98-505ff,search,staging-use2-eks,tcp_established,4212.359,505.483,5897.303,2106.18,8003.483,1404,7,2026-06-23 01:51:52
1101,notifications-26e9347-44fc8,notifications,staging-use2-eks,container_memory_working_set_bytes,2760.782,331.294,3865.095,1380.391,5245.486,3986,7,2026-06-22 05:56:09
1102,notifications-26e9347-44fc8,notifications,staging-use2-eks,container_cpu_usage_seconds_total,677.851,81.342,948.992,338.926,1287.918,1696,7,2026-06-22 06:44:14
1103,notifications-26e9347-44fc8,notifications,staging-use2-eks,container_memory_rss,23.644,2.837,33.102,11.822,44.924,2922,7,2026-06-22 08:40:17
1104,notifications-26e9347-44fc8,notifications,staging-use2-eks,kube_pod_container_status_restarts_total,4475.004,537.0,6265.006,2237.502,8502.508,1803,7,2026-06-22 17:40:32
1105,notifications-26e9347-44fc8,notifications,staging-use2-eks,http_request_duration_ms,3684.881,442.186,5158.833,1842.441,7001.274,1429,7,2026-06-21 12:00:04
1106,notifications-26e9347-44fc8,notifications,staging-use2-eks,http_requests_total,2828.66,339.439,3960.124,1414.33,5374.454,4820,7,2026-06-21 22:31:35
1107,notifications-26e9347-44fc8,notifications,staging-use2-eks,container_fs_usage_bytes,4156.304,498.756,5818.826,2078.152,7896.978,553,7,2026-06-21 18:50:20
1108,notifications-26e9347-44fc8,notifications,staging-use2-eks,container_network_receive_bytes_total,363.973,43.677,509.563,181.987,691.549,1480,7,2026-06-23 11:55:39
1109,notifications-26e9347-44fc8,notifications,staging-use2-eks,go_gc_duration_seconds,3029.664,363.56,4241.529,1514.832,5756.361,1793,7,2026-06-22 09:30:26
1110,notifications-26e9347-44fc8,notifications,staging-use2-eks,process_open_fds,1770.403,212.448,2478.565,885.202,3363.766,3330,7,2026-06-23 07:09:02
1111,notifications-26e9347-44fc8,notifications,staging-use2-eks,tcp_established,3807.321,456.879,5330.25,1903.661,7233.911,1405,7,2026-06-21 13:58:38
1112,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,container_memory_working_set_bytes,4502.53,540.304,6303.542,2251.265,8554.807,2695,7,2026-06-22 05:19:19
1113,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,container_cpu_usage_seconds_total,3482.498,417.9,4875.497,1741.249,6616.746,2460,7,2026-06-23 09:52:34
1114,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,container_memory_rss,1961.3,235.356,2745.82,980.65,3726.469,2597,7,2026-06-23 09:59:17
1115,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,kube_pod_container_status_restarts_total,652.631,78.316,913.683,326.315,1239.998,4192,7,2026-06-22 14:51:08
1116,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,http_request_duration_ms,1277.251,153.27,1788.152,638.626,2426.778,4159,7,2026-06-22 19:58:41
1117,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,http_requests_total,1050.498,126.06,1470.697,525.249,1995.946,2964,7,2026-06-23 00:10:22
1118,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,container_fs_usage_bytes,1286.322,154.359,1800.851,643.161,2444.012,2567,7,2026-06-23 00:12:11
1119,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,container_network_receive_bytes_total,1512.261,181.471,2117.165,756.13,2873.295,4445,7,2026-06-22 13:17:20
1120,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,go_gc_duration_seconds,1558.12,186.974,2181.367,779.06,2960.427,2991,7,2026-06-21 22:47:14
1121,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,process_open_fds,2506.597,300.792,3509.236,1253.298,4762.534,3495,7,2026-06-22 11:35:12
1122,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,tcp_established,1761.548,211.386,2466.167,880.774,3346.94,4185,7,2026-06-22 05:46:39
1123,session-store-a097c68-649a1,identity,staging-use2-eks,container_memory_working_set_bytes,16.914,2.03,23.679,8.457,32.136,4878,7,2026-06-23 02:55:49
1124,session-store-a097c68-649a1,identity,staging-use2-eks,container_cpu_usage_seconds_total,223.035,26.764,312.249,111.518,423.767,523,7,2026-06-23 07:55:06
1125,session-store-a097c68-649a1,identity,staging-use2-eks,container_memory_rss,241.931,29.032,338.704,120.966,459.669,2763,7,2026-06-22 23:17:30
1126,session-store-a097c68-649a1,identity,staging-use2-eks,kube_pod_container_status_restarts_total,4902.625,588.315,6863.675,2451.313,9314.988,2446,7,2026-06-22 22:37:00
1127,session-store-a097c68-649a1,identity,staging-use2-eks,http_request_duration_ms,2485.906,298.309,3480.268,1242.953,4723.221,2566,7,2026-06-23 01:19:06
1128,session-store-a097c68-649a1,identity,staging-use2-eks,http_requests_total,4604.311,552.517,6446.035,2302.155,8748.19,3263,7,2026-06-22 14:51:17
1129,session-store-a097c68-649a1,identity,staging-use2-eks,container_fs_usage_bytes,3068.428,368.211,4295.8,1534.214,5830.014,3637,7,2026-06-21 17:43:43
1130,session-store-a097c68-649a1,identity,staging-use2-eks,container_network_receive_bytes_total,4047.733,485.728,5666.827,2023.867,7690.694,1105,7,2026-06-23 00:14:06
1131,session-store-a097c68-649a1,identity,staging-use2-eks,go_gc_duration_seconds,4236.108,508.333,5930.551,2118.054,8048.605,1858,7,2026-06-21 15:02:43
1132,session-store-a097c68-649a1,identity,staging-use2-eks,process_open_fds,4446.573,533.589,6225.202,2223.287,8448.489,3958,7,2026-06-23 04:29:15
1133,session-store-a097c68-649a1,identity,staging-use2-eks,tcp_established,343.098,41.172,480.337,171.549,651.886,1877,7,2026-06-21 13:41:08
1134,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,container_memory_working_set_bytes,3336.839,400.421,4671.575,1668.42,6339.994,4219,7,2026-06-21 21:19:03
1135,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,container_cpu_usage_seconds_total,1523.81,182.857,2133.335,761.905,2895.24,4194,7,2026-06-23 09:26:06
1136,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,container_memory_rss,2644.319,317.318,3702.046,1322.159,5024.205,1866,7,2026-06-21 14:03:11
1137,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,kube_pod_container_status_restarts_total,1363.959,163.675,1909.542,681.979,2591.522,2649,7,2026-06-23 11:42:20
1138,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,http_request_duration_ms,2107.792,252.935,2950.909,1053.896,4004.806,2688,7,2026-06-22 02:44:30
1139,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,http_requests_total,3524.962,422.995,4934.947,1762.481,6697.428,3982,7,2026-06-23 08:16:58
1140,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,container_fs_usage_bytes,2066.774,248.013,2893.484,1033.387,3926.871,4572,7,2026-06-23 05:11:44
1141,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,container_network_receive_bytes_total,4238.2,508.584,5933.48,2119.1,8052.579,649,7,2026-06-22 16:53:24
1142,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,go_gc_duration_seconds,4693.324,563.199,6570.653,2346.662,8917.315,3783,7,2026-06-22 17:51:55
1143,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,process_open_fds,1564.954,187.794,2190.935,782.477,2973.412,2421,7,2026-06-21 14:45:33
1144,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,tcp_established,2327.03,279.244,3257.842,1163.515,4421.357,4733,7,2026-06-22 12:02:41
1145,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,container_memory_working_set_bytes,598.357,71.803,837.699,299.178,1136.877,4862,7,2026-06-22 21:29:46
1146,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,container_cpu_usage_seconds_total,3542.557,425.107,4959.579,1771.278,6730.857,1139,7,2026-06-22 02:11:11
1147,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,container_memory_rss,1211.005,145.321,1695.407,605.503,2300.91,1599,7,2026-06-23 08:33:53
1148,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,kube_pod_container_status_restarts_total,3621.865,434.624,5070.611,1810.932,6881.543,3817,7,2026-06-22 10:46:14
1149,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,http_request_duration_ms,2211.78,265.414,3096.492,1105.89,4202.382,2823,7,2026-06-21 15:08:19
1150,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,http_requests_total,4637.955,556.555,6493.137,2318.978,8812.115,1359,7,2026-06-21 23:24:01
1151,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,container_fs_usage_bytes,3706.231,444.748,5188.723,1853.115,7041.839,933,7,2026-06-22 00:45:37
1152,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,container_network_receive_bytes_total,1393.608,167.233,1951.051,696.804,2647.855,1762,7,2026-06-23 08:08:37
1153,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,go_gc_duration_seconds,3902.639,468.317,5463.695,1951.32,7415.014,4175,7,2026-06-21 12:38:30
1154,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,process_open_fds,489.057,58.687,684.68,244.529,929.209,2883,7,2026-06-21 12:48:21
1155,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,tcp_established,311.086,37.33,435.521,155.543,591.064,681,7,2026-06-22 00:51:25
1156,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,container_memory_working_set_bytes,1195.559,143.467,1673.783,597.78,2271.562,4404,7,2026-06-23 03:36:33
1157,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,container_cpu_usage_seconds_total,1633.456,196.015,2286.838,816.728,3103.566,2166,7,2026-06-22 06:26:03
1158,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,container_memory_rss,144.592,17.351,202.429,72.296,274.725,1845,7,2026-06-23 05:11:28
1159,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,kube_pod_container_status_restarts_total,1658.597,199.032,2322.035,829.298,3151.334,4380,7,2026-06-21 21:04:50
1160,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,http_request_duration_ms,4660.482,559.258,6524.675,2330.241,8854.916,1996,7,2026-06-22 17:48:04
1161,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,http_requests_total,1839.834,220.78,2575.767,919.917,3495.684,3954,7,2026-06-22 07:23:11
1162,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,container_fs_usage_bytes,605.912,72.709,848.277,302.956,1151.233,4674,7,2026-06-21 22:52:06
1163,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,container_network_receive_bytes_total,3170.56,380.467,4438.784,1585.28,6024.064,2598,7,2026-06-23 11:07:53
1164,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,go_gc_duration_seconds,2171.612,260.593,3040.257,1085.806,4126.064,602,7,2026-06-22 01:36:45
1165,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,process_open_fds,2657.562,318.907,3720.586,1328.781,5049.367,1374,7,2026-06-22 12:49:26
1166,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,tcp_established,2354.108,282.493,3295.752,1177.054,4472.806,4301,7,2026-06-23 09:20:41
1167,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,container_memory_working_set_bytes,3069.681,368.362,4297.553,1534.84,5832.394,945,7,2026-06-22 01:25:08
1168,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,container_cpu_usage_seconds_total,3713.202,445.584,5198.483,1856.601,7055.085,4345,7,2026-06-21 23:54:09
1169,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,container_memory_rss,3981.707,477.805,5574.39,1990.854,7565.244,4499,7,2026-06-22 22:19:52
1170,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,kube_pod_container_status_restarts_total,3664.506,439.741,5130.308,1832.253,6962.561,2170,7,2026-06-22 17:32:23
1171,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,http_request_duration_ms,548.513,65.822,767.918,274.257,1042.175,2981,7,2026-06-21 18:52:27
1172,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,http_requests_total,175.889,21.107,246.245,87.945,334.19,2153,7,2026-06-22 03:23:15
1173,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,container_fs_usage_bytes,2175.222,261.027,3045.311,1087.611,4132.922,2218,7,2026-06-23 08:34:36
1174,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,container_network_receive_bytes_total,1229.51,147.541,1721.314,614.755,2336.069,2710,7,2026-06-23 03:57:03
1175,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,go_gc_duration_seconds,45.133,5.416,63.186,22.566,85.752,3380,7,2026-06-23 05:56:21
1176,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,process_open_fds,2511.472,301.377,3516.06,1255.736,4771.796,3080,7,2026-06-22 06:17:26
1177,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,tcp_established,4174.79,500.975,5844.706,2087.395,7932.101,1135,7,2026-06-21 12:34:46
1178,coredns-b16ea15-07544,kube-system,staging-use2-eks,container_memory_working_set_bytes,3062.479,367.498,4287.471,1531.24,5818.711,4427,7,2026-06-23 11:30:08
1179,coredns-b16ea15-07544,kube-system,staging-use2-eks,container_cpu_usage_seconds_total,3622.378,434.685,5071.329,1811.189,6882.518,930,7,2026-06-22 17:33:22
1180,coredns-b16ea15-07544,kube-system,staging-use2-eks,container_memory_rss,4312.829,517.539,6037.961,2156.415,8194.375,3542,7,2026-06-21 14:47:25
1181,coredns-b16ea15-07544,kube-system,staging-use2-eks,kube_pod_container_status_restarts_total,1838.907,220.669,2574.47,919.454,3493.924,1079,7,2026-06-22 03:33:32
1182,coredns-b16ea15-07544,kube-system,staging-use2-eks,http_request_duration_ms,2368.746,284.249,3316.244,1184.373,4500.617,812,7,2026-06-21 12:06:30
1183,coredns-b16ea15-07544,kube-system,staging-use2-eks,http_requests_total,3125.21,375.025,4375.294,1562.605,5937.899,1608,7,2026-06-21 13:05:54
1184,coredns-b16ea15-07544,kube-system,staging-use2-eks,container_fs_usage_bytes,2918.634,350.236,4086.087,1459.317,5545.404,4252,7,2026-06-22 02:02:20
1185,coredns-b16ea15-07544,kube-system,staging-use2-eks,container_network_receive_bytes_total,4561.479,547.377,6386.07,2280.739,8666.809,3185,7,2026-06-23 04:41:48
1186,coredns-b16ea15-07544,kube-system,staging-use2-eks,go_gc_duration_seconds,4914.719,589.766,6880.606,2457.359,9337.966,1238,7,2026-06-22 09:05:14
1187,coredns-b16ea15-07544,kube-system,staging-use2-eks,process_open_fds,4749.578,569.949,6649.409,2374.789,9024.198,3430,7,2026-06-21 13:40:29
1188,coredns-b16ea15-07544,kube-system,staging-use2-eks,tcp_established,2117.679,254.122,2964.751,1058.84,4023.591,2571,7,2026-06-23 03:07:37
1189,recommendation-2071c72-c0b22,search,staging-use2-eks,container_memory_working_set_bytes,367.748,44.13,514.848,183.874,698.722,4472,7,2026-06-21 13:21:44
1190,recommendation-2071c72-c0b22,search,staging-use2-eks,container_cpu_usage_seconds_total,375.752,45.09,526.053,187.876,713.929,4844,7,2026-06-22 19:01:36
1191,recommendation-2071c72-c0b22,search,staging-use2-eks,container_memory_rss,3282.251,393.87,4595.152,1641.126,6236.278,1721,7,2026-06-22 06:28:45
1192,recommendation-2071c72-c0b22,search,staging-use2-eks,kube_pod_container_status_restarts_total,140.019,16.802,196.026,70.009,266.036,3671,7,2026-06-22 13:21:19
1193,recommendation-2071c72-c0b22,search,staging-use2-eks,http_request_duration_ms,4668.195,560.183,6535.474,2334.098,8869.571,2154,7,2026-06-23 10:21:14
1194,recommendation-2071c72-c0b22,search,staging-use2-eks,http_requests_total,4832.642,579.917,6765.699,2416.321,9182.019,889,7,2026-06-23 03:27:10
1195,recommendation-2071c72-c0b22,search,staging-use2-eks,container_fs_usage_bytes,2308.74,277.049,3232.236,1154.37,4386.606,2119,7,2026-06-23 00:56:46
1196,recommendation-2071c72-c0b22,search,staging-use2-eks,container_network_receive_bytes_total,4370.123,524.415,6118.172,2185.061,8303.233,3694,7,2026-06-21 15:25:13
1197,recommendation-2071c72-c0b22,search,staging-use2-eks,go_gc_duration_seconds,4443.903,533.268,6221.464,2221.951,8443.415,3238,7,2026-06-22 13:25:54
1198,recommendation-2071c72-c0b22,search,staging-use2-eks,process_open_fds,4054.33,486.52,5676.062,2027.165,7703.227,790,7,2026-06-23 07:21:05
1199,recommendation-2071c72-c0b22,search,staging-use2-eks,tcp_established,141.434,16.972,198.008,70.717,268.725,4807,7,2026-06-23 04:48:12
1200,config-svc-929cd33-16be4,platform,staging-use2-eks,container_memory_working_set_bytes,3464.352,415.722,4850.092,1732.176,6582.268,1215,7,2026-06-23 07:35:31
1201,config-svc-929cd33-16be4,platform,staging-use2-eks,container_cpu_usage_seconds_total,3997.45,479.694,5596.431,1998.725,7595.156,2366,7,2026-06-22 10:16:29
1202,config-svc-929cd33-16be4,platform,staging-use2-eks,container_memory_rss,792.354,95.082,1109.295,396.177,1505.472,4011,7,2026-06-21 20:17:30
1203,config-svc-929cd33-16be4,platform,staging-use2-eks,kube_pod_container_status_restarts_total,1661.819,199.418,2326.547,830.91,3157.456,3293,7,2026-06-21 13:59:32
1204,config-svc-929cd33-16be4,platform,staging-use2-eks,http_request_duration_ms,3375.851,405.102,4726.191,1687.925,6414.117,3940,7,2026-06-22 13:00:41
1205,config-svc-929cd33-16be4,platform,staging-use2-eks,http_requests_total,2523.92,302.87,3533.489,1261.96,4795.449,903,7,2026-06-23 06:00:11
1206,config-svc-929cd33-16be4,platform,staging-use2-eks,container_fs_usage_bytes,4496.957,539.635,6295.74,2248.478,8544.218,4179,7,2026-06-21 20:54:27
1207,config-svc-929cd33-16be4,platform,staging-use2-eks,container_network_receive_bytes_total,4599.452,551.934,6439.232,2299.726,8738.958,2694,7,2026-06-23 04:29:22
1208,config-svc-929cd33-16be4,platform,staging-use2-eks,go_gc_duration_seconds,4860.288,583.235,6804.404,2430.144,9234.548,1602,7,2026-06-23 06:36:35
1209,config-svc-929cd33-16be4,platform,staging-use2-eks,process_open_fds,4511.366,541.364,6315.913,2255.683,8571.596,798,7,2026-06-22 17:21:54
1210,config-svc-929cd33-16be4,platform,staging-use2-eks,tcp_established,447.426,53.691,626.397,223.713,850.11,4805,7,2026-06-22 04:04:53
1211,payments-api-2729261-453da,payments,staging-use2-eks,container_memory_working_set_bytes,2274.676,272.961,3184.547,1137.338,4321.885,1820,7,2026-06-21 22:13:13
1212,payments-api-2729261-453da,payments,staging-use2-eks,container_cpu_usage_seconds_total,3851.448,462.174,5392.027,1925.724,7317.751,1222,7,2026-06-22 02:12:21
1213,payments-api-2729261-453da,payments,staging-use2-eks,container_memory_rss,2099.212,251.905,2938.896,1049.606,3988.502,2588,7,2026-06-21 23:48:47
1214,payments-api-2729261-453da,payments,staging-use2-eks,kube_pod_container_status_restarts_total,104.924,12.591,146.893,52.462,199.355,4394,7,2026-06-22 18:00:04
1215,payments-api-2729261-453da,payments,staging-use2-eks,http_request_duration_ms,845.046,101.406,1183.065,422.523,1605.588,3395,7,2026-06-22 20:01:55
1216,payments-api-2729261-453da,payments,staging-use2-eks,http_requests_total,2316.707,278.005,3243.39,1158.354,4401.744,2401,7,2026-06-22 21:59:15
1217,payments-api-2729261-453da,payments,staging-use2-eks,container_fs_usage_bytes,968.64,116.237,1356.096,484.32,1840.416,1286,7,2026-06-22 04:07:56
1218,payments-api-2729261-453da,payments,staging-use2-eks,container_network_receive_bytes_total,4521.088,542.531,6329.523,2260.544,8590.067,3022,7,2026-06-22 20:16:19
1219,payments-api-2729261-453da,payments,staging-use2-eks,go_gc_duration_seconds,4750.75,570.09,6651.049,2375.375,9026.424,4016,7,2026-06-23 09:24:15
1220,payments-api-2729261-453da,payments,staging-use2-eks,process_open_fds,4219.337,506.32,5907.071,2109.668,8016.74,3811,7,2026-06-22 15:48:20
1221,payments-api-2729261-453da,payments,staging-use2-eks,tcp_established,3492.505,419.101,4889.506,1746.252,6635.759,3063,7,2026-06-23 04:21:49
