id,feedback_id,prediction_id,pod_name,environment,expert_username,expert_role,accuracy_rating,usefulness_rating,timing_rating,remediation_quality,actual_leak_occurred,actual_time_to_leak_seconds,action_taken,action_effective,prevented_outage,expert_comments,suggested_improvements,false_positive_reason,false_negative_reason,model_should_learn,confidence_adjustment,feedback_timestamp,created_at,feedback_notes
907,9f565ed4-9739-e2ad-0366-1402183dfeb9,c3bc175f-e6cc-f14d-3ee9-1cc517343c96,payments-api-58c5e74-26d34,prod,mpatel,sre-lead,1,4,4,2,false,,restarted pod,true,false,"Spot-on, prevented an outage.",,"metric spike was a deploy, not a leak",,false,-0.09,2026-06-23 18:28:39,2026-06-23 12:00:00,
908,bb6af2b1-4bb9-1432-32ff-62a2fea5f09e,399eb3b7-9b3c-f9c1-54b2-29f389a2f481,session-store-a097c68-649a1,staging,mpatel,sre-lead,5,3,4,4,true,3246,monitored,false,false,"Spot-on, prevented an outage.",,,,true,-0.05,2026-06-22 20:03:44,2026-06-23 12:00:00,
909,4f411bed-b8af-b858-c378-2d9fa8c00994,3b19bfa3-e91c-4e14-acd6-55f720bf8831,orders-api-7f89525-97cdd,prod,jkim,platform-eng,3,3,5,2,false,,drained node,true,false,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,"metric spike was a deploy, not a leak",,false,-0.05,2026-06-07 17:58:35,2026-06-23 12:00:00,linked to INC-4994
910,b5f2cf3d-a920-30ef-9c8a-d919fe220acf,12011738-a8b0-4b3e-7b82-60cd9aaad296,cart-svc-882ca58-64a75,prod,achen,sre-oncall,5,2,2,4,true,6796,drained node,true,true,Useful but timing was a bit late.,tune threshold for staging,,,true,0.17,2026-06-17 03:05:37,2026-06-23 12:00:00,linked to INC-4553
911,90bfdea4-1929-ad77-7707-31608332faa4,38d96ba2-eedf-2bfa-377a-315b2cf2b277,search-api-be84964-d972c,dr,mpatel,sre-lead,1,2,2,3,false,,drained node,true,false,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,"metric spike was a deploy, not a leak",,false,-0.1,2026-06-05 02:14:45,2026-06-23 12:00:00,linked to INC-4187
912,5b97f210-91a8-be64-3795-dd361643a84c,d928b4dc-dd68-8b3c-ba1d-cb4d8d0a9337,config-svc-027a395-39a4d,prod,jkim,platform-eng,5,3,3,4,true,1130,scaled deployment,false,true,Accurate call on payments-api.,longer lookback window,,,true,0.11,2026-06-21 23:50:20,2026-06-23 12:00:00,
913,09b7eb3c-b01c-bca1-0344-78dc744a747a,1fa60cc2-5b62-fd99-5f5e-fe2807f3ae08,cart-svc-26a7d77-aafdc,prod,jkim,platform-eng,4,4,2,4,true,6790,monitored,true,false,Accurate call on payments-api.,,,,true,0.17,2026-06-16 21:36:50,2026-06-23 12:00:00,follow-up in retro
914,7accb252-9c11-1ea6-0768-1cacc6e37da2,1782699a-88bf-656e-75dd-6211cc40d086,auth-gateway-41b4f33-14ef9,staging,jkim,platform-eng,5,3,3,4,false,,restarted pod,false,false,Accurate call on payments-api.,add node-pressure feature,,,true,-0.04,2026-06-07 22:49:00,2026-06-23 12:00:00,
915,16f51e31-4ec9-7e80-7c08-75b4c1486bb3,bcb18834-2669-1708-06db-9b83a60341a7,ledger-svc-f4a6d64-16dde,prod,achen,sre-oncall,4,3,2,3,true,3796,scaled deployment,true,false,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,,,true,0.0,2026-06-23 19:23:59,2026-06-23 12:00:00,
916,b95d3804-79dc-a319-2731-ecc75e296d2f,43efc594-c320-a447-fa03-853d1520b5ed,payments-api-423b015-b80bd,prod,jkim,platform-eng,5,4,3,2,true,6211,scaled deployment,true,true,"Spot-on, prevented an outage.",longer lookback window,,,true,-0.02,2026-06-04 21:36:10,2026-06-23 12:00:00,linked to INC-4208
917,3cd9663a-72a4-1024-c194-1d7e04a62710,5730d26e-ced1-c3bf-45c2-74cb9230afbf,payments-worker-bbc0947-0aa1a,prod,lwong,sre-oncall,2,4,5,5,false,,drained node,false,false,Useful but timing was a bit late.,tune threshold for staging,"metric spike was a deploy, not a leak",,false,0.14,2026-06-17 05:45:32,2026-06-23 12:00:00,
918,3cb4ab25-37df-ade9-ec73-e13b651bfd91,6b2012a2-01da-b5bd-3aad-88acdd409c23,session-store-a097c68-649a1,staging,rsingh,sre-lead,2,3,3,5,false,,raised memory limit,true,false,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,"metric spike was a deploy, not a leak",,false,-0.16,2026-06-18 23:02:13,2026-06-23 12:00:00,linked to INC-4918
919,4ad4c3d8-88ac-9880-037d-dbeeba273ce8,a3c276ea-481b-8208-ef59-598ab542666d,session-store-1ac5266-1ca26,prod,jkim,platform-eng,5,4,5,4,true,6165,raised memory limit,true,true,Accurate call on payments-api.,tune threshold for staging,,,true,0.1,2026-06-15 23:57:22,2026-06-23 12:00:00,follow-up in retro
920,4606bf26-0eef-6d4f-e5c9-e90aab9c5956,714a5805-d31f-cecc-e88c-091df554a84e,cart-svc-26a7d77-aafdc,prod,jkim,platform-eng,4,3,4,3,true,2205,restarted pod,true,false,Accurate call on payments-api.,tune threshold for staging,,,true,0.07,2026-06-20 21:36:46,2026-06-23 12:00:00,
921,5eb03773-b3af-d487-0d87-dd08f44715b4,e2fd7af6-be34-ea20-5607-23b3c36c988c,checkout-web-0101b48-2b2af,prod,lwong,sre-oncall,5,5,3,5,true,3737,restarted pod,true,true,Accurate call on payments-api.,longer lookback window,,,true,0.15,2026-06-23 12:50:59,2026-06-23 12:00:00,follow-up in retro
922,f6e1ac6f-053b-224d-c5b7-308441d6070b,e5e7f6bc-48eb-cf3c-1f40-6d062240437e,cart-svc-51c2594-4d271,prod,rsingh,sre-lead,2,2,4,5,false,,raised memory limit,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,"metric spike was a deploy, not a leak",,true,-0.05,2026-06-21 12:31:43,2026-06-23 12:00:00,linked to INC-4622
923,d27c39e5-0093-ed48-8972-5e413a04a42a,823d4fed-ca15-7e97-feb0-c7992698ea5a,orders-worker-6ee3345-b0d20,prod,lwong,sre-oncall,4,5,5,4,false,,drained node,true,false,Useful but timing was a bit late.,longer lookback window,,,true,0.14,2026-05-29 04:39:08,2026-06-23 12:00:00,
924,6a557b70-1597-e1fb-52c1-1626ee476da9,520f977c-538a-6dad-bf01-c6a793ec280e,search-api-8352074-5b766,prod,rsingh,sre-lead,5,2,2,2,true,6455,drained node,false,false,"Spot-on, prevented an outage.",add node-pressure feature,,,true,0.1,2026-06-21 13:33:12,2026-06-23 12:00:00,
925,227c1055-f174-b030-a4eb-6de5de122433,7a09dd88-02e7-2543-5071-e507b2ed9cb1,config-svc-929cd33-16be4,staging,lwong,sre-oncall,4,3,5,5,true,4203,restarted pod,false,true,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,-0.09,2026-06-11 08:12:05,2026-06-23 12:00:00,follow-up in retro
926,fa86a8b2-37c9-fdfc-0ddd-75a7d5f42834,d63e46cd-fb0a-dc92-8762-3e09c8063284,cart-svc-51c2594-4d271,prod,tgarcia,platform-eng,2,3,5,4,false,,drained node,false,false,"Spot-on, prevented an outage.",add node-pressure feature,"metric spike was a deploy, not a leak",,false,-0.13,2026-06-23 03:40:53,2026-06-23 12:00:00,
927,d550bfaf-b8be-29aa-7ec4-99673781c4a0,9c65ca8a-e0f1-51bb-0711-ec66639e3d83,payments-api-c9c2b74-00142,prod,lwong,sre-oncall,3,5,4,3,false,,raised memory limit,true,false,Alert fired but pod self-recovered.,add node-pressure feature,"metric spike was a deploy, not a leak",,true,-0.15,2026-06-25 02:19:33,2026-06-23 12:00:00,follow-up in retro
928,60511db8-781a-b1ce-8322-7ec8cd99dc7c,173a8f58-c7c3-d6ae-8a2c-40968d1d916f,session-store-d825e25-14f9f,prod,rsingh,sre-lead,4,4,3,3,true,1800,scaled deployment,true,false,Accurate call on payments-api.,tune threshold for staging,,,true,0.0,2026-06-17 12:28:45,2026-06-23 12:00:00,linked to INC-4748
929,6134d4df-850a-6d7f-9818-389c7a65c113,8f5dca48-1018-9b11-0cc6-a98b109081c4,search-api-15a6d76-12766,prod,lwong,sre-oncall,5,4,4,4,true,866,raised memory limit,true,true,Useful but timing was a bit late.,,,,true,-0.11,2026-06-15 06:34:49,2026-06-23 12:00:00,follow-up in retro
930,1ea41387-65ee-f0bc-a915-cecaacf1f98e,1a647e96-ad12-0e13-a1ae-5cde5baa235e,config-svc-ddd1723-06ca5,prod,mpatel,sre-lead,4,3,5,3,false,,drained node,true,false,Accurate call on payments-api.,longer lookback window,,,true,-0.09,2026-06-21 11:59:31,2026-06-23 12:00:00,linked to INC-4720
931,b65be59b-adb6-4d7a-dfab-13f04a935874,82915155-6caf-7cae-a7c4-7fa6450975d9,orders-worker-b907131-2627d,prod,tgarcia,platform-eng,4,4,4,3,true,4345,drained node,true,true,Alert fired but pod self-recovered.,,,,true,-0.01,2026-06-21 05:37:26,2026-06-23 12:00:00,linked to INC-4568
932,695aa014-8f81-4ba0-a432-f0c49088bec4,bc2d14fd-0156-1813-4881-190e7d7485f3,search-api-1271443-2f040,prod,rsingh,sre-lead,4,3,3,3,false,,drained node,false,false,Accurate call on payments-api.,add node-pressure feature,,,true,0.19,2026-06-06 20:37:29,2026-06-23 12:00:00,follow-up in retro
933,376dc088-7f33-a437-0134-4f479eba3177,381ee693-3230-8859-9fbb-6a2338d9cec9,orders-api-7f89525-97cdd,prod,rsingh,sre-lead,3,2,5,2,false,,restarted pod,true,false,Accurate call on payments-api.,,"metric spike was a deploy, not a leak",,true,-0.04,2026-06-08 03:20:58,2026-06-23 12:00:00,linked to INC-4536
934,559460f4-6d41-86cb-49ae-add57b48d8e3,07b30e26-bd69-c531-b2e0-d10931fc401a,indexer-6af7422-f66fc,dr,achen,sre-oncall,4,4,2,3,true,2396,scaled deployment,true,true,Accurate call on payments-api.,add node-pressure feature,,,true,-0.01,2026-06-22 18:32:31,2026-06-23 12:00:00,follow-up in retro
935,50f43d43-4ad1-cd4a-bb65-9401e9ca66a0,4695c57f-793d-1c3e-e482-a842a6f5e4bb,session-store-1ac5266-1ca26,prod,rsingh,sre-lead,5,4,5,3,true,6927,drained node,true,true,"Spot-on, prevented an outage.",longer lookback window,,,true,0.19,2026-06-19 07:31:58,2026-06-23 12:00:00,follow-up in retro
936,8068375a-6360-49be-0559-652e43fdbdac,a60c6f12-6488-8150-5cd8-beca7037880f,checkout-web-c343d41-6a8d2,prod,jkim,platform-eng,4,5,3,3,true,3896,monitored,true,true,Alert fired but pod self-recovered.,longer lookback window,,,true,0.17,2026-06-18 17:33:01,2026-06-23 12:00:00,linked to INC-4083
937,e926644a-e604-f1c2-dfb2-b367f10e3e38,c1db5d32-715c-69bc-5512-585df3df611a,search-api-1605640-8abaf,staging,lwong,sre-oncall,4,4,3,3,true,4327,monitored,true,false,Useful but timing was a bit late.,add node-pressure feature,,,true,0.11,2026-06-23 05:04:15,2026-06-23 12:00:00,
938,d691bb03-809f-b62e-0153-3a21e6ff2f02,d02edda3-5fc5-87b4-b788-0ab5db747901,coredns-4a8b365-1d9fc,prod,lwong,sre-oncall,5,4,2,3,true,1188,scaled deployment,true,true,Alert fired but pod self-recovered.,longer lookback window,,,true,-0.0,2026-06-22 19:52:12,2026-06-23 12:00:00,
939,e64bec50-8ee2-b576-c349-21aa7b3cd5d7,5d0176ea-eb37-d337-7d94-f2e6bc64dbb6,cart-svc-527eb80-045c0,prod,mpatel,sre-lead,2,4,4,5,false,,scaled deployment,true,false,"Spot-on, prevented an outage.",tune threshold for staging,"metric spike was a deploy, not a leak",,false,-0.09,2026-06-19 02:03:58,2026-06-23 12:00:00,
940,355f4c71-7875-e3a2-9bbb-874227ed187b,3fac0d7c-d805-beb9-4eb1-3e7b87750c19,coredns-47d4438-c55d7,prod,rsingh,sre-lead,5,3,3,2,true,2863,restarted pod,true,true,Accurate call on payments-api.,add node-pressure feature,,,true,-0.1,2026-06-15 12:22:54,2026-06-23 12:00:00,
941,dfef8629-362c-db41-f413-7e5b0f1c9c16,dffba01d-e654-4dbb-34cc-f081d71e04e4,orders-api-402bb51-ad48f,prod,jkim,platform-eng,5,2,4,5,true,6853,monitored,false,true,Alert fired but pod self-recovered.,,,,true,0.06,2026-06-22 17:08:32,2026-06-23 12:00:00,linked to INC-4899
942,17d4daf5-8ba9-6147-1870-fafd4afd226d,fa7d23ea-20d9-4fae-40a3-3b6aff5f22cd,auth-gateway-d4d3364-aac01,prod,lwong,sre-oncall,4,2,4,2,false,,restarted pod,true,false,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.09,2026-06-15 01:36:12,2026-06-23 12:00:00,follow-up in retro
943,8b246c89-4463-2791-3bdc-9d842aeb0b13,4531ffd8-d7ef-850f-30e8-545181c3d95e,ledger-svc-2014124-29b88,prod,lwong,sre-oncall,4,2,3,5,true,4310,monitored,false,true,"Spot-on, prevented an outage.",tune threshold for staging,,,true,0.02,2026-06-21 03:32:44,2026-06-23 12:00:00,
944,28ef0322-c11a-71de-6f3c-5c1c66924f16,91126f57-55c5-5a1e-633a-43025ab1adad,search-api-1271443-2f040,prod,achen,sre-oncall,5,3,5,4,false,,drained node,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.11,2026-06-15 03:33:42,2026-06-23 12:00:00,linked to INC-4107
945,b90de2d3-f34c-9c33-3c4d-1fa2d30c2c48,baf61025-0363-7a35-bbab-775bbdf1a966,orders-api-21c5d48-15186,prod,mpatel,sre-lead,1,2,3,3,false,,drained node,true,false,Useful but timing was a bit late.,add node-pressure feature,,,true,0.04,2026-06-23 20:27:09,2026-06-23 12:00:00,linked to INC-4822
946,1ae7ef9f-39b4-fe0c-bf68-d1b642d4309b,4706122c-f6a1-6b5a-3772-33e3f98400c9,auth-gateway-41b4f33-14ef9,staging,rsingh,sre-lead,5,3,4,4,false,,restarted pod,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.09,2026-06-02 14:30:20,2026-06-23 12:00:00,linked to INC-4564
947,207e184c-b79e-8205-f728-2934381cb7e4,d8f8399c-afbd-1c75-c5cc-f319b3f210fe,config-svc-370d832-a686a,prod,rsingh,sre-lead,4,5,2,5,false,,restarted pod,true,false,Alert fired but pod self-recovered.,longer lookback window,,,true,0.12,2026-06-06 23:32:35,2026-06-23 12:00:00,follow-up in retro
948,bf1d6e7d-207b-d4a2-8a9e-2c57446c5f89,7d18877b-242d-3400-8e97-1fc6aa0715b6,indexer-6c1eb29-ca471,prod,achen,sre-oncall,4,3,3,5,false,,scaled deployment,false,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.16,2026-06-03 00:43:18,2026-06-23 12:00:00,linked to INC-4009
949,233ce636-2c42-58a9-e7ee-55a2b6ebf561,48730c41-4ebe-3aeb-160a-271df8733a8b,payments-worker-1d1bf52-dff66,prod,mpatel,sre-lead,5,2,5,4,true,1201,restarted pod,false,false,Useful but timing was a bit late.,tune threshold for staging,,,true,0.19,2026-06-03 13:18:11,2026-06-23 12:00:00,linked to INC-4030
950,5afac0f7-fb26-357a-cdea-5e0a75cd0d1b,1a1be0f0-81de-b9c0-40da-add28d1357b7,auth-gateway-ec6b034-0575b,prod,achen,sre-oncall,2,2,2,5,false,,scaled deployment,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,-0.06,2026-06-10 08:43:36,2026-06-23 12:00:00,linked to INC-4378
951,105d4f20-dc37-e6e4-6cea-7a03723c86c4,9830f301-05a8-87a3-4697-5e19757974d2,session-store-1ac5266-1ca26,prod,achen,sre-oncall,5,3,3,2,true,949,monitored,true,true,Accurate call on payments-api.,add node-pressure feature,,,true,-0.04,2026-06-10 13:48:47,2026-06-23 12:00:00,linked to INC-4499
952,f382cf6f-d34e-d1e9-6c99-892de23bc5c8,6a525946-baf8-4353-90c1-d7259d41e6e0,payments-api-1ce3577-591ac,prod,achen,sre-oncall,3,4,3,2,false,,scaled deployment,true,false,Alert fired but pod self-recovered.,add node-pressure feature,"metric spike was a deploy, not a leak",,true,-0.09,2026-06-24 11:12:54,2026-06-23 12:00:00,follow-up in retro
953,cfbbbe64-a647-bd35-1c91-c85e5d1322ba,ceca0f07-c51a-0cfe-033b-f6527296484a,checkout-web-aca9086-f5fe6,staging,lwong,sre-oncall,1,5,4,5,false,,drained node,true,false,"Spot-on, prevented an outage.",longer lookback window,"metric spike was a deploy, not a leak",,false,0.15,2026-06-23 19:58:54,2026-06-23 12:00:00,follow-up in retro
954,1979add5-8d03-195f-6f37-8e9739fd51c2,ad8609f3-7e5c-eebb-6b1c-fdb8cf393314,session-store-28ebc77-cf7c8,prod,mpatel,sre-lead,4,3,3,4,true,517,drained node,true,true,Alert fired but pod self-recovered.,,,,true,-0.04,2026-06-05 03:36:21,2026-06-23 12:00:00,linked to INC-4564
955,ba044125-889b-e2aa-d228-59ac087532bf,7d4f218c-fcdc-c39e-bfd3-4c3362dbbc9a,inventory-svc-1d6f570-1b50d,staging,tgarcia,platform-eng,4,4,2,5,true,2142,raised memory limit,true,true,Useful but timing was a bit late.,tune threshold for staging,,,true,-0.01,2026-06-16 08:04:55,2026-06-23 12:00:00,linked to INC-4886
956,0bda1303-ae69-616c-186d-16a4022ef27a,f8553f3e-8465-bf7f-c72d-bfc4b234ebcf,checkout-web-c2eb578-2d181,prod,mpatel,sre-lead,1,2,5,3,false,,restarted pod,true,false,Accurate call on payments-api.,add node-pressure feature,"metric spike was a deploy, not a leak",,false,0.11,2026-06-10 10:40:42,2026-06-23 12:00:00,linked to INC-4427
957,da6ee8e7-0dde-5ca1-44c9-c6b65589e025,46ebe4df-8d86-c600-4695-933bd0d11937,payments-api-1ce3577-591ac,prod,rsingh,sre-lead,1,4,4,3,false,,restarted pod,true,false,Alert fired but pod self-recovered.,add node-pressure feature,"metric spike was a deploy, not a leak",,false,0.15,2026-06-23 12:51:54,2026-06-23 12:00:00,follow-up in retro
958,86c07bb7-e7d9-9c47-3ef6-78110f3ffb0f,b0c501d7-fced-4285-e390-7a58160e0dcf,payments-api-c9c2b74-00142,prod,mpatel,sre-lead,4,3,3,3,true,3673,drained node,true,true,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,,,true,-0.05,2026-06-23 21:38:06,2026-06-23 12:00:00,linked to INC-4058
959,ed9e48e9-f11e-d412-292e-d17c8538c676,ca4523c8-520c-f37e-4df3-ba8b83105ce7,inventory-svc-0d33458-c137f,prod,rsingh,sre-lead,5,5,2,2,false,,raised memory limit,true,false,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,,,true,-0.06,2026-06-03 19:37:57,2026-06-23 12:00:00,
960,3babf069-f097-2cb9-8487-7bebc6f0b5aa,8c153985-1efc-c8d9-b377-ecf317904550,payments-worker-7a57672-86691,prod,mpatel,sre-lead,4,3,4,5,false,,monitored,true,false,Useful but timing was a bit late.,add node-pressure feature,,,true,0.12,2026-06-02 14:18:24,2026-06-23 12:00:00,follow-up in retro
961,7974bde6-6524-29dc-d17a-5bfabafb1cd1,869198c0-3ce8-2c19-886d-238a932ec120,cart-svc-51c2594-4d271,prod,rsingh,sre-lead,4,4,4,3,true,1563,restarted pod,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.04,2026-06-22 07:10:02,2026-06-23 12:00:00,follow-up in retro
962,0e93c4c2-905f-20d3-6a5e-8db2fee3f78c,e690ed9d-9f03-2867-5580-69bc5199a53d,indexer-6af7422-f66fc,dr,rsingh,sre-lead,4,5,4,5,true,1153,monitored,true,true,"Spot-on, prevented an outage.",,,,true,0.16,2026-06-23 13:48:16,2026-06-23 12:00:00,linked to INC-4044
963,bf3e8b32-e883-67b6-8a1d-52eae5ef6799,ad7ee4f0-e710-f391-171d-ec1714016798,orders-api-402bb51-ad48f,prod,mpatel,sre-lead,5,5,4,5,true,5532,scaled deployment,true,true,Alert fired but pod self-recovered.,,,,true,-0.1,2026-06-16 20:35:50,2026-06-23 12:00:00,
964,45ced9c4-6fec-8040-938c-15c81b87e59c,0d266148-aad8-1d0d-ad6b-450033dbff01,orders-api-cbca488-26609,prod,jkim,platform-eng,4,5,3,3,true,1019,monitored,true,true,"Spot-on, prevented an outage.",add node-pressure feature,,,true,0.1,2026-06-20 07:37:56,2026-06-23 12:00:00,follow-up in retro
965,5164b1db-fdd6-8bf8-7b39-35c8800a830f,72d5e48c-b137-16f7-181b-31b31d34f672,indexer-4680271-0a829,prod,tgarcia,platform-eng,5,2,4,2,false,,monitored,true,false,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,,,true,-0.1,2026-06-23 04:57:34,2026-06-23 12:00:00,
966,88599c0e-21e7-b641-37d8-b22893698f8d,adea20df-76b0-d820-0118-0fd5db56453e,orders-api-bfb2f93-32ad3,prod,tgarcia,platform-eng,5,3,4,4,true,3303,monitored,true,false,"Spot-on, prevented an outage.",tune threshold for staging,,,true,-0.15,2026-06-10 12:33:55,2026-06-23 12:00:00,follow-up in retro
967,814ffb66-15bd-cc48-1fc3-e372e3befe73,37c9552b-aa9d-a242-c27a-0a5f447da584,search-api-d416b43-7cb20,dr,jkim,platform-eng,5,2,3,2,true,5397,drained node,true,false,Alert fired but pod self-recovered.,tune threshold for staging,,,true,-0.05,2026-06-11 02:54:53,2026-06-23 12:00:00,
968,bf399bf4-c1d2-ece7-922e-6d82301525ca,186c0253-371e-fbe9-9b49-77452e26e805,session-store-28ebc77-cf7c8,prod,achen,sre-oncall,4,2,5,4,true,156,monitored,true,true,Useful but timing was a bit late.,tune threshold for staging,,,true,0.14,2026-06-14 18:06:45,2026-06-23 12:00:00,follow-up in retro
969,a8a7686c-4013-9494-f9bf-a4be04ac1aa6,6e72d720-6c33-7115-2275-2a8f07ed916b,search-api-4350294-dbefb,prod,jkim,platform-eng,4,5,5,3,false,,monitored,true,false,Accurate call on payments-api.,,,,true,0.16,2026-06-22 13:35:46,2026-06-23 12:00:00,linked to INC-4303
970,0d4162e4-3b62-3048-7cdb-1313f2a48ca5,bfb30823-b186-8ef6-92e8-7f68b21baead,coredns-e513a45-fb7bf,prod,mpatel,sre-lead,3,4,4,2,false,,monitored,true,false,"Caught the leak ~20m early, gave us time to scale.",,,,true,-0.07,2026-06-13 05:36:49,2026-06-23 12:00:00,follow-up in retro
971,f123ef2b-8aeb-99de-cfba-948f255074a7,ab184832-b2a5-cad0-fc94-abd71051cb56,inventory-svc-4ccbe67-9cbde,dr,mpatel,sre-lead,5,4,2,2,false,,scaled deployment,true,false,Useful but timing was a bit late.,,,,true,-0.06,2026-06-12 01:59:18,2026-06-23 12:00:00,linked to INC-4843
972,cd871b4b-3d51-664a-8e98-f164a96f2eb6,b5c6ba47-2dfd-d4c5-30fe-8475b2c6d8b0,config-svc-929cd33-16be4,staging,achen,sre-oncall,4,2,4,4,true,7197,raised memory limit,true,false,Useful but timing was a bit late.,add node-pressure feature,,,true,0.19,2026-06-14 04:55:09,2026-06-23 12:00:00,linked to INC-4821
973,b095c712-2ae7-b9c3-ead6-1a231a569090,8707c08a-ca32-7b62-2272-bf7adc74830d,payments-api-1ce3577-591ac,prod,rsingh,sre-lead,4,2,5,2,true,2723,scaled deployment,true,true,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,,,true,0.14,2026-06-23 10:23:20,2026-06-23 12:00:00,follow-up in retro
974,c57f20a7-4064-6e16-7fd0-c4ea7d89cb9a,61566e8b-2c4b-6350-74d6-48bdda131a02,config-svc-027a395-39a4d,prod,lwong,sre-oncall,5,4,4,3,true,6507,raised memory limit,true,true,"Spot-on, prevented an outage.",longer lookback window,,,true,-0.19,2026-06-19 01:49:52,2026-06-23 12:00:00,follow-up in retro
975,9b3acae2-3f4d-0cee-b39b-a68a69e90d06,308d81ac-0e67-5e66-ed3b-5b73b297c18f,coredns-47d4438-c55d7,prod,jkim,platform-eng,5,2,2,3,true,4844,monitored,true,true,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,,,true,-0.04,2026-06-12 01:50:52,2026-06-23 12:00:00,follow-up in retro
976,a3b3d6b8-8316-b250-f74d-a533c25aef55,3aad2357-3dde-beb1-9d2d-de9c514f0f67,session-store-1ac5266-1ca26,prod,achen,sre-oncall,4,3,5,2,true,1810,monitored,true,true,"Spot-on, prevented an outage.",,,,true,0.18,2026-06-23 21:04:15,2026-06-23 12:00:00,linked to INC-4226
977,7d5e3f12-3db8-3f3a-6bd4-df89ca22ae8b,75fee7fb-e98a-533f-c8c9-731464db1251,checkout-web-c343d41-6a8d2,prod,lwong,sre-oncall,5,5,2,4,true,1664,raised memory limit,true,false,Useful but timing was a bit late.,,,,true,-0.08,2026-06-04 05:20:51,2026-06-23 12:00:00,
978,194bbb43-e7dd-4e35-9df7-9fc6d78791ed,87ec3015-25af-6eab-294e-a312553a7f98,image-resizer-7bb3c89-50e74,prod,achen,sre-oncall,4,4,2,5,true,4517,drained node,true,true,Alert fired but pod self-recovered.,add node-pressure feature,,,true,-0.11,2026-06-23 12:54:49,2026-06-23 12:00:00,linked to INC-4816
979,573b709f-3afa-4bae-710d-35115f9ac15a,5d931b15-f31c-484e-7605-ad2a1e66deb3,payments-api-7fa4649-debd8,prod,tgarcia,platform-eng,4,3,4,3,true,5184,raised memory limit,false,true,Useful but timing was a bit late.,,,,true,-0.07,2026-06-24 16:31:30,2026-06-23 12:00:00,
980,c404afc4-5e6b-f49a-183f-b31203c799f1,9815bace-2dec-e03f-8d1a-27edcfadd668,orders-api-7f89525-97cdd,prod,tgarcia,platform-eng,4,3,5,4,true,3259,restarted pod,true,false,Alert fired but pod self-recovered.,,,,true,-0.11,2026-06-16 18:24:01,2026-06-23 12:00:00,
981,acb42ba3-3a91-770a-bc38-269eaa3fce1d,de18c7a8-00c2-0378-cc00-6eaf1ac67582,checkout-web-2e5d994-d724e,prod,mpatel,sre-lead,4,2,4,2,false,,raised memory limit,true,false,"Spot-on, prevented an outage.",longer lookback window,,,true,-0.06,2026-06-02 03:52:09,2026-06-23 12:00:00,follow-up in retro
982,721b6d88-8631-a03e-19c0-c0d7bc41d4dd,edc7102e-f8b5-dfef-5f4c-10a998b0aa98,notifications-1938743-28dca,prod,mpatel,sre-lead,4,3,5,3,true,3503,restarted pod,false,false,Alert fired but pod self-recovered.,tune threshold for staging,,,true,-0.06,2026-06-10 20:38:25,2026-06-23 12:00:00,linked to INC-4794
983,d0a80d65-f976-56dd-161f-ab3c0057583b,ce45bd40-d84f-e65a-01ca-1e972a0c47c4,payments-api-423b015-b80bd,prod,rsingh,sre-lead,5,3,3,5,true,2979,drained node,false,true,Accurate call on payments-api.,add node-pressure feature,,,true,0.15,2026-06-10 20:46:19,2026-06-23 12:00:00,linked to INC-4146
984,400247f0-e193-1df7-baae-48ba2022319a,b48232ad-667c-a650-a241-5f09a56d2c5a,ledger-svc-f4a6d64-16dde,prod,achen,sre-oncall,3,3,2,5,false,,monitored,false,false,Accurate call on payments-api.,,"metric spike was a deploy, not a leak",,false,0.04,2026-06-19 20:45:31,2026-06-23 12:00:00,linked to INC-4401
985,cf53cdbb-d28b-57a5-1ad2-be3a3af19756,0b855de1-5d23-50a6-f933-f64d53e88ba1,search-api-8352074-5b766,prod,rsingh,sre-lead,5,5,4,5,true,1855,scaled deployment,true,true,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,,,true,0.02,2026-06-24 03:55:22,2026-06-23 12:00:00,follow-up in retro
986,add8d1c9-58e3-7e74-95dc-cfc170fa67da,fb6aa039-15e7-2d4d-73b0-718eef9faa45,ledger-svc-2014124-29b88,prod,jkim,platform-eng,4,5,4,5,true,3910,scaled deployment,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.06,2026-06-21 00:03:00,2026-06-23 12:00:00,linked to INC-4451
