id,query_name,status,result_count,sample_data,tested_at
837,http_5xx,success,1,"{""sample"":[17462.81,75154.12,28255.04]}",2026-06-14 16:46:50
838,mem_working_set,success,238,"{""sample"":[77417.48,17177.55,90269.98]}",2026-06-02 04:44:14
839,http_5xx,success,239,"{""sample"":[90160.81,65190.73,11299.13]}",2026-06-20 18:53:47
840,http_5xx,success,493,"{""sample"":[30034.9,54156.49,35970.12]}",2026-05-28 09:25:08
841,restart_total,success,364,"{""sample"":[679.34,86493.66,1633.59]}",2026-06-11 21:42:00
842,cpu_usage,success,487,"{""sample"":[89695.18,29482.16,28491.75]}",2026-06-06 13:04:57
843,restart_total,error,0,"{""sample"":[650.55,54849.0,84625.77]}",2026-05-28 00:56:22
844,http_5xx,success,73,"{""sample"":[37720.24,45110.89,74435.98]}",2026-05-30 05:06:40
845,mem_working_set,success,109,"{""sample"":[8303.23,39649.65,86975.97]}",2026-05-26 02:15:15
846,restart_total,success,407,"{""sample"":[22968.06,15899.42,13237.41]}",2026-06-15 02:42:50
847,http_5xx,success,20,"{""sample"":[98874.56,69918.92,22205.51]}",2026-06-22 02:24:25
848,net_latency,success,319,"{""sample"":[77091.12,24813.41,88689.06]}",2026-06-16 11:14:26
849,http_5xx,success,367,"{""sample"":[53941.4,40022.84,71504.8]}",2026-05-28 23:47:41
850,http_5xx,timeout,0,"{""sample"":[32586.33,56860.18,89199.82]}",2026-06-10 01:58:58
851,mem_working_set,success,166,"{""sample"":[35118.27,94661.23,76464.81]}",2026-05-31 11:36:42
852,net_latency,success,289,"{""sample"":[43605.47,90210.54,62715.65]}",2026-06-21 23:51:12
853,cpu_usage,success,410,"{""sample"":[68999.95,19814.93,25239.4]}",2026-06-10 02:42:36
854,cpu_usage,success,256,"{""sample"":[72519.14,78641.07,99805.6]}",2026-06-01 11:10:04
855,http_5xx,success,120,"{""sample"":[42754.03,65727.66,12511.0]}",2026-06-16 07:34:29
856,restart_total,success,207,"{""sample"":[7712.96,74322.2,35707.66]}",2026-06-13 22:57:58
857,net_latency,success,57,"{""sample"":[17613.86,57337.8,44994.78]}",2026-05-30 18:50:54
858,restart_total,success,28,"{""sample"":[51554.5,36078.72,27912.0]}",2026-06-09 03:25:09
859,http_5xx,success,60,"{""sample"":[27036.01,26736.94,66779.63]}",2026-06-11 07:11:09
860,http_5xx,success,402,"{""sample"":[29594.7,39900.4,38134.0]}",2026-06-11 21:12:29
861,mem_working_set,success,422,"{""sample"":[49164.52,82507.77,47168.96]}",2026-06-19 07:06:15
862,net_latency,success,72,"{""sample"":[15587.81,61533.85,46049.29]}",2026-06-17 14:33:09
863,restart_total,success,101,"{""sample"":[97060.28,59202.21,30137.26]}",2026-06-16 22:25:09
864,http_5xx,success,167,"{""sample"":[29653.04,5016.28,15498.35]}",2026-06-07 06:42:20
865,net_latency,error,0,"{""sample"":[70601.87,46948.57,65785.48]}",2026-06-01 03:13:01
866,cpu_usage,timeout,0,"{""sample"":[91995.66,35140.11,37279.94]}",2026-06-04 00:33:28
867,cpu_usage,success,388,"{""sample"":[56209.86,77619.64,22528.25]}",2026-05-29 09:04:49
868,restart_total,success,41,"{""sample"":[71936.84,17243.87,82567.75]}",2026-06-11 14:23:16
869,net_latency,success,232,"{""sample"":[86507.36,26039.86,98647.48]}",2026-06-19 07:28:30
870,cpu_usage,success,361,"{""sample"":[7069.46,80933.06,39913.31]}",2026-06-01 02:29:11
871,http_5xx,success,135,"{""sample"":[72902.86,68568.85,32351.82]}",2026-06-01 07:27:15
872,restart_total,no_data,0,"{""sample"":[2505.55,43462.97,14317.67]}",2026-06-13 20:10:25
873,http_5xx,success,121,"{""sample"":[32705.94,98027.93,60298.11]}",2026-06-16 15:13:32
874,mem_working_set,success,454,"{""sample"":[27784.18,49036.56,26224.06]}",2026-06-05 06:35:56
875,restart_total,success,79,"{""sample"":[69403.96,38797.92,28122.49]}",2026-06-13 18:31:25
876,http_5xx,success,226,"{""sample"":[46101.48,91783.27,74871.34]}",2026-06-01 15:44:02
877,cpu_usage,success,278,"{""sample"":[30056.99,19495.87,75536.72]}",2026-06-17 03:25:58
878,net_latency,success,308,"{""sample"":[43633.97,14910.56,26141.86]}",2026-06-21 23:19:03
879,http_5xx,success,8,"{""sample"":[20411.86,32314.39,2078.96]}",2026-06-15 03:31:53
880,net_latency,success,163,"{""sample"":[34679.32,52151.27,37439.97]}",2026-06-02 13:41:24
881,net_latency,success,47,"{""sample"":[57797.28,45786.39,43599.02]}",2026-06-10 04:19:05
882,cpu_usage,success,215,"{""sample"":[13865.7,64527.28,68185.19]}",2026-06-18 07:56:12
883,cpu_usage,success,456,"{""sample"":[69829.63,34358.44,75343.2]}",2026-06-18 04:29:56
884,restart_total,success,445,"{""sample"":[89394.34,45810.54,8037.39]}",2026-06-05 17:33:37
885,restart_total,success,40,"{""sample"":[72373.94,14625.17,75435.74]}",2026-06-06 04:34:19
886,net_latency,success,362,"{""sample"":[39270.09,36399.47,25311.15]}",2026-06-07 02:43:26
887,net_latency,success,25,"{""sample"":[99104.67,32974.81,4195.19]}",2026-06-17 13:39:40
888,restart_total,success,78,"{""sample"":[85147.37,25795.46,75669.24]}",2026-06-16 09:03:15
889,http_5xx,success,384,"{""sample"":[50571.12,17911.51,25369.83]}",2026-05-29 18:27:18
890,restart_total,success,48,"{""sample"":[98292.78,66529.29,25467.18]}",2026-06-14 19:06:45
891,cpu_usage,success,494,"{""sample"":[51833.77,73350.26,21654.31]}",2026-06-22 09:43:04
892,mem_working_set,success,82,"{""sample"":[41532.07,79568.25,90766.36]}",2026-06-20 14:42:41
893,http_5xx,success,322,"{""sample"":[50977.49,74572.9,63603.73]}",2026-06-14 18:55:03
894,restart_total,success,380,"{""sample"":[38767.44,16636.75,31672.72]}",2026-06-18 14:14:35
895,mem_working_set,success,45,"{""sample"":[34456.65,97428.06,62693.59]}",2026-05-30 02:58:06
896,restart_total,timeout,0,"{""sample"":[75909.37,57679.74,84359.4]}",2026-06-16 15:56:13
897,http_5xx,success,375,"{""sample"":[52715.96,48744.26,61411.54]}",2026-06-17 19:16:40
898,mem_working_set,no_data,0,"{""sample"":[38992.37,79263.43,87311.11]}",2026-06-07 03:52:28
899,mem_working_set,success,434,"{""sample"":[54702.22,57943.12,11172.6]}",2026-06-13 05:06:47
900,net_latency,success,377,"{""sample"":[10023.4,42790.19,66689.43]}",2026-06-14 07:55:11
901,restart_total,no_data,0,"{""sample"":[52238.53,53771.79,78431.68]}",2026-06-01 14:23:37
902,mem_working_set,success,196,"{""sample"":[30685.67,1746.7,33849.55]}",2026-06-16 18:10:55
903,mem_working_set,success,395,"{""sample"":[63937.86,39456.9,58054.85]}",2026-05-29 08:46:34
904,mem_working_set,success,229,"{""sample"":[83975.01,25601.95,29466.58]}",2026-06-04 01:40:52
905,restart_total,success,331,"{""sample"":[58181.1,94564.1,67229.93]}",2026-05-25 18:22:46
906,net_latency,success,206,"{""sample"":[5575.9,47858.62,29094.97]}",2026-06-09 16:52:06
907,net_latency,timeout,0,"{""sample"":[3806.8,1420.0,99161.52]}",2026-06-13 06:31:45
908,cpu_usage,no_data,0,"{""sample"":[31719.35,57132.86,98031.5]}",2026-06-06 15:57:06
909,http_5xx,success,330,"{""sample"":[93301.06,24163.07,57800.16]}",2026-06-14 03:33:35
910,http_5xx,success,409,"{""sample"":[4658.95,79202.93,34283.19]}",2026-06-10 05:52:15
911,mem_working_set,success,74,"{""sample"":[34824.01,29781.58,88814.24]}",2026-05-28 03:38:51
912,net_latency,success,205,"{""sample"":[63473.3,99254.68,65751.97]}",2026-06-11 12:53:43
913,net_latency,error,0,"{""sample"":[39249.74,60528.56,69355.54]}",2026-06-15 03:13:06
914,http_5xx,success,14,"{""sample"":[37035.53,1758.53,70576.11]}",2026-06-16 04:45:34
915,http_5xx,success,393,"{""sample"":[53909.04,37296.45,99789.57]}",2026-06-03 20:24:06
916,http_5xx,success,405,"{""sample"":[91439.85,19739.21,57844.64]}",2026-05-28 07:06:55
917,net_latency,success,149,"{""sample"":[27086.49,82645.29,86671.89]}",2026-06-21 10:57:22
918,restart_total,error,0,"{""sample"":[91009.08,77922.78,34197.06]}",2026-05-27 20:33:22
919,restart_total,success,215,"{""sample"":[90771.76,24996.76,41728.66]}",2026-05-29 15:44:28
920,cpu_usage,success,279,"{""sample"":[80311.96,49728.8,45381.0]}",2026-06-10 12:01:20
921,mem_working_set,success,57,"{""sample"":[83060.79,45073.89,17370.72]}",2026-05-31 21:33:16
922,cpu_usage,success,400,"{""sample"":[35463.73,59755.53,49002.73]}",2026-06-09 01:42:55
923,mem_working_set,success,45,"{""sample"":[63143.93,44902.65,62799.9]}",2026-06-13 18:07:10
924,net_latency,success,304,"{""sample"":[72.1,92123.22,31932.14]}",2026-05-27 06:34:23
925,net_latency,error,0,"{""sample"":[97308.47,65032.97,13744.61]}",2026-05-28 06:08:27
926,restart_total,success,287,"{""sample"":[55799.95,82287.58,84256.15]}",2026-05-27 10:41:40
927,cpu_usage,success,183,"{""sample"":[74583.21,43489.17,74080.66]}",2026-06-23 07:43:48
928,mem_working_set,success,51,"{""sample"":[44754.05,43369.53,95665.83]}",2026-05-31 03:34:38
929,cpu_usage,success,409,"{""sample"":[91400.94,90304.6,13573.75]}",2026-05-27 10:07:01
930,net_latency,timeout,0,"{""sample"":[77563.45,48071.92,66727.95]}",2026-06-15 02:08:24
931,restart_total,success,287,"{""sample"":[66203.27,71964.12,35744.87]}",2026-06-10 17:09:25
932,cpu_usage,success,103,"{""sample"":[71283.69,82109.48,96775.68]}",2026-06-22 04:10:30
933,mem_working_set,success,429,"{""sample"":[14665.63,64401.34,38836.37]}",2026-06-14 19:04:09
934,mem_working_set,success,354,"{""sample"":[19098.5,32777.05,46606.49]}",2026-06-21 15:58:02
935,http_5xx,error,0,"{""sample"":[7200.81,66456.68,31752.86]}",2026-06-13 18:59:26
936,net_latency,success,481,"{""sample"":[93842.2,90085.64,88293.56]}",2026-06-18 03:15:28
937,cpu_usage,success,297,"{""sample"":[5810.53,70537.14,59208.48]}",2026-06-05 09:31:03
938,restart_total,success,50,"{""sample"":[29554.09,82259.82,98470.97]}",2026-06-08 12:14:02
939,restart_total,success,348,"{""sample"":[91854.5,8184.28,71241.2]}",2026-06-17 23:29:33
940,restart_total,success,3,"{""sample"":[63304.28,60881.67,8047.09]}",2026-06-02 06:12:37
941,mem_working_set,success,258,"{""sample"":[32471.92,62896.85,33971.91]}",2026-06-18 14:14:34
942,mem_working_set,success,272,"{""sample"":[72551.89,55657.19,35500.43]}",2026-05-29 14:46:52
943,http_5xx,timeout,0,"{""sample"":[86993.01,45053.63,27704.16]}",2026-06-06 23:12:14
944,net_latency,timeout,0,"{""sample"":[53866.78,15747.14,31009.27]}",2026-06-05 15:22:21
945,restart_total,success,349,"{""sample"":[18781.58,61853.66,99890.67]}",2026-06-15 06:32:10
946,http_5xx,no_data,0,"{""sample"":[99433.51,16192.59,95567.2]}",2026-06-15 16:08:54
947,restart_total,success,428,"{""sample"":[70768.88,40556.34,35666.54]}",2026-06-08 11:00:12
948,cpu_usage,success,36,"{""sample"":[13813.33,90770.56,77818.36]}",2026-06-09 17:30:50
949,net_latency,success,423,"{""sample"":[57389.9,34193.71,34075.24]}",2026-06-15 15:00:36
950,net_latency,no_data,0,"{""sample"":[72602.73,42001.02,32533.96]}",2026-05-29 03:04:13
951,http_5xx,success,361,"{""sample"":[3981.57,32951.82,28281.24]}",2026-06-07 13:04:01
952,net_latency,success,255,"{""sample"":[81451.16,90997.83,45807.8]}",2026-06-05 00:24:23
953,http_5xx,success,420,"{""sample"":[5184.5,29933.47,65831.68]}",2026-06-02 17:51:18
954,cpu_usage,success,343,"{""sample"":[86958.81,91834.09,33031.14]}",2026-06-01 10:17:39
955,mem_working_set,success,310,"{""sample"":[700.14,31635.77,30733.53]}",2026-06-07 19:31:34
956,net_latency,success,428,"{""sample"":[84006.06,78563.47,37254.82]}",2026-06-05 17:52:50
957,net_latency,success,90,"{""sample"":[83615.9,99277.98,11763.62]}",2026-05-24 21:48:38
958,restart_total,success,79,"{""sample"":[81823.08,77709.34,18589.38]}",2026-05-30 05:02:18
959,cpu_usage,success,143,"{""sample"":[47279.85,2279.89,82990.25]}",2026-06-20 07:13:16
960,mem_working_set,success,354,"{""sample"":[19069.98,4407.18,41997.37]}",2026-06-21 10:38:08
961,mem_working_set,success,79,"{""sample"":[28191.48,36997.81,76823.24]}",2026-06-22 15:55:56
962,mem_working_set,success,296,"{""sample"":[17941.38,34660.37,73959.38]}",2026-05-31 01:36:27
963,net_latency,success,360,"{""sample"":[10174.59,63233.59,30289.1]}",2026-06-20 06:36:55
964,http_5xx,success,351,"{""sample"":[63574.22,96989.7,89408.06]}",2026-06-03 21:16:23
965,http_5xx,success,284,"{""sample"":[93045.41,76561.94,91837.2]}",2026-06-11 19:41:36
966,restart_total,success,357,"{""sample"":[90363.72,89331.78,25489.07]}",2026-06-23 08:31:24
967,mem_working_set,success,464,"{""sample"":[56314.54,69507.98,23729.49]}",2026-05-30 06:06:08
968,restart_total,success,352,"{""sample"":[4202.92,53865.41,61859.91]}",2026-06-18 13:30:47
969,http_5xx,success,235,"{""sample"":[55873.44,13203.08,5112.35]}",2026-06-14 04:25:44
970,cpu_usage,success,364,"{""sample"":[75067.67,87492.23,94304.36]}",2026-06-12 22:43:56
971,http_5xx,success,114,"{""sample"":[98807.9,39726.18,12412.27]}",2026-06-18 02:10:40
972,mem_working_set,success,500,"{""sample"":[56064.24,43171.83,47570.26]}",2026-06-20 11:49:49
973,restart_total,success,179,"{""sample"":[25965.95,68628.53,71158.82]}",2026-05-26 00:32:50
974,net_latency,success,82,"{""sample"":[62562.94,64589.92,76289.69]}",2026-05-28 01:01:40
975,restart_total,success,405,"{""sample"":[67331.61,83904.55,50551.95]}",2026-06-23 07:09:52
976,restart_total,success,70,"{""sample"":[25451.81,87878.29,36654.22]}",2026-06-11 15:55:42
977,cpu_usage,success,485,"{""sample"":[80525.98,21770.82,29239.94]}",2026-06-15 05:17:40
978,cpu_usage,success,221,"{""sample"":[46439.82,86389.04,82253.52]}",2026-06-23 06:36:35
979,cpu_usage,success,423,"{""sample"":[53877.33,41295.34,8462.06]}",2026-06-09 09:32:37
980,cpu_usage,timeout,0,"{""sample"":[1663.06,30715.07,54331.53]}",2026-05-26 06:23:48
981,http_5xx,success,366,"{""sample"":[62846.14,89779.63,80490.67]}",2026-05-28 14:55:31
982,cpu_usage,success,52,"{""sample"":[26913.2,93228.73,40194.53]}",2026-06-09 20:01:37
983,net_latency,success,114,"{""sample"":[66128.34,26656.55,67837.36]}",2026-06-08 03:58:16
984,restart_total,success,55,"{""sample"":[6890.43,97770.24,97212.14]}",2026-06-21 14:09:05
985,mem_working_set,success,45,"{""sample"":[17932.75,20076.42,84814.52]}",2026-06-20 18:01:16
986,net_latency,timeout,0,"{""sample"":[15741.99,51115.67,62605.18]}",2026-05-25 02:02:00
987,cpu_usage,no_data,0,"{""sample"":[20947.58,56240.95,34816.9]}",2026-06-21 01:27:01
988,net_latency,success,462,"{""sample"":[54176.27,29625.47,9630.15]}",2026-06-09 21:57:45
989,http_5xx,success,461,"{""sample"":[24322.72,12517.46,82938.41]}",2026-06-10 13:48:10
990,mem_working_set,success,349,"{""sample"":[91881.91,25956.33,69210.83]}",2026-06-09 21:57:00
991,mem_working_set,success,137,"{""sample"":[4162.16,59606.01,20797.51]}",2026-06-05 15:53:43
992,http_5xx,success,244,"{""sample"":[51322.85,61838.98,50155.7]}",2026-06-09 12:35:10
993,net_latency,success,41,"{""sample"":[92981.57,73430.24,51984.06]}",2026-06-20 19:39:26
994,mem_working_set,success,338,"{""sample"":[28582.04,45679.84,58018.95]}",2026-05-29 11:27:48
995,restart_total,success,265,"{""sample"":[31424.38,73015.84,36062.61]}",2026-06-07 08:21:35
996,net_latency,success,363,"{""sample"":[78824.51,58431.64,53815.47]}",2026-05-31 09:54:37
997,mem_working_set,success,459,"{""sample"":[69122.65,54027.42,51204.21]}",2026-06-13 08:11:03
998,http_5xx,success,491,"{""sample"":[55318.28,63285.73,59417.83]}",2026-06-18 11:54:27
999,net_latency,success,10,"{""sample"":[36917.25,71944.84,31208.02]}",2026-06-21 03:20:12
1000,mem_working_set,success,390,"{""sample"":[93838.5,86477.3,80264.43]}",2026-05-25 19:55:42
1001,http_5xx,success,187,"{""sample"":[86089.88,16383.33,84639.68]}",2026-06-13 20:31:29
1002,mem_working_set,success,320,"{""sample"":[45564.67,84548.27,36623.91]}",2026-06-08 03:19:36
1003,mem_working_set,success,334,"{""sample"":[82896.92,79258.05,46726.26]}",2026-05-26 22:35:11
1004,net_latency,success,442,"{""sample"":[29311.34,82520.64,30712.79]}",2026-06-08 06:29:45
1005,mem_working_set,no_data,0,"{""sample"":[70901.73,12961.83,9039.56]}",2026-06-15 01:16:34
1006,net_latency,success,473,"{""sample"":[76745.82,58333.98,74363.09]}",2026-05-31 14:30:59
1007,restart_total,success,223,"{""sample"":[77135.93,56364.53,57201.02]}",2026-06-08 09:08:30
1008,http_5xx,success,228,"{""sample"":[46658.02,30246.15,42663.06]}",2026-06-14 09:04:42
1009,cpu_usage,no_data,0,"{""sample"":[44554.69,22949.1,93284.3]}",2026-06-15 15:07:04
1010,net_latency,success,138,"{""sample"":[13104.47,6267.74,5159.61]}",2026-06-02 04:56:41
1011,cpu_usage,success,360,"{""sample"":[12198.94,58075.75,5622.92]}",2026-06-14 06:43:23
1012,http_5xx,success,157,"{""sample"":[6506.83,14181.02,93289.88]}",2026-05-25 05:47:17
1013,net_latency,success,367,"{""sample"":[21283.32,14005.64,59693.45]}",2026-06-14 01:11:35
1014,restart_total,success,414,"{""sample"":[70664.23,35452.67,35081.22]}",2026-06-22 00:49:35
1015,http_5xx,success,485,"{""sample"":[50673.24,36939.97,45314.18]}",2026-05-29 21:37:53
1016,http_5xx,success,26,"{""sample"":[80718.33,62157.58,11664.83]}",2026-06-22 12:05:03
1017,net_latency,success,247,"{""sample"":[22170.04,25194.33,870.69]}",2026-05-31 20:56:01
1018,cpu_usage,success,314,"{""sample"":[60926.48,82078.61,4442.65]}",2026-05-26 06:30:52
1019,restart_total,success,384,"{""sample"":[26507.53,19839.52,96440.74]}",2026-06-18 19:43:44
1020,http_5xx,success,177,"{""sample"":[42787.87,77780.84,28893.3]}",2026-05-29 23:25:26
1021,mem_working_set,error,0,"{""sample"":[76587.73,95325.32,24264.04]}",2026-05-31 09:07:11
1022,restart_total,success,148,"{""sample"":[53413.22,8408.33,92259.13]}",2026-06-20 17:39:22
1023,restart_total,success,492,"{""sample"":[36244.88,44134.27,51668.43]}",2026-06-05 11:15:22
1024,net_latency,success,394,"{""sample"":[37751.92,40724.36,74775.9]}",2026-06-02 08:16:59
1025,http_5xx,error,0,"{""sample"":[91646.62,68464.28,73556.42]}",2026-06-11 03:44:09
1026,restart_total,success,297,"{""sample"":[47503.1,22535.63,60315.45]}",2026-06-08 14:53:59
1027,http_5xx,success,356,"{""sample"":[75578.37,90072.76,37226.97]}",2026-06-21 14:38:44
1028,http_5xx,success,141,"{""sample"":[14636.67,85386.73,22200.62]}",2026-06-06 16:18:23
1029,cpu_usage,success,273,"{""sample"":[29324.29,32219.45,41151.06]}",2026-06-22 02:37:57
1030,cpu_usage,success,252,"{""sample"":[20112.82,5692.72,36254.96]}",2026-06-09 07:26:14
1031,restart_total,success,425,"{""sample"":[1132.61,23105.95,14037.05]}",2026-05-26 00:29:42
1032,net_latency,success,235,"{""sample"":[48620.92,99648.31,62750.57]}",2026-06-21 00:47:15
1033,http_5xx,success,452,"{""sample"":[87926.77,80293.74,47508.01]}",2026-05-25 04:39:03
1034,restart_total,success,134,"{""sample"":[57957.23,31824.35,78703.49]}",2026-06-03 05:44:03
1035,cpu_usage,success,98,"{""sample"":[51675.26,92925.3,57691.05]}",2026-05-27 12:23:10
1036,restart_total,success,105,"{""sample"":[972.73,32746.38,12476.37]}",2026-06-16 03:24:19
1037,cpu_usage,success,91,"{""sample"":[40387.34,28356.18,56707.58]}",2026-06-11 16:15:41
1038,mem_working_set,success,361,"{""sample"":[6739.22,34784.11,86393.21]}",2026-06-18 11:15:49
1039,restart_total,success,339,"{""sample"":[44092.43,1585.31,28604.47]}",2026-05-30 22:36:18
1040,mem_working_set,success,180,"{""sample"":[27494.85,68044.64,14315.51]}",2026-06-02 16:00:23
1041,mem_working_set,error,0,"{""sample"":[53940.94,52236.24,62989.07]}",2026-05-31 06:59:24
1042,mem_working_set,success,72,"{""sample"":[11338.95,91876.53,2613.99]}",2026-05-29 04:47:32
1043,http_5xx,error,0,"{""sample"":[23699.18,58957.83,69617.21]}",2026-05-31 17:59:52
1044,mem_working_set,success,150,"{""sample"":[37886.84,33387.74,3358.43]}",2026-05-30 16:23:51
1045,http_5xx,no_data,0,"{""sample"":[95413.17,72059.33,80101.08]}",2026-06-05 01:45:31
1046,restart_total,success,74,"{""sample"":[70617.12,30422.55,83995.11]}",2026-05-31 20:58:41
1047,restart_total,timeout,0,"{""sample"":[17965.82,65763.16,55546.56]}",2026-05-29 10:17:05
1048,net_latency,success,394,"{""sample"":[29512.58,19303.89,12207.32]}",2026-06-16 23:44:02
1049,restart_total,success,83,"{""sample"":[65131.11,79513.92,41544.23]}",2026-05-27 11:12:24
1050,net_latency,no_data,0,"{""sample"":[87112.45,97000.96,45291.42]}",2026-06-17 23:53:20
1051,cpu_usage,success,227,"{""sample"":[58180.64,91738.79,25648.78]}",2026-06-20 04:12:26
1052,net_latency,success,4,"{""sample"":[68893.79,16038.09,68677.04]}",2026-05-29 20:30:28
1053,mem_working_set,success,334,"{""sample"":[91363.28,1253.82,46079.93]}",2026-06-14 00:34:30
1054,http_5xx,success,468,"{""sample"":[64161.28,57892.99,21050.97]}",2026-06-22 23:54:05
1055,net_latency,success,343,"{""sample"":[28924.55,69150.57,40971.97]}",2026-06-14 05:27:15
1056,mem_working_set,no_data,0,"{""sample"":[33110.55,67967.39,21046.57]}",2026-05-31 21:47:15
1057,mem_working_set,success,36,"{""sample"":[655.76,86192.81,7649.91]}",2026-05-26 12:56:54
1058,restart_total,timeout,0,"{""sample"":[64227.86,10732.71,75290.44]}",2026-06-03 22:29:43
1059,restart_total,no_data,0,"{""sample"":[43216.72,63456.32,11103.4]}",2026-06-16 06:15:24
1060,restart_total,success,46,"{""sample"":[72626.84,98875.21,77475.75]}",2026-06-17 13:56:11
1061,cpu_usage,success,313,"{""sample"":[52053.52,92384.21,5919.3]}",2026-05-30 11:16:55
1062,net_latency,success,310,"{""sample"":[45386.32,59097.47,26138.83]}",2026-06-22 12:44:59
1063,mem_working_set,success,432,"{""sample"":[36854.86,86778.23,95203.35]}",2026-06-21 08:51:13
1064,http_5xx,success,477,"{""sample"":[52397.15,9026.14,60702.22]}",2026-06-06 04:19:32
1065,cpu_usage,success,80,"{""sample"":[95615.9,29451.83,30414.09]}",2026-06-09 14:36:52
1066,net_latency,success,61,"{""sample"":[21426.29,92986.92,23725.79]}",2026-06-08 01:40:18
1067,restart_total,success,64,"{""sample"":[35048.73,45462.48,61049.98]}",2026-06-11 16:46:03
1068,mem_working_set,success,345,"{""sample"":[18361.82,24252.11,62914.55]}",2026-06-17 10:57:42
1069,mem_working_set,success,269,"{""sample"":[78565.09,72289.34,98639.04]}",2026-06-22 09:08:30
1070,net_latency,success,254,"{""sample"":[96213.34,58219.14,29568.57]}",2026-06-16 07:26:16
1071,net_latency,success,118,"{""sample"":[98735.26,20131.36,59632.01]}",2026-06-07 16:19:27
1072,cpu_usage,success,348,"{""sample"":[74229.52,86926.96,84715.75]}",2026-06-07 04:10:43
1073,restart_total,success,222,"{""sample"":[62788.22,81005.55,98956.63]}",2026-06-11 19:07:35
1074,mem_working_set,success,162,"{""sample"":[49131.09,69781.85,47925.67]}",2026-06-17 04:12:12
1075,http_5xx,success,343,"{""sample"":[78111.19,56029.37,81573.09]}",2026-06-08 15:08:20
1076,http_5xx,success,185,"{""sample"":[6988.49,16914.64,43506.5]}",2026-05-28 10:05:11
1077,http_5xx,success,42,"{""sample"":[56214.57,97009.59,3190.09]}",2026-06-03 03:33:44
1078,mem_working_set,timeout,0,"{""sample"":[30384.77,89012.82,1223.75]}",2026-05-29 17:51:37
1079,mem_working_set,success,456,"{""sample"":[79892.73,93503.03,86210.55]}",2026-06-19 05:54:52
1080,restart_total,success,380,"{""sample"":[35242.37,76445.74,19639.05]}",2026-06-19 23:41:33
1081,http_5xx,success,188,"{""sample"":[64764.71,43756.5,87538.33]}",2026-06-05 18:27:44
1082,mem_working_set,success,419,"{""sample"":[35726.97,36724.61,68552.07]}",2026-06-05 13:08:15
1083,net_latency,success,302,"{""sample"":[48221.77,69455.67,38416.72]}",2026-05-25 05:07:31
1084,mem_working_set,no_data,0,"{""sample"":[58398.08,61919.7,45143.83]}",2026-05-25 14:51:01
1085,cpu_usage,timeout,0,"{""sample"":[86986.61,58099.91,86632.79]}",2026-05-29 00:21:27
1086,mem_working_set,success,132,"{""sample"":[54640.96,21632.72,22552.03]}",2026-06-19 07:53:23
1087,cpu_usage,success,413,"{""sample"":[81316.06,57144.92,58220.15]}",2026-05-28 03:27:48
1088,cpu_usage,success,76,"{""sample"":[68434.42,27300.62,37286.79]}",2026-05-27 07:12:28
1089,http_5xx,success,116,"{""sample"":[50703.99,40792.28,18691.64]}",2026-05-25 19:55:16
1090,http_5xx,success,161,"{""sample"":[90900.03,51529.93,14839.67]}",2026-05-28 03:56:55
1091,mem_working_set,success,67,"{""sample"":[53344.24,23568.4,26211.86]}",2026-06-16 10:27:42
1092,cpu_usage,success,485,"{""sample"":[34721.08,89137.85,94914.88]}",2026-05-27 21:44:12
1093,cpu_usage,success,459,"{""sample"":[33936.92,61476.88,9028.79]}",2026-06-02 17:56:21
1094,net_latency,success,447,"{""sample"":[4701.3,43941.81,10581.7]}",2026-06-11 13:46:02
1095,mem_working_set,success,437,"{""sample"":[30814.17,29975.17,54340.78]}",2026-06-21 17:26:02
1096,net_latency,success,477,"{""sample"":[12948.57,86152.96,28552.51]}",2026-06-21 03:40:37
1097,cpu_usage,success,469,"{""sample"":[15756.77,50266.38,53604.5]}",2026-06-01 07:57:22
1098,http_5xx,success,453,"{""sample"":[2287.01,11061.68,12481.84]}",2026-06-16 14:13:43
1099,net_latency,success,336,"{""sample"":[8458.01,51235.75,50025.66]}",2026-05-31 16:17:10
1100,net_latency,success,230,"{""sample"":[88380.38,92179.68,5031.92]}",2026-06-22 13:52:35
