id,correlation_id,source,target,message_type,payload,status,created_at,processed_at
995,3571d541-ff77-fc19-32ad-5f0abde265c1,cluster_manager-prod-use2-eks-01,worker-dr-use1-eks-05,escalation,"{""pod"":""payments-api-58c5e74-26d34"",""action"":""restart""}",processed,2026-05-25 21:43:54,2026-05-25 21:44:18
996,ccbffdc0-00e1-fdf2-2c55-b51ae88c55a7,worker-staging-use2-eks-03,worker-staging-use2-eks-00,query,"{""pod"":""inventory-svc-4453f63-e15f3"",""action"":""notify""}",failed,2026-06-18 13:28:33,2026-06-18 13:28:51
997,3876a662-3b98-c19f-4aaa-5c3323400c24,cluster_manager-dr-use1-eks-01,worker-dr-use1-eks-00,prediction,"{""pod"":""orders-worker-06e2683-7270e"",""action"":""scale""}",processed,2026-06-01 03:27:14,2026-06-01 03:27:26
998,e098d4f2-492a-2832-c8f3-a9c5fdb725d5,worker-prod-use2-eks-02,cluster_manager-staging-use2-eks-00,escalation,"{""pod"":""payments-api-58c5e74-26d34"",""action"":""restart""}",failed,2026-06-03 05:36:12,2026-06-03 05:36:32
999,ce71efc3-af29-fd6d-c030-2ac6ef424551,cluster_manager-prod-use2-eks-01,worker-prod-usw2-eks-03,prediction,"{""pod"":""orders-worker-6ee3345-b0d20"",""action"":""scale""}",failed,2026-05-26 00:01:17,2026-05-26 00:01:46
1000,1d8d3138-addc-9e8d-a313-979ca5588584,worker-staging-use2-eks-04,worker-dr-use1-eks-00,query,"{""pod"":""config-svc-027a395-39a4d"",""action"":""scale""}",pending,2026-06-14 11:43:33,
1001,8660fcec-00c0-f1a9-cbd0-3e7f9a00754f,worker-dr-use1-eks-02,worker-dr-use1-eks-00,escalation,"{""pod"":""ledger-svc-2014124-29b88"",""action"":""restart""}",pending,2026-06-16 14:55:23,
1002,5bf87db5-4eaa-77dd-7fce-aba0cfb5fc35,worker-staging-use2-eks-03,worker-prod-use2-eks-04,action_request,"{""pod"":""indexer-b07f520-eaf04"",""action"":""notify""}",processed,2026-05-29 18:05:08,2026-05-29 18:05:13
1003,74007662-5b1f-3cfc-ede6-7644fb69b8fc,strategist-dr-use1-eks-00,worker-dr-use1-eks-04,ack,"{""pod"":""inventory-svc-4453f63-e15f3"",""action"":""restart""}",pending,2026-06-19 00:09:26,
1004,0b408b53-73d1-407e-b1c1-f4d8cb85ec29,strategist-prod-usw2-eks-00,cluster_manager-staging-use2-eks-01,action_result,"{""pod"":""auth-gateway-d4d3364-aac01"",""action"":""restart""}",processed,2026-06-20 15:01:23,2026-06-20 15:01:37
1005,78bb921c-3f81-8401-ceb7-5a10825c9b30,cluster_manager-dr-use1-eks-01,worker-prod-use2-eks-02,prediction,"{""pod"":""notifications-1938743-28dca"",""action"":""scale""}",processed,2026-06-04 06:27:33,2026-06-04 06:27:35
1006,c4346c48-7f89-ec92-d5f9-e2cbca2de850,cluster_manager-prod-usw2-eks-00,worker-prod-usw2-eks-00,action_request,"{""pod"":""image-resizer-7bb3c89-50e74"",""action"":""restart""}",processed,2026-06-01 08:24:00,2026-06-01 08:24:15
1007,b7bb1550-ec39-5aca-7f36-dfa7aea67116,worker-dr-use1-eks-00,strategist-prod-usw2-eks-00,action_request,"{""pod"":""inventory-svc-4453f63-e15f3"",""action"":""notify""}",pending,2026-06-13 03:18:41,
1008,3a962ace-7ec9-1c03-15fd-c0e21bf24d24,worker-staging-use2-eks-03,worker-prod-usw2-eks-01,escalation,"{""pod"":""orders-worker-8482791-f2d9f"",""action"":""scale""}",pending,2026-06-13 06:04:28,
1009,8c6b7b5f-2521-aae1-7bb7-51ba9e3d5ab0,worker-dr-use1-eks-00,strategist-dr-use1-eks-00,ack,"{""pod"":""inventory-svc-bfded25-1e6d2"",""action"":""restart""}",failed,2026-06-18 01:54:42,2026-06-18 01:54:55
1010,a781d031-f99e-a3a3-4456-52820fc0bbc0,worker-dr-use1-eks-05,cluster_manager-prod-use2-eks-00,heartbeat,"{""pod"":""payments-api-1e23165-1e35b"",""action"":""scale""}",processed,2026-06-21 22:15:49,2026-06-21 22:16:03
1011,f9ff55de-a1e5-b8d2-f993-f5583748bcd5,worker-prod-use2-eks-00,cluster_manager-dr-use1-eks-00,escalation,"{""pod"":""notifications-1938743-28dca"",""action"":""restart""}",pending,2026-06-01 21:15:45,
1012,d579a3cf-94d9-3bed-de45-e27665803263,worker-prod-usw2-eks-01,cluster_manager-prod-usw2-eks-00,action_request,"{""pod"":""notifications-abd2926-3451e"",""action"":""notify""}",failed,2026-06-20 17:31:38,2026-06-20 17:32:05
1013,34261fb6-8011-ef2f-bae1-99f866ba627e,worker-prod-use2-eks-00,strategist-prod-usw2-eks-00,ack,"{""pod"":""config-svc-ddd1723-06ca5"",""action"":""restart""}",processed,2026-05-24 16:53:46,2026-05-24 16:53:54
1014,69e5f70a-1547-2439-9794-0260c020f61e,worker-staging-use2-eks-01,worker-staging-use2-eks-00,ack,"{""pod"":""payments-api-2729261-453da"",""action"":""scale""}",processed,2026-06-20 14:15:00,2026-06-20 14:15:27
1015,6975cdd4-8c80-8d7a-82d9-950bd3078fa9,worker-prod-use2-eks-01,cluster_manager-prod-use2-eks-01,heartbeat,"{""pod"":""auth-gateway-ec6b034-0575b"",""action"":""notify""}",processed,2026-06-01 13:25:53,2026-06-01 13:26:22
1016,fba6d5b3-0452-1b2b-27a3-5b0fe3ae0626,worker-dr-use1-eks-01,cluster_manager-staging-use2-eks-00,escalation,"{""pod"":""config-svc-929cd33-16be4"",""action"":""notify""}",failed,2026-06-05 04:10:43,2026-06-05 04:10:59
1017,0b2f7496-faf8-9ec2-d949-aa9d8d6ec822,worker-dr-use1-eks-04,worker-prod-usw2-eks-04,action_request,"{""pod"":""auth-gateway-bf1d422-2018d"",""action"":""scale""}",pending,2026-06-16 11:08:55,
1018,9c2a4f5c-cabb-caad-2202-1b1d5fcea749,worker-prod-usw2-eks-04,worker-prod-use2-eks-04,action_result,"{""pod"":""orders-api-cbca488-26609"",""action"":""scale""}",processed,2026-06-01 00:53:35,2026-06-01 00:53:57
1019,dbd0e03b-f469-4845-cf00-f98b00e63f67,worker-staging-use2-eks-03,cluster_manager-prod-usw2-eks-01,action_result,"{""pod"":""cart-svc-26a7d77-aafdc"",""action"":""notify""}",processed,2026-06-03 09:21:01,2026-06-03 09:21:01
1020,0ef37871-6027-bc03-1fe4-40a4862aec42,worker-prod-use2-eks-01,worker-dr-use1-eks-01,ack,"{""pod"":""inventory-svc-bf8f159-02345"",""action"":""scale""}",failed,2026-06-16 01:09:15,2026-06-16 01:09:39
1021,707a00f7-f8fb-57e4-48f2-4a5ebffa72ae,worker-prod-usw2-eks-00,cluster_manager-prod-usw2-eks-01,action_request,"{""pod"":""inventory-svc-1d6f570-1b50d"",""action"":""scale""}",processed,2026-05-26 17:44:40,2026-05-26 17:44:54
1022,cd972e8a-70ab-26bb-5989-4e9c3aaa44f4,strategist-dr-use1-eks-00,worker-prod-use2-eks-03,query,"{""pod"":""search-api-db28570-d359e"",""action"":""restart""}",processed,2026-05-30 09:11:42,2026-05-30 09:11:46
1023,8fa5ab16-031b-f543-3e2b-9da00018798d,cluster_manager-staging-use2-eks-00,worker-staging-use2-eks-04,ack,"{""pod"":""search-api-db28570-d359e"",""action"":""restart""}",failed,2026-05-26 06:39:33,2026-05-26 06:40:00
1024,574009fd-9df3-bc49-3db5-207a1eb98aae,worker-staging-use2-eks-03,worker-dr-use1-eks-02,action_request,"{""pod"":""checkout-web-c343d41-6a8d2"",""action"":""notify""}",processed,2026-05-26 17:40:56,2026-05-26 17:40:59
1025,f1ecdc4d-8361-d7fe-85e1-ba2fa719c66c,worker-dr-use1-eks-00,cluster_manager-prod-usw2-eks-01,heartbeat,"{""pod"":""checkout-web-47df111-4e24c"",""action"":""notify""}",pending,2026-05-30 07:44:27,
1026,8e997eab-96ce-9276-debc-f3a8e58a27de,worker-dr-use1-eks-05,worker-prod-use2-eks-05,prediction,"{""pod"":""search-api-8ca0b98-505ff"",""action"":""restart""}",pending,2026-06-04 09:57:47,
1027,471dff84-baa6-fd31-4d14-7ebee73d745d,worker-prod-use2-eks-00,worker-dr-use1-eks-05,heartbeat,"{""pod"":""search-api-1605640-8abaf"",""action"":""scale""}",failed,2026-05-30 02:14:52,2026-05-30 02:15:09
1028,a84af664-6deb-aee4-8bef-dc6579adebc1,worker-prod-usw2-eks-05,worker-prod-usw2-eks-00,escalation,"{""pod"":""payments-api-423b015-b80bd"",""action"":""notify""}",processed,2026-06-17 07:04:30,2026-06-17 07:04:48
1029,ae7e7e07-7310-5029-224d-6fbe433ae13a,strategist-prod-usw2-eks-00,worker-staging-use2-eks-05,prediction,"{""pod"":""recommendation-e5d5555-c6e9b"",""action"":""restart""}",processed,2026-05-24 17:40:32,2026-05-24 17:40:35
1030,117e8da2-0247-1527-4fd6-c2ca92033751,worker-prod-usw2-eks-02,cluster_manager-dr-use1-eks-01,query,"{""pod"":""notifications-abd2926-3451e"",""action"":""scale""}",processed,2026-05-29 02:32:05,2026-05-29 02:32:22
1031,f9098a8c-4c7a-a07a-41e9-cba4243973f0,worker-staging-use2-eks-02,strategist-prod-usw2-eks-00,ack,"{""pod"":""config-svc-370d832-a686a"",""action"":""scale""}",processed,2026-06-05 15:47:57,2026-06-05 15:48:27
1032,be5faa9a-7d04-82d2-2429-3101558b72b7,worker-prod-use2-eks-05,worker-dr-use1-eks-05,action_request,"{""pod"":""inventory-svc-df6d343-0a45b"",""action"":""notify""}",processed,2026-06-14 12:40:33,2026-06-14 12:40:59
1033,5de670ba-af39-5c77-ce53-ec021f8cd215,worker-dr-use1-eks-03,cluster_manager-prod-use2-eks-01,action_request,"{""pod"":""config-svc-027a395-39a4d"",""action"":""scale""}",processed,2026-05-26 16:06:04,2026-05-26 16:06:33
1034,9682335a-66c3-700e-f06a-090fa2035d01,strategist-staging-use2-eks-00,cluster_manager-dr-use1-eks-01,escalation,"{""pod"":""search-api-15a6d76-12766"",""action"":""restart""}",processed,2026-06-11 20:45:40,2026-06-11 20:45:54
1035,826f69e3-44c1-ca71-9803-bf38a1fe5fd3,cluster_manager-prod-usw2-eks-00,worker-staging-use2-eks-02,query,"{""pod"":""orders-api-cbca488-26609"",""action"":""scale""}",pending,2026-06-18 06:50:05,
1036,591296bf-a501-6f28-0144-7002b50b5a06,worker-dr-use1-eks-03,worker-prod-use2-eks-05,prediction,"{""pod"":""auth-gateway-7b28269-a7447"",""action"":""scale""}",processed,2026-05-28 21:59:49,2026-05-28 22:00:02
1037,dab3dceb-394b-9cde-3b85-61811525aacb,worker-dr-use1-eks-03,worker-prod-usw2-eks-01,query,"{""pod"":""orders-worker-0696c96-a62c8"",""action"":""notify""}",processed,2026-06-11 03:44:41,2026-06-11 03:44:58
1038,d2235958-7171-f26e-f19e-1415f273d5b9,cluster_manager-prod-usw2-eks-00,worker-staging-use2-eks-05,escalation,"{""pod"":""cart-svc-882ca58-64a75"",""action"":""notify""}",failed,2026-06-03 20:28:31,2026-06-03 20:28:41
1039,049f2f1b-29bd-1c72-510b-fabf17425e6d,worker-prod-use2-eks-01,worker-prod-use2-eks-04,escalation,"{""pod"":""indexer-6c1eb29-ca471"",""action"":""notify""}",processed,2026-06-08 22:46:18,2026-06-08 22:46:21
1040,c7268b62-9f4d-60e5-34fc-562d229e6610,strategist-prod-usw2-eks-00,worker-prod-usw2-eks-02,query,"{""pod"":""search-api-61d1d17-0014f"",""action"":""scale""}",pending,2026-06-18 21:17:46,
1041,958a7cd0-1519-0a82-0b6b-ff1e32b827d2,worker-staging-use2-eks-00,worker-staging-use2-eks-04,ack,"{""pod"":""orders-api-21c5d48-15186"",""action"":""restart""}",pending,2026-06-14 17:42:57,
1042,a601cc4f-8118-a600-1f3e-631691c64641,cluster_manager-dr-use1-eks-00,cluster_manager-staging-use2-eks-01,action_request,"{""pod"":""auth-gateway-9bddb17-f3d59"",""action"":""scale""}",pending,2026-06-07 10:17:41,
1043,ccf2ec46-1c8d-a230-c71e-da565c7b4641,worker-prod-usw2-eks-02,worker-dr-use1-eks-02,query,"{""pod"":""cart-svc-da3cf51-00806"",""action"":""notify""}",pending,2026-05-29 06:44:39,
1044,4bd1c6e8-9e58-0dd1-1aa1-fd70982b28da,worker-dr-use1-eks-05,worker-prod-use2-eks-01,heartbeat,"{""pod"":""checkout-web-0101b48-2b2af"",""action"":""restart""}",processed,2026-06-03 00:25:42,2026-06-03 00:26:02
1045,036b6076-42d5-090b-fe57-bdf92816c80e,worker-prod-use2-eks-05,worker-prod-use2-eks-03,query,"{""pod"":""search-api-be84964-d972c"",""action"":""restart""}",processed,2026-05-26 06:36:37,2026-05-26 06:37:02
1046,aca8f8b5-3557-db6a-be89-a64b6e380418,worker-prod-usw2-eks-05,strategist-prod-usw2-eks-00,escalation,"{""pod"":""checkout-web-6e9e217-a5c79"",""action"":""restart""}",processed,2026-06-12 14:35:17,2026-06-12 14:35:26
1047,c284eb31-45ea-b13f-df46-d61795625358,cluster_manager-staging-use2-eks-00,worker-staging-use2-eks-03,heartbeat,"{""pod"":""indexer-4680271-0a829"",""action"":""scale""}",processed,2026-06-14 07:32:36,2026-06-14 07:33:00
1048,9c613d41-6c11-eb88-3423-e05c99404cb2,cluster_manager-dr-use1-eks-00,worker-prod-usw2-eks-01,heartbeat,"{""pod"":""cart-svc-527eb80-045c0"",""action"":""scale""}",pending,2026-06-03 10:23:40,
1049,7bfb089f-a778-abe6-d9e5-5ec324f2bbcd,worker-prod-use2-eks-05,worker-dr-use1-eks-00,ack,"{""pod"":""config-svc-929cd33-16be4"",""action"":""restart""}",processed,2026-06-10 13:18:40,2026-06-10 13:19:10
1050,c315df16-43d5-fdb0-6fd4-5c9d537700e4,worker-prod-usw2-eks-04,worker-prod-use2-eks-00,escalation,"{""pod"":""checkout-web-6e9e217-a5c79"",""action"":""notify""}",processed,2026-05-25 11:18:31,2026-05-25 11:18:38
1051,fdfb6a76-751e-707c-799b-1afe4939c262,worker-dr-use1-eks-02,worker-prod-usw2-eks-03,action_request,"{""pod"":""coredns-47d4438-c55d7"",""action"":""scale""}",failed,2026-06-14 00:13:09,2026-06-14 00:13:29
1052,01cb9498-11d3-7fde-188e-906df187fc76,worker-prod-usw2-eks-00,worker-prod-use2-eks-03,heartbeat,"{""pod"":""coredns-4a8b365-1d9fc"",""action"":""restart""}",processed,2026-06-22 12:56:37,2026-06-22 12:56:49
1053,f470cdab-a0cf-3d32-3de6-7a7fe9d7322e,worker-prod-use2-eks-02,strategist-prod-usw2-eks-00,query,"{""pod"":""image-resizer-9994630-7c707"",""action"":""scale""}",processed,2026-05-24 23:44:03,2026-05-24 23:44:32
1054,13680992-ce76-8f9a-f6ea-4290b6409d2d,worker-prod-usw2-eks-01,worker-prod-use2-eks-05,query,"{""pod"":""payments-worker-7a57672-86691"",""action"":""scale""}",pending,2026-05-25 15:00:47,
1055,421d7c89-1898-8a80-2850-21bf9309c514,worker-dr-use1-eks-03,worker-prod-usw2-eks-02,escalation,"{""pod"":""orders-worker-8482791-f2d9f"",""action"":""notify""}",processed,2026-06-04 00:34:11,2026-06-04 00:34:20
1056,f18cdf02-5ce7-9a15-6e84-09410111e082,worker-prod-usw2-eks-02,worker-dr-use1-eks-02,action_request,"{""pod"":""ledger-svc-f4a6d64-16dde"",""action"":""notify""}",processed,2026-06-19 11:41:06,2026-06-19 11:41:13
1057,d125fcf6-fa51-608b-661e-df4d89c5fde4,worker-prod-usw2-eks-04,strategist-prod-use2-eks-00,heartbeat,"{""pod"":""session-store-d825e25-14f9f"",""action"":""restart""}",pending,2026-05-28 06:45:47,
1058,4420c0e5-7aa0-1e41-6c92-40157f034904,worker-prod-use2-eks-04,cluster_manager-prod-use2-eks-01,ack,"{""pod"":""notifications-abd2926-3451e"",""action"":""restart""}",failed,2026-06-21 10:13:44,2026-06-21 10:14:12
1059,9bf731e9-3143-240d-9f72-8324f495ab71,worker-prod-usw2-eks-01,cluster_manager-dr-use1-eks-00,action_result,"{""pod"":""image-resizer-9683178-b7560"",""action"":""notify""}",pending,2026-06-17 13:06:28,
1060,51ed3c4a-f1c4-a3af-95f4-62bdc1945c6a,cluster_manager-prod-usw2-eks-01,cluster_manager-prod-usw2-eks-00,heartbeat,"{""pod"":""ledger-svc-842cd31-95bfa"",""action"":""scale""}",processed,2026-06-03 09:46:11,2026-06-03 09:46:25
1061,09195595-4b9d-bef4-c781-011063dc5c91,worker-dr-use1-eks-00,worker-staging-use2-eks-00,prediction,"{""pod"":""cart-svc-0a94879-c1bba"",""action"":""notify""}",processed,2026-05-29 10:40:29,2026-05-29 10:40:49
1062,7b4d00e1-0cbd-2bee-3f59-d13dcb2eafa3,worker-prod-usw2-eks-04,worker-staging-use2-eks-04,action_request,"{""pod"":""payments-worker-bbc0947-0aa1a"",""action"":""notify""}",processed,2026-06-05 02:59:19,2026-06-05 02:59:48
1063,86e84fa8-f200-4484-fef2-5cee1fa83ff2,cluster_manager-prod-use2-eks-01,strategist-prod-usw2-eks-00,prediction,"{""pod"":""config-svc-0f5b883-4b9e2"",""action"":""scale""}",processed,2026-06-04 10:42:57,2026-06-04 10:43:16
1064,67171b42-ca60-0174-4420-fab4aca5e583,cluster_manager-staging-use2-eks-01,worker-staging-use2-eks-03,prediction,"{""pod"":""checkout-web-f628153-c1833"",""action"":""notify""}",failed,2026-06-15 15:12:21,2026-06-15 15:12:51
1065,16e522cd-b98c-f525-493b-2af4c3a67f31,worker-dr-use1-eks-01,worker-dr-use1-eks-05,action_request,"{""pod"":""auth-gateway-7b28269-a7447"",""action"":""notify""}",failed,2026-06-04 23:19:02,2026-06-04 23:19:04
1066,6c2d4908-ac7c-c4d1-5671-8118e7de4088,strategist-prod-use2-eks-00,cluster_manager-dr-use1-eks-01,heartbeat,"{""pod"":""indexer-4680271-0a829"",""action"":""notify""}",processed,2026-06-02 05:03:47,2026-06-02 05:04:10
1067,531fa790-36c2-fdb7-d23a-44c9f190b9f2,worker-prod-usw2-eks-03,worker-dr-use1-eks-02,query,"{""pod"":""orders-api-bfb2f93-32ad3"",""action"":""scale""}",processed,2026-06-18 22:24:27,2026-06-18 22:24:52
1068,5519a979-230a-5c47-5552-b2acaf06f108,worker-dr-use1-eks-01,cluster_manager-prod-use2-eks-01,action_request,"{""pod"":""orders-api-cbca488-26609"",""action"":""scale""}",failed,2026-05-26 16:39:31,2026-05-26 16:39:38
1069,e7c649b0-0ee0-920f-8e69-4a7de40f9330,strategist-prod-usw2-eks-00,strategist-staging-use2-eks-00,prediction,"{""pod"":""indexer-4680271-0a829"",""action"":""notify""}",processed,2026-06-16 19:59:16,2026-06-16 19:59:20
1070,4ff624dd-37be-564a-83de-f7bb39aed63e,cluster_manager-prod-use2-eks-01,worker-staging-use2-eks-01,query,"{""pod"":""session-store-a097c68-649a1"",""action"":""scale""}",processed,2026-06-22 08:22:18,2026-06-22 08:22:30
1071,6f49eeac-6918-d4af-29dd-2046282fae3a,worker-prod-use2-eks-01,worker-prod-use2-eks-00,prediction,"{""pod"":""search-api-61d1d17-0014f"",""action"":""restart""}",processed,2026-06-08 01:37:59,2026-06-08 01:38:25
1072,c390d90a-9108-4a45-f558-b29de5963441,strategist-prod-usw2-eks-00,cluster_manager-staging-use2-eks-00,heartbeat,"{""pod"":""auth-gateway-ebb2b70-575e4"",""action"":""scale""}",processed,2026-06-18 06:41:33,2026-06-18 06:41:54
1073,07d47591-9c7d-ef2f-6fb5-7d04c4b6903f,worker-prod-use2-eks-00,strategist-prod-use2-eks-00,escalation,"{""pod"":""ledger-svc-0744083-43011"",""action"":""notify""}",processed,2026-06-11 05:14:31,2026-06-11 05:14:35
1074,d40e1de4-186e-826c-edb1-c0d832f445d3,cluster_manager-prod-usw2-eks-00,worker-prod-use2-eks-00,action_request,"{""pod"":""ledger-svc-0744083-43011"",""action"":""notify""}",pending,2026-05-26 11:32:45,
1075,84bd8a02-3d31-a3a8-ecfc-4c9c7edfaf21,worker-prod-usw2-eks-00,worker-dr-use1-eks-01,heartbeat,"{""pod"":""recommendation-c460126-52814"",""action"":""scale""}",failed,2026-05-28 12:58:20,2026-05-28 12:58:40
1076,68865af5-2fb9-bfdc-2883-7e88a3cb4c48,strategist-prod-use2-eks-00,worker-prod-use2-eks-00,heartbeat,"{""pod"":""auth-gateway-7d2aa28-56f78"",""action"":""scale""}",processed,2026-06-04 19:56:51,2026-06-04 19:56:53
1077,a5e29140-ed81-7b94-656d-a8307a2c52d4,worker-staging-use2-eks-00,worker-prod-use2-eks-04,escalation,"{""pod"":""ledger-svc-842cd31-95bfa"",""action"":""scale""}",failed,2026-06-12 23:01:56,2026-06-12 23:02:18
1078,e7ca646d-b3e7-017d-c1d8-1b7656947fbd,worker-staging-use2-eks-05,cluster_manager-prod-use2-eks-01,query,"{""pod"":""payments-api-58c5e74-26d34"",""action"":""restart""}",failed,2026-06-02 08:27:31,2026-06-02 08:27:42
1079,180edd50-19cc-77fe-2098-a7e171a41f0a,worker-staging-use2-eks-03,worker-staging-use2-eks-04,action_request,"{""pod"":""ledger-svc-0744083-43011"",""action"":""scale""}",processed,2026-05-30 10:35:01,2026-05-30 10:35:28
1080,7fc74866-5da7-ad03-8b6c-9fbeec8b6db1,worker-prod-use2-eks-01,worker-staging-use2-eks-05,query,"{""pod"":""search-api-db28570-d359e"",""action"":""scale""}",failed,2026-06-15 03:40:08,2026-06-15 03:40:28
1081,fcf8becb-8237-a0b8-eeac-836b6f43d1a7,worker-staging-use2-eks-05,cluster_manager-prod-use2-eks-00,ack,"{""pod"":""cart-svc-527eb80-045c0"",""action"":""restart""}",failed,2026-06-11 16:51:05,2026-06-11 16:51:21
1082,d0c8f8ab-c94f-20a0-0b4e-d1e73c7e7c2b,worker-prod-use2-eks-01,cluster_manager-prod-usw2-eks-00,escalation,"{""pod"":""session-store-28ebc77-cf7c8"",""action"":""notify""}",failed,2026-06-17 14:18:24,2026-06-17 14:18:54
1083,ca7ceeb6-ef22-44a2-a417-cb6a0c606876,cluster_manager-prod-usw2-eks-00,worker-staging-use2-eks-02,prediction,"{""pod"":""auth-gateway-c975434-e6ef9"",""action"":""notify""}",processed,2026-06-07 09:44:32,2026-06-07 09:44:40
1084,a69f7c00-f314-7c9d-e4a9-e311fcd3420a,cluster_manager-prod-use2-eks-00,cluster_manager-prod-use2-eks-01,query,"{""pod"":""orders-worker-8482791-f2d9f"",""action"":""notify""}",failed,2026-05-30 05:40:50,2026-05-30 05:41:06
1085,d6114a0f-a734-9340-3c68-90bed098f832,worker-prod-use2-eks-01,strategist-staging-use2-eks-00,escalation,"{""pod"":""payments-worker-1d1bf52-dff66"",""action"":""notify""}",failed,2026-06-04 06:39:31,2026-06-04 06:39:32
1086,d50429da-1357-fb20-8edd-b71191f73f4a,worker-prod-usw2-eks-02,worker-staging-use2-eks-00,ack,"{""pod"":""notifications-b2aff41-e1772"",""action"":""restart""}",processed,2026-06-03 15:59:50,2026-06-03 15:59:57
1087,d0ac60df-77c9-f2c5-a765-d571ee4f86fa,worker-prod-usw2-eks-03,worker-prod-use2-eks-01,escalation,"{""pod"":""checkout-web-2b77739-52fdd"",""action"":""restart""}",pending,2026-06-07 08:05:07,
1088,b78225d8-3ab5-838a-1f6f-8fda11cc6b33,worker-prod-use2-eks-02,worker-staging-use2-eks-02,query,"{""pod"":""recommendation-2071c72-c0b22"",""action"":""notify""}",processed,2026-05-27 06:33:49,2026-05-27 06:33:59
1089,53ce4007-a5e6-fae6-8794-e7135f76373f,cluster_manager-prod-use2-eks-01,worker-prod-use2-eks-00,action_request,"{""pod"":""cart-svc-882ca58-64a75"",""action"":""restart""}",failed,2026-06-18 02:05:27,2026-06-18 02:05:32
1090,6c6e46b3-4dcb-164f-235e-7f82ae630cf6,cluster_manager-staging-use2-eks-00,worker-dr-use1-eks-02,heartbeat,"{""pod"":""coredns-4a8b365-1d9fc"",""action"":""notify""}",processed,2026-06-16 11:07:42,2026-06-16 11:07:54
1091,c4138705-5842-f1d7-a23b-e5999f2fc5e1,worker-staging-use2-eks-02,cluster_manager-staging-use2-eks-01,action_result,"{""pod"":""session-store-a097c68-649a1"",""action"":""scale""}",pending,2026-06-04 07:25:45,
1092,49fa1eb0-401e-5e50-b2f7-007b821d3e2f,worker-dr-use1-eks-04,cluster_manager-staging-use2-eks-00,prediction,"{""pod"":""indexer-b07f520-eaf04"",""action"":""scale""}",failed,2026-06-05 04:17:02,2026-06-05 04:17:30
1093,6d869982-4686-3bd8-106e-289de14017a3,worker-prod-usw2-eks-02,cluster_manager-prod-usw2-eks-01,heartbeat,"{""pod"":""checkout-web-2b77739-52fdd"",""action"":""restart""}",processed,2026-05-31 13:50:04,2026-05-31 13:50:34
1094,1d4361b0-1e71-7861-5f49-692da1b768e9,worker-dr-use1-eks-02,worker-dr-use1-eks-00,prediction,"{""pod"":""cart-svc-882ca58-64a75"",""action"":""restart""}",processed,2026-06-10 18:24:02,2026-06-10 18:24:18
1095,23541e9b-392e-6fa7-282a-df0a8329a0c5,worker-prod-use2-eks-04,worker-staging-use2-eks-04,heartbeat,"{""pod"":""checkout-web-2b77739-52fdd"",""action"":""notify""}",pending,2026-06-17 01:17:21,
1096,19296b57-ce66-9bcd-3c1f-a17eea0847d4,worker-staging-use2-eks-05,cluster_manager-staging-use2-eks-00,heartbeat,"{""pod"":""indexer-6af7422-f66fc"",""action"":""restart""}",pending,2026-06-21 21:47:40,
1097,9f2cc75c-3918-1a01-45fe-7f65cf6cdbed,worker-dr-use1-eks-03,worker-prod-use2-eks-02,ack,"{""pod"":""notifications-b036879-82982"",""action"":""scale""}",processed,2026-05-25 12:57:42,2026-05-25 12:58:05
1098,e6a22d22-f675-2365-d5db-a295bed94c66,cluster_manager-staging-use2-eks-00,strategist-dr-use1-eks-00,prediction,"{""pod"":""notifications-1938743-28dca"",""action"":""restart""}",processed,2026-05-27 23:48:33,2026-05-27 23:48:36
1099,471ea3df-8e33-d8af-1d26-06e1b3605881,worker-prod-usw2-eks-03,cluster_manager-staging-use2-eks-00,ack,"{""pod"":""payments-worker-bff7264-02c23"",""action"":""scale""}",processed,2026-06-14 18:15:55,2026-06-14 18:15:55
1100,3ff4ec4f-3aef-0387-81be-c5f8d3dfc13a,strategist-staging-use2-eks-00,worker-staging-use2-eks-05,heartbeat,"{""pod"":""cart-svc-527eb80-045c0"",""action"":""scale""}",processed,2026-06-15 03:33:58,2026-06-15 03:34:15
1101,05198a0a-04e3-fc5b-aa61-1f074e88e1c3,worker-prod-usw2-eks-04,strategist-staging-use2-eks-00,query,"{""pod"":""search-api-be84964-d972c"",""action"":""restart""}",processed,2026-06-08 03:43:53,2026-06-08 03:43:53
1102,3e8e5726-f00a-18a6-7efa-ed2fbde00e8d,worker-dr-use1-eks-00,strategist-prod-usw2-eks-00,action_request,"{""pod"":""payments-api-6c2b997-3e07d"",""action"":""scale""}",processed,2026-05-24 15:56:10,2026-05-24 15:56:11
1103,b38631f8-223e-5264-8d2e-7fce06185a3c,worker-staging-use2-eks-04,worker-dr-use1-eks-00,heartbeat,"{""pod"":""notifications-26e9347-44fc8"",""action"":""notify""}",processed,2026-06-20 05:21:50,2026-06-20 05:22:09
1104,b6133869-688e-5c78-53e1-f8afdf35f045,worker-prod-use2-eks-03,worker-prod-usw2-eks-03,query,"{""pod"":""cart-svc-0a94879-c1bba"",""action"":""scale""}",failed,2026-05-26 17:23:45,2026-05-26 17:23:48
1105,2557e767-1553-8c88-51a3-ac79c22fc6d6,worker-prod-usw2-eks-05,cluster_manager-prod-usw2-eks-00,query,"{""pod"":""cart-svc-ee38458-64d46"",""action"":""scale""}",failed,2026-06-07 15:31:40,2026-06-07 15:31:52
